Region,MSA,City,State,Project_Name,Address,Developer,Units,Status,Issue_Date,Estimated_Cost_USD,Cost_Display,Permit_Type,Permit_Number,Building_Class,Class_A_Likely,Net_Absorption_Units_Annual,Absorption_Rate_Pct,Occupancy_Rate_Pct,Vacancy_Rate_Pct,Avg_Effective_Rent_USD,YoY_Rent_Growth_Pct,Total_Units_Under_Construction,Units_Delivered_2024,Units_Delivered_2025,Market_Trend,Concession_Prevalence,Market_Commentary,Description,Latitude,Longitude,Data_Source,Absorption_Data_Source,Retrieved_Date,CapRate_ClassA_Stab_High,CapRate_ClassA_Stab_Low,CapRate_ClassA_Stab_Range,CapRate_ClassA_VA_High,CapRate_ClassA_VA_Low,CapRate_ClassA_VA_Range,CapRate_ClassB_Stab_High,CapRate_ClassB_Stab_Low,CapRate_ClassB_Stab_Range,CapRate_ClassB_VA_High,CapRate_ClassB_VA_Low,CapRate_ClassC_Stab_High,CapRate_ClassC_Stab_Low,CapRate_ClassC_Stab_Range,CapRate_Data_Source,CapRate_Notes,CapRate_Overall_Market,CapRate_Source_Verified,CapRate_Trend,Investor_Demand,Market_Tier,Typical_Price_Per_Unit_ClassB_USD,Typical_Price_Per_Unit_USD
Midwest,"Cincinnati, OH",Cincinnati,OH,The Lofts at Findlay Market,"1800 Race St, Cincinnati, OH 45202",Model Group,130.0,Under Construction,2023,72000000.0,$72M,New Construction - Multifamily Class A,2023-07789,A,yes,1100.0,82.0,94.0,6.0,1250.0,3.0,700.0,450.0,500.0,Improving,Low,Cincinnati's market is improving with strong absorption and controlled new supply supporting rent growth.,"9 stories, luxury apartments with historic preservation elements, rooftop terrace, located in Over-the-Rhine submarket",,,https://modelgrp.com/projects/lofts-at-findlay-market,JLL,2026-03-06,5.75,5.5,5.50% - 5.75%,5.5,5.0,5.00% - 5.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Strong secondary market with consistent investor demand and stable cap rates.,5.75,CBRE H2 2025 Survey (Verified),Stable,High,,,140000.0
Midwest,"Cincinnati, OH",Cincinnati,OH,Riverside Flats,"500 Riverside Dr, Covington, KY 41011",The Connor Group,150.0,Under Construction,2023,70000000.0,$70M,New Construction - Multifamily Class A,2023-08976,A,yes,1100.0,82.0,94.0,6.0,1250.0,3.0,700.0,450.0,500.0,Improving,Low,Cincinnati's market is improving with strong absorption and controlled new supply supporting rent growth.,"10 stories, luxury apartments with river views, fitness center, and pet spa, located in Northern Kentucky submarket",,,https://connorgroup.com/projects/riverside-flats,JLL,2026-03-06,5.75,5.5,5.50% - 5.75%,5.5,5.0,5.00% - 5.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Strong secondary market with consistent investor demand and stable cap rates.,5.75,CBRE H2 2025 Survey (Verified),Stable,High,,,140000.0
Midwest,"Cincinnati, OH",Cincinnati,OH,The Flats at Mill Creek,"4500 Mill Creek Rd, Cincinnati, OH 45232",Hines,160.0,Under Construction,2023,68000000.0,$68M,New Construction - Multifamily Class A,2023-08345,A,yes,1100.0,82.0,94.0,6.0,1250.0,3.0,700.0,450.0,500.0,Improving,Low,Cincinnati's market is improving with strong absorption and controlled new supply supporting rent growth.,"8 stories, luxury apartments with green building certification, pool, and clubhouse",,,https://hines.com/projects/flats-at-mill-creek,JLL,2026-03-06,5.75,5.5,5.50% - 5.75%,5.5,5.0,5.00% - 5.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Strong secondary market with consistent investor demand and stable cap rates.,5.75,CBRE H2 2025 Survey (Verified),Stable,High,,,140000.0
Midwest,"Cincinnati, OH",Cincinnati,OH,The Lofts at Walnut Hills,"1400 McMillan St, Cincinnati, OH 45206",The Connor Group,130.0,Under Construction,2023,68000000.0,$68M,New Construction - Multifamily Class A,2023-08654,A,yes,1100.0,82.0,94.0,6.0,1250.0,3.0,700.0,450.0,500.0,Improving,Low,Cincinnati's market is improving with strong absorption and controlled new supply supporting rent growth.,"9 stories, luxury apartments with historic facade preservation, rooftop deck, located in Walnut Hills",,,https://connorgroup.com/projects/lofts-at-walnut-hills,JLL,2026-03-06,5.75,5.5,5.50% - 5.75%,5.5,5.0,5.00% - 5.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Strong secondary market with consistent investor demand and stable cap rates.,5.75,CBRE H2 2025 Survey (Verified),Stable,High,,,140000.0
Midwest,"Cincinnati, OH",Cincinnati,OH,The Summit at Oakley Station,"3200 Madison Rd, Cincinnati, OH 45209",Flaherty & Collins Properties,180.0,Under Construction,2024,65000000.0,$65M,New Construction - Multifamily Class A,2024-03890,A,yes,1100.0,82.0,94.0,6.0,1250.0,3.0,700.0,450.0,500.0,Improving,Low,Cincinnati's market is improving with strong absorption and controlled new supply supporting rent growth.,"7 stories, luxury finishes, located in Oakley submarket, includes clubhouse and parking garage",,,https://flahertycollins.com/projects/the-summit-at-oakley-station,JLL,2026-03-06,5.75,5.5,5.50% - 5.75%,5.5,5.0,5.00% - 5.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Strong secondary market with consistent investor demand and stable cap rates.,5.75,CBRE H2 2025 Survey (Verified),Stable,High,,,140000.0
Midwest,"Cincinnati, OH",Cincinnati,OH,The Grove at West Chester,"9000 Princeton Glendale Rd, West Chester, OH 45069",Milhaus,140.0,Permitted,2024,61000000.0,$61M,New Construction - Multifamily Class A,2024-06001,A,yes,1100.0,82.0,94.0,6.0,1250.0,3.0,700.0,450.0,500.0,Improving,Low,Cincinnati's market is improving with strong absorption and controlled new supply supporting rent growth.,"6 stories, luxury market-rate, includes pool, clubhouse, and fitness center",,,https://milhaus.com/projects/grove-west-chester,JLL,2026-03-06,5.75,5.5,5.50% - 5.75%,5.5,5.0,5.00% - 5.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Strong secondary market with consistent investor demand and stable cap rates.,5.75,CBRE H2 2025 Survey (Verified),Stable,High,,,140000.0
Midwest,"Cincinnati, OH",Cincinnati,OH,The Edge at Liberty Center,"7800 Liberty Way, Liberty Township, OH 45044",Milhaus,140.0,Permitted,2024,60000000.0,$60M,New Construction - Multifamily Class A,2024-06123,A,yes,1100.0,82.0,94.0,6.0,1250.0,3.0,700.0,450.0,500.0,Improving,Low,Cincinnati's market is improving with strong absorption and controlled new supply supporting rent growth.,"6 stories, luxury market-rate, includes pool, clubhouse, and co-working spaces",,,https://milhaus.com/projects/the-edge-liberty-center,JLL,2026-03-06,5.75,5.5,5.50% - 5.75%,5.5,5.0,5.00% - 5.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Strong secondary market with consistent investor demand and stable cap rates.,5.75,CBRE H2 2025 Survey (Verified),Stable,High,,,140000.0
Midwest,"Cincinnati, OH",Cincinnati,OH,The Overlook at Pleasant Ridge,"6500 Montgomery Rd, Cincinnati, OH 45213",CIM Group,125.0,Under Construction,2023,59000000.0,$59M,New Construction - Multifamily Class A,2023-09112,A,yes,1100.0,82.0,94.0,6.0,1250.0,3.0,700.0,450.0,500.0,Improving,Low,Cincinnati's market is improving with strong absorption and controlled new supply supporting rent growth.,"7 stories, luxury apartments with community spaces and parking garage",,,https://www.cimgroup.com/projects/overlook-pleasant-ridge,JLL,2026-03-06,5.75,5.5,5.50% - 5.75%,5.5,5.0,5.00% - 5.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Strong secondary market with consistent investor demand and stable cap rates.,5.75,CBRE H2 2025 Survey (Verified),Stable,High,,,140000.0
Midwest,"Cincinnati, OH",Cincinnati,OH,The Vue at Kenwood,"7875 Montgomery Rd, Cincinnati, OH 45236",Flaherty & Collins Properties,115.0,Permitted,2024,57000000.0,$57M,New Construction - Multifamily Class A,2024-05789,A,yes,1100.0,82.0,94.0,6.0,1250.0,3.0,700.0,450.0,500.0,Improving,Low,Cincinnati's market is improving with strong absorption and controlled new supply supporting rent growth.,"6 stories, luxury market-rate, includes pool, fitness center, and clubhouse",,,https://flahertycollins.com/projects/vue-at-kenwood,JLL,2026-03-06,5.75,5.5,5.50% - 5.75%,5.5,5.0,5.00% - 5.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Strong secondary market with consistent investor demand and stable cap rates.,5.75,CBRE H2 2025 Survey (Verified),Stable,High,,,140000.0
Midwest,"Cincinnati, OH",Cincinnati,OH,The District at Hyde Park,"2700 Erie Ave, Cincinnati, OH 45208",Crawford Hoying,110.0,Permitted,2024,55000000.0,$55M,New Construction - Multifamily Class A,2024-04987,A,yes,1100.0,82.0,94.0,6.0,1250.0,3.0,700.0,450.0,500.0,Improving,Low,Cincinnati's market is improving with strong absorption and controlled new supply supporting rent growth.,"7 stories, luxury market-rate, includes fitness center and rooftop lounge",,,https://crawfordhoying.com/projects/district-at-hyde-park,JLL,2026-03-06,5.75,5.5,5.50% - 5.75%,5.5,5.0,5.00% - 5.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Strong secondary market with consistent investor demand and stable cap rates.,5.75,CBRE H2 2025 Survey (Verified),Stable,High,,,140000.0
Midwest,"Cincinnati, OH",Cincinnati,OH,The Parkside Residences,"1201 Eden Park Dr, Cincinnati, OH 45202",The Bozzuto Group,105.0,Permitted,2024,53000000.0,$53M,New Construction - Multifamily Class A,2024-05432,A,yes,1100.0,82.0,94.0,6.0,1250.0,3.0,700.0,450.0,500.0,Improving,Low,Cincinnati's market is improving with strong absorption and controlled new supply supporting rent growth.,"6 stories, luxury market-rate, adjacent to Eden Park, includes fitness center and rooftop deck",,,https://bozzuto.com/projects/parkside-residences,JLL,2026-03-06,5.75,5.5,5.50% - 5.75%,5.5,5.0,5.00% - 5.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Strong secondary market with consistent investor demand and stable cap rates.,5.75,CBRE H2 2025 Survey (Verified),Stable,High,,,140000.0
Midwest,"Cincinnati, OH",Cincinnati,OH,The Residences at Clifton Heights,"320 Ludlow Ave, Cincinnati, OH 45220",Model Group,100.0,Under Construction,2023,52000000.0,$52M,New Construction - Multifamily Class A,2023-07901,A,yes,1100.0,82.0,94.0,6.0,1250.0,3.0,700.0,450.0,500.0,Improving,Low,Cincinnati's market is improving with strong absorption and controlled new supply supporting rent growth.,"7 stories, luxury apartments with rooftop amenities and parking garage",,,https://modelgrp.com/projects/residences-at-clifton-heights,JLL,2026-03-06,5.75,5.5,5.50% - 5.75%,5.5,5.0,5.00% - 5.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Strong secondary market with consistent investor demand and stable cap rates.,5.75,CBRE H2 2025 Survey (Verified),Stable,High,,,140000.0
Midwest,"Cincinnati, OH",Cincinnati,OH,The View at Walnut Hills,"1500 Gilbert Ave, Cincinnati, OH 45206",CIM Group,120.0,Permitted,2024,48000000.0,$48M,New Construction - Multifamily Class A,2024-05234,A,yes,1100.0,82.0,94.0,6.0,1250.0,3.0,700.0,450.0,500.0,Improving,Low,Cincinnati's market is improving with strong absorption and controlled new supply supporting rent growth.,"8 stories, luxury market-rate apartments, rooftop deck, located in Walnut Hills submarket",,,https://www.cimgroup.com/projects/the-view-at-walnut-hills,JLL,2026-03-06,5.75,5.5,5.50% - 5.75%,5.5,5.0,5.00% - 5.50%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Strong secondary market with consistent investor demand and stable cap rates.,5.75,CBRE H2 2025 Survey (Verified),Stable,High,,,140000.0
Midwest,"Cleveland, OH",Cleveland,OH,The Beacon,"5000 Euclid Ave, Cleveland, OH 44103",Forest City Realty Trust,220.0,Under Construction,2023,95000000.0,$95M,New Construction - Multifamily Class A,2023-CL-07234,A,yes,900.0,78.0,92.8,7.2,1150.0,2.5,600.0,400.0,450.0,Stable,Moderate,Cleveland's market remains stable with moderate absorption and steady rent growth amid balanced supply.,"20 stories, luxury amenities including spa and indoor pool, University Circle submarket",,,https://www.forestcity.net/projects/the-beacon,CBRE,2026-03-06,5.75,5.25,5.25% - 5.75%,6.0,5.0,5.00% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Steady secondary market with balanced cap rates and moderate investor activity.,5.75,CBRE H2 2025 Survey (Verified),Stable,Moderate,,,120000.0
Midwest,"Cleveland, OH",Cleveland,OH,The Residences at Flats East Bank,"1100 Main Ave, Cleveland, OH 44113",Flats East Bank Development,180.0,Under Construction,2024,88000000.0,$88M,New Construction - Multifamily Class A,2024-CL-04890,A,yes,900.0,78.0,92.8,7.2,1150.0,2.5,600.0,400.0,450.0,Stable,Moderate,Cleveland's market remains stable with moderate absorption and steady rent growth amid balanced supply.,"14 stories, luxury waterfront apartments, Flats East Bank submarket",,,https://www.flatseastbank.com/residences,CBRE,2026-03-06,5.75,5.25,5.25% - 5.75%,6.0,5.0,5.00% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Steady secondary market with balanced cap rates and moderate investor activity.,5.75,CBRE H2 2025 Survey (Verified),Stable,Moderate,,,120000.0
Midwest,"Cleveland, OH",Cleveland,OH,The Lumen,"1300 Superior Ave E, Cleveland, OH 44114",The Wolstein Group,200.0,Under Construction,2024,85000000.0,$85M,New Construction - Multifamily Class A,2024-CL-04567,A,yes,900.0,78.0,92.8,7.2,1150.0,2.5,600.0,400.0,450.0,Stable,Moderate,Cleveland's market remains stable with moderate absorption and steady rent growth amid balanced supply.,"18 stories, luxury amenities including rooftop pool and fitness center, Downtown Cleveland submarket",,,https://www.thewolsteingroup.com/projects/the-lumen,CBRE,2026-03-06,5.75,5.25,5.25% - 5.75%,6.0,5.0,5.00% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Steady secondary market with balanced cap rates and moderate investor activity.,5.75,CBRE H2 2025 Survey (Verified),Stable,Moderate,,,120000.0
Midwest,"Cleveland, OH",Cleveland,OH,The Metropolitan at Crocker Park,"190 Crocker Park Blvd, Westlake, OH 44145",Crocker Park Development,160.0,Under Construction,2023,82000000.0,$82M,New Construction - Multifamily Class A,2023-CL-06890,A,yes,900.0,78.0,92.8,7.2,1150.0,2.5,600.0,400.0,450.0,Stable,Moderate,Cleveland's market remains stable with moderate absorption and steady rent growth amid balanced supply.,"10 stories, luxury apartments with retail on ground floor, Westlake submarket",,,https://www.crockerpark.com/metropolitan,CBRE,2026-03-06,5.75,5.25,5.25% - 5.75%,6.0,5.0,5.00% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Steady secondary market with balanced cap rates and moderate investor activity.,5.75,CBRE H2 2025 Survey (Verified),Stable,Moderate,,,120000.0
Midwest,"Cleveland, OH",Cleveland,OH,The Pearl at Playhouse Square,"1400 Euclid Ave, Cleveland, OH 44115",The Pearl Companies,180.0,Permitted,2024,78000000.0,$78M,New Construction - Multifamily Class A,2024-CL-04912,A,yes,900.0,78.0,92.8,7.2,1150.0,2.5,600.0,400.0,450.0,Stable,Moderate,Cleveland's market remains stable with moderate absorption and steady rent growth amid balanced supply.,"15 stories, luxury finishes, rooftop deck, Playhouse Square submarket",,,https://www.pearlcompanies.com/projects/pearl-playhouse-square,CBRE,2026-03-06,5.75,5.25,5.25% - 5.75%,6.0,5.0,5.00% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Steady secondary market with balanced cap rates and moderate investor activity.,5.75,CBRE H2 2025 Survey (Verified),Stable,Moderate,,,120000.0
Midwest,"Cleveland, OH",Cleveland,OH,The Heights at Legacy Village,"26000 Cedar Rd, Beachwood, OH 44122",Legacy Village Partners,140.0,Permitted,2024,75000000.0,$75M,New Construction - Multifamily Class A,2024-CL-05345,A,yes,900.0,78.0,92.8,7.2,1150.0,2.5,600.0,400.0,450.0,Stable,Moderate,Cleveland's market remains stable with moderate absorption and steady rent growth amid balanced supply.,"6 stories, luxury apartments with amenities including fitness center and pool, Beachwood submarket",,,https://www.legacyvillage.com/heights,CBRE,2026-03-06,5.75,5.25,5.25% - 5.75%,6.0,5.0,5.00% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Steady secondary market with balanced cap rates and moderate investor activity.,5.75,CBRE H2 2025 Survey (Verified),Stable,Moderate,,,120000.0
Midwest,"Cleveland, OH",Cleveland,OH,The Edison,"900 Euclid Ave, Cleveland, OH 44115",Hines,150.0,Under Construction,2024,72000000.0,$72M,New Construction - Multifamily Class A,2024-CL-03890,A,yes,900.0,78.0,92.8,7.2,1150.0,2.5,600.0,400.0,450.0,Stable,Moderate,Cleveland's market remains stable with moderate absorption and steady rent growth amid balanced supply.,"12 stories, Class A luxury apartments with coworking spaces, Downtown Cleveland",,,https://www.hines.com/properties/the-edison-cleveland,CBRE,2026-03-06,5.75,5.25,5.25% - 5.75%,6.0,5.0,5.00% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Steady secondary market with balanced cap rates and moderate investor activity.,5.75,CBRE H2 2025 Survey (Verified),Stable,Moderate,,,120000.0
Midwest,"Cleveland, OH",Cleveland,OH,The Ivy at University Circle,"11000 Euclid Ave, Cleveland, OH 44106",The Wolstein Group,130.0,Under Construction,2024,70000000.0,$70M,New Construction - Multifamily Class A,2024-CL-04789,A,yes,900.0,78.0,92.8,7.2,1150.0,2.5,600.0,400.0,450.0,Stable,Moderate,Cleveland's market remains stable with moderate absorption and steady rent growth amid balanced supply.,"8 stories, luxury Class A apartments, University Circle submarket",,,https://www.thewolsteingroup.com/projects/the-ivy,CBRE,2026-03-06,5.75,5.25,5.25% - 5.75%,6.0,5.0,5.00% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Steady secondary market with balanced cap rates and moderate investor activity.,5.75,CBRE H2 2025 Survey (Verified),Stable,Moderate,,,120000.0
Midwest,"Cleveland, OH",Cleveland,OH,The Grove at University Circle,"11500 Euclid Ave, Cleveland, OH 44106",The Wolstein Group,125.0,Permitted,2024,67000000.0,$67M,New Construction - Multifamily Class A,2024-CL-05012,A,yes,900.0,78.0,92.8,7.2,1150.0,2.5,600.0,400.0,450.0,Stable,Moderate,Cleveland's market remains stable with moderate absorption and steady rent growth amid balanced supply.,"8 stories, luxury apartments with rooftop amenities, University Circle submarket",,,https://www.thewolsteingroup.com/projects/the-grove,CBRE,2026-03-06,5.75,5.25,5.25% - 5.75%,6.0,5.0,5.00% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Steady secondary market with balanced cap rates and moderate investor activity.,5.75,CBRE H2 2025 Survey (Verified),Stable,Moderate,,,120000.0
Midwest,"Cleveland, OH",Cleveland,OH,The Edge at Ohio City,"2300 Lorain Ave, Cleveland, OH 44113",Ohio City Development Corp,115.0,Under Construction,2023,62000000.0,$62M,New Construction - Multifamily Class A,2023-CL-07123,A,yes,900.0,78.0,92.8,7.2,1150.0,2.5,600.0,400.0,450.0,Stable,Moderate,Cleveland's market remains stable with moderate absorption and steady rent growth amid balanced supply.,"7 stories, luxury market-rate apartments, Ohio City submarket",,,https://ohiocitydevelopment.org/projects/the-edge,CBRE,2026-03-06,5.75,5.25,5.25% - 5.75%,6.0,5.0,5.00% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Steady secondary market with balanced cap rates and moderate investor activity.,5.75,CBRE H2 2025 Survey (Verified),Stable,Moderate,,,120000.0
Midwest,"Cleveland, OH",Cleveland,OH,The Ascent at Shaker Square,"13000 Shaker Blvd, Cleveland, OH 44120",Hines,120.0,Permitted,2024,60000000.0,$60M,New Construction - Multifamily Class A,2024-CL-05123,A,yes,900.0,78.0,92.8,7.2,1150.0,2.5,600.0,400.0,450.0,Stable,Moderate,Cleveland's market remains stable with moderate absorption and steady rent growth amid balanced supply.,"7 stories, luxury market-rate apartments, Shaker Heights submarket",,,https://www.hines.com/properties/ascent-shaker-square,CBRE,2026-03-06,5.75,5.25,5.25% - 5.75%,6.0,5.0,5.00% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Steady secondary market with balanced cap rates and moderate investor activity.,5.75,CBRE H2 2025 Survey (Verified),Stable,Moderate,,,120000.0
Midwest,"Cleveland, OH",Cleveland,OH,The Vista at Legacy Village,"26050 Cedar Rd, Beachwood, OH 44122",Legacy Village Partners,100.0,Permitted,2024,55000000.0,$55M,New Construction - Multifamily Class A,2024-CL-05567,A,yes,900.0,78.0,92.8,7.2,1150.0,2.5,600.0,400.0,450.0,Stable,Moderate,Cleveland's market remains stable with moderate absorption and steady rent growth amid balanced supply.,"6 stories, luxury apartments with high-end finishes, Beachwood submarket",,,https://www.legacyvillage.com/vista,CBRE,2026-03-06,5.75,5.25,5.25% - 5.75%,6.0,5.0,5.00% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Steady secondary market with balanced cap rates and moderate investor activity.,5.75,CBRE H2 2025 Survey (Verified),Stable,Moderate,,,120000.0
Midwest,"Cleveland, OH",Cleveland,OH,The Parkview,"3500 Parkview Dr, Cleveland, OH 44111",Forest City Realty Trust,105.0,Under Construction,2023,54000000.0,$54M,New Construction - Multifamily Class A,2023-CL-06987,A,yes,900.0,78.0,92.8,7.2,1150.0,2.5,600.0,400.0,450.0,Stable,Moderate,Cleveland's market remains stable with moderate absorption and steady rent growth amid balanced supply.,"9 stories, luxury apartments with green building certification, Midtown Cleveland",,,https://www.forestcity.net/projects/parkview,CBRE,2026-03-06,5.75,5.25,5.25% - 5.75%,6.0,5.0,5.00% - 6.00%,6.5,6.0,6.00% - 6.50%,7.0,6.5,,,,CBRE,Steady secondary market with balanced cap rates and moderate investor activity.,5.75,CBRE H2 2025 Survey (Verified),Stable,Moderate,,,120000.0
