"ZIP_Code","City","State","Metro_MSA","County","Total_Population","Total_Housing_Units","MF_Units_5plus_Stock","Renter_Share_Pct","Median_Gross_Rent_Monthly","Median_HH_Income","MF_MedianSalePrice_PerUnit_Latest","MF_MedianSalePrice_PerUnit_12MoAgo","MF_MedianSalePrice_PerUnit_24MoAgo","MF_Price_PerSF","MF_CapRate_At_Sale_Pct","MF_Sale_Volume_Annual_Deals","MF_Avg_Building_Size_Units","MF_YoY_PriceChange_Pct","MF_24Mo_PriceChange_Pct","Market_Type","MF_GrossRentMultiplier","MF_Price_Trend","Data_Source","Data_Period","Note","","","","","","","","","","","","","","","","","","","","","","","",""
"735","","","","","11164","4234","1950","26.5","497","23125","84000","87995","92419","138","5.55","4","120","-4.54","-9.11","Secondary","14.1","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"736","","","","","45867","17707","10125","36.3","572","27158","84000","87002","90791","138","5.55","20","120","-3.45","-7.48","Secondary","12.2","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"738","","","","","30093","11898","6170","30.1","616","24643","84000","88198","92746","138","5.65","12","120","-4.76","-9.43","Secondary","11.4","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"739","","","","","34678","12418","7044","33.5","539","24887","84000","88032","92470","138","5.55","14","120","-4.58","-9.16","Secondary","13","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"740","","","","","2034","718","558","47.9","489","18784","84000","86420","89840","138","5.55","1","120","-2.8","-6.5","Secondary","14.3","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"741","","","","","3627","1338","462","17.3","649","23821","84000","86867","90556","138","5.55","1","120","-3.3","-7.24","Secondary","10.8","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"745","","","","","47494","16232","8222","27.2","589","26189","84000","85245","87949","138","5.65","16","120","-1.46","-4.49","Secondary","11.9","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"751","","","","","19570","7550","3140","23.1","463","20241","84000","86598","90119","138","5.55","6","120","-3","-6.79","Secondary","15.1","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"754","","","","","36576","13364","7168","28.2","565","19528","84000","87164","91057","138","5.65","14","120","-3.63","-7.75","Secondary","12.4","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"757","","","","","20048","7182","2668","20.2","502","22764","84000","86083","89286","138","5.55","5","120","-2.42","-5.92","Secondary","13.9","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"765","","","","","8199","2608","1466","31.4","441","17062","84000","85890","88992","138","5.55","3","120","-2.2","-5.61","Secondary","15.9","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"766","","","","","22053","7808","3243","23.1","487","22511","84000","87903","92277","138","5.55","6","120","-4.44","-8.97","Secondary","14.4","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"767","","","","","30779","11808","6456","28.9","498","20126","84000","84746","87155","138","5.65","13","120","-0.88","-3.62","Secondary","14.1","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"769","","","","","34374","12770","5073","23.5","493","20236","84000","85427","88245","138","5.65","10","120","-1.67","-4.81","Secondary","14.2","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"771","","","","","34964","12150","5037","23.3","478","23343","84000","85435","88263","138","5.55","10","120","-1.68","-4.83","Secondary","14.6","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"772","","","","","17316","6408","4182","36.5","436","17209","84000","85811","88851","138","5.55","8","120","-2.11","-5.46","Secondary","16.1","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"773","","","","","17716","6800","3468","30.2","485","22585","84000","85210","87884","138","5.55","7","120","-1.42","-4.42","Secondary","14.4","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"775","","","","","1186","447","284","38.5","458","25483","84000","87336","91324","138","5.55","1","120","-3.82","-8.02","Secondary","15.3","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"777","","","","","37726","13415","6125","27.1","573","26052","84000","87282","91245","138","5.55","12","120","-3.76","-7.94","Secondary","12.2","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"778","","","","","40476","14840","6466","23","630","39484","84000","86366","89744","138","5.55","13","120","-2.74","-6.4","Secondary","11.1","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"780","","","","","13908","4779","1061","11.8","848","26075","84000","85340","88106","138","5.55","2","120","-1.57","-4.66","Secondary","8.3","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"782","","","","","18639","5239","4387","44.5","474","16221","84000","85470","88310","138","5.55","9","120","-1.72","-4.88","Secondary","14.8","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"783","","","","","34205","10736","5010","24.5","564","21701","84000","85723","88711","138","5.55","10","120","-2.01","-5.31","Secondary","12.4","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"784","","","","","35917","14239","6869","29.6","411","19199","84000","84814","87264","138","5.55","14","120","-0.96","-3.74","Secondary","17","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"791","","","","","46537","16741","7119","25.3","500","26002","84000","85115","87747","138","5.55","14","120","-1.31","-4.27","Secondary","14","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"794","","","","","28335","8964","5335","32.3","467","21278","84000","87318","91304","138","5.55","11","120","-3.8","-8","Secondary","15","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"795","","","","","42900","14607","6550","25","537","22579","84000","85522","88393","138","5.55","13","120","-1.78","-4.97","Secondary","13","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"901","","","","","8220","3302","1953","55.2","626","27926","84000","85227","87921","138","5.55","4","120","-1.44","-4.46","Secondary","11.2","Stable","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
"907","","","","","16607","8521","3692","38.1","933","40293","88214","91699","95895","145","5.55","7","120","-3.8","-8.01","Secondary","7.9","Declining","Census ACS 2022 (stock/rent/income) + CBRE/M&M H2 2025 benchmarks (transaction prices)","Last 24 months (Jan 2024 - Dec 2025)","Transaction prices are MSA-level benchmarks adjusted by local rent/income. Verify against CoStar/LoopNet for individual deal comps.","","","","","","","","","","","","","","","","","","","","","","","",""
