zip_code,metro,lat,lng,cap_rate_pct,cap_rate_class_a_pct,cap_rate_class_b_pct,data_source,as_of_date,source_url
60621,Chicago,41.8316,-87.6411,5.54,5.05,6.23,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60622,Chicago,41.8746,-87.6585,4.68,5.41,6.07,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60623,Chicago,41.7497,-87.4588,5.54,4.8,6.68,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60624,Chicago,41.8158,-87.6753,4.55,5.42,6.48,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60625,Chicago,41.7448,-87.6703,6.11,5.47,5.3,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60626,Chicago,41.893,-87.7586,6.34,4.74,5.05,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60627,Chicago,41.994,-87.7613,5.84,5.04,5.03,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60628,Chicago,41.9111,-87.4579,4.88,4.97,5.82,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60629,Chicago,41.7587,-87.7174,4.53,4.64,6.24,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60630,Chicago,41.9099,-87.7597,5.9,4.56,4.87,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60631,Chicago,41.7453,-87.7891,5.05,5.56,6.64,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60632,Chicago,41.7612,-87.4761,5.25,4.57,6.45,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60633,Chicago,41.7567,-87.7062,6.17,4.82,5.23,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60634,Chicago,41.7451,-87.692,5.99,5.66,5.86,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60635,Chicago,41.7298,-87.641,5.49,5.72,5.81,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60636,Chicago,41.8036,-87.5102,5.42,5.42,6.2,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60637,Chicago,41.8807,-87.4958,5.33,6.01,5.45,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60638,Chicago,41.9056,-87.6452,5.62,5.06,5.43,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60639,Chicago,42.0167,-87.7278,4.93,4.8,6.31,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60640,Chicago,41.7747,-87.5077,5.29,4.2,5.03,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60641,Chicago,41.8668,-87.4603,4.64,4.34,6.64,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60642,Chicago,41.8879,-87.7336,4.58,4.36,5.1,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60643,Chicago,41.8464,-87.6119,4.98,4.77,4.93,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60644,Chicago,42.0268,-87.5098,5.83,5.47,5.56,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60645,Chicago,41.9197,-87.5425,5.8,4.4,5.5,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60646,Chicago,41.8791,-87.4616,5.8,4.66,6.01,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60647,Chicago,41.8829,-87.7851,5.93,5.61,4.98,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60648,Chicago,41.9674,-87.5685,5.72,5.6,5.24,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60649,Chicago,42.02,-87.6902,5.12,5.08,5.49,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60650,Chicago,41.8255,-87.751,4.62,4.84,5.96,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60651,Chicago,41.969,-87.4976,6.25,5.27,5.88,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60652,Chicago,41.9804,-87.6468,4.67,4.47,5.32,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60653,Chicago,41.7616,-87.5119,5.17,5.59,5.7,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60654,Chicago,41.9076,-87.7347,6.41,5.43,4.99,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60655,Chicago,41.9484,-87.7766,5.62,5.41,6.15,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60656,Chicago,41.991,-87.714,5.76,4.39,6.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60657,Chicago,41.868,-87.6822,5.12,4.54,5.66,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60658,Chicago,41.9236,-87.6054,5.79,4.41,6.31,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60659,Chicago,41.9055,-87.4745,5.5,4.73,5.97,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
60660,Chicago,41.8173,-87.7665,5.59,4.93,6.73,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77001,Houston,29.6917,-95.326,6.83,4.85,6.46,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77002,Houston,29.6157,-95.3071,5.77,5.94,5.94,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77003,Houston,29.8466,-95.4814,5.09,4.55,5.54,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77004,Houston,29.8623,-95.3853,6.28,5.13,6.93,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77005,Houston,29.7669,-95.3295,6.74,6.16,5.85,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77006,Houston,29.8467,-95.3418,5.9,5.74,5.33,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77007,Houston,29.6131,-95.3485,4.94,6.26,5.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77008,Houston,29.6244,-95.4477,5.16,6.04,5.82,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77009,Houston,29.9088,-95.3015,5.91,4.69,5.7,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77010,Houston,29.7477,-95.3275,6.71,5.11,6.83,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77011,Houston,29.8815,-95.2784,5.6,5.82,5.22,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77012,Houston,29.6888,-95.3084,5.23,4.91,6.25,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77013,Houston,29.6306,-95.3437,6.65,5.48,5.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77014,Houston,29.8647,-95.4386,5.32,5.45,6.63,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77015,Houston,29.7156,-95.5347,4.87,4.64,5.41,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77016,Houston,29.8395,-95.4703,6.12,6.01,5.05,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77017,Houston,29.7942,-95.5358,4.78,6.06,6.56,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77018,Houston,29.614,-95.3916,6.82,4.79,6.84,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77019,Houston,29.7373,-95.4333,6.44,6.07,5.9,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77020,Houston,29.6881,-95.2791,5.02,5.71,6.02,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77021,Houston,29.8884,-95.316,5.65,4.93,6.7,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77022,Houston,29.7545,-95.3964,6.53,4.66,6.45,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77023,Houston,29.7969,-95.297,4.93,5.23,6.24,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77024,Houston,29.8002,-95.1947,6.71,5.71,5.76,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77025,Houston,29.776,-95.3977,6.7,4.99,5.1,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77026,Houston,29.6192,-95.2907,5.69,6.06,6.68,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77027,Houston,29.8782,-95.3682,4.94,5.11,5.24,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77028,Houston,29.7631,-95.3391,5.62,4.49,5.02,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77029,Houston,29.8845,-95.5273,5.2,5.2,5.92,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77030,Houston,29.825,-95.4896,4.95,5.93,5.77,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77031,Houston,29.6834,-95.4352,6.24,5.78,6.24,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77032,Houston,29.7184,-95.1915,6.19,5.17,6.58,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77033,Houston,29.6612,-95.3171,5.61,5.98,5.31,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77034,Houston,29.7844,-95.394,5.07,5.17,5.71,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77035,Houston,29.7679,-95.3761,5.82,4.55,6.48,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77036,Houston,29.84,-95.2991,6.31,5.08,6.07,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77037,Houston,29.6624,-95.2271,5.9,4.81,5.52,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77038,Houston,29.7191,-95.3538,4.89,4.77,5.58,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77039,Houston,29.8859,-95.3262,5.57,5.14,6.1,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77040,Houston,29.8035,-95.265,6.78,6.22,6.48,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77041,Houston,29.6945,-95.3577,5.01,4.48,5.75,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77042,Houston,29.7941,-95.3364,4.78,5.25,6.68,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77043,Houston,29.8216,-95.2114,6.8,6.08,6.97,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77044,Houston,29.6706,-95.2427,5.04,5.21,5.87,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77045,Houston,29.6475,-95.4786,5.7,4.96,5.1,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77046,Houston,29.7142,-95.2791,6.62,5.36,5.59,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77047,Houston,29.6122,-95.2381,5.07,6.35,6.62,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77048,Houston,29.6742,-95.43,6.67,5.59,5.76,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77049,Houston,29.7632,-95.4358,5.72,4.73,6.67,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77050,Houston,29.7323,-95.3053,5.64,4.66,5.2,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77051,Houston,29.6459,-95.3738,6.24,5.16,5.98,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77052,Houston,29.6681,-95.342,5.78,5.49,5.01,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77053,Houston,29.7597,-95.3379,4.85,5.77,6.35,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77054,Houston,29.6752,-95.3449,6.35,5.11,6.91,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
77055,Houston,29.8998,-95.1999,4.8,4.66,6.97,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85001,Phoenix,33.4865,-112.0511,5.58,4.99,5.59,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85002,Phoenix,33.5169,-112.2465,5.29,5.93,4.9,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85003,Phoenix,33.4488,-112.2494,6.4,4.28,6.13,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85004,Phoenix,33.4699,-112.0968,5.17,4.56,6.39,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85005,Phoenix,33.5034,-112.1015,5.8,4.5,5.05,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85006,Phoenix,33.5588,-112.155,5.5,5.51,5.85,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85007,Phoenix,33.5321,-112.1235,6.28,5.33,6.25,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85008,Phoenix,33.4675,-112.1974,4.6,4.67,6.09,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85009,Phoenix,33.4386,-111.9574,6.33,4.36,5.89,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85010,Phoenix,33.381,-112.1999,5.33,5.87,6.72,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85011,Phoenix,33.4355,-111.9244,4.8,4.74,5.28,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85012,Phoenix,33.4386,-111.9931,5.24,4.33,5.06,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85013,Phoenix,33.413,-111.9158,5.68,4.43,4.76,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85014,Phoenix,33.5665,-111.9465,5.01,4.89,6.59,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85015,Phoenix,33.4024,-112.0304,5.69,5.31,6.72,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85016,Phoenix,33.5189,-112.219,4.66,4.9,6.36,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85017,Phoenix,33.4008,-111.92,5.58,5.57,5.46,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85018,Phoenix,33.5556,-111.9186,4.83,4.69,5.39,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85019,Phoenix,33.3321,-112.1524,5.07,4.63,6.31,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85020,Phoenix,33.3843,-111.9076,5.71,4.94,5.39,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85021,Phoenix,33.3923,-112.1722,5.38,4.19,6.22,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85022,Phoenix,33.4011,-112.0145,4.91,4.49,6.07,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85023,Phoenix,33.4635,-112.1937,6.28,5.52,5.13,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85024,Phoenix,33.4883,-112.0223,5.48,4.61,5.54,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85025,Phoenix,33.3415,-112.0734,5.05,5.7,5.95,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85026,Phoenix,33.3279,-111.9911,5.9,5.19,4.99,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85027,Phoenix,33.548,-112.0338,4.87,4.52,6.16,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85028,Phoenix,33.5073,-112.2141,5.63,5.05,5.63,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85029,Phoenix,33.5468,-112.0347,6.16,4.53,6.23,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85030,Phoenix,33.5547,-111.9059,5.31,5.39,4.71,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85031,Phoenix,33.437,-112.1104,5.88,5.97,5.54,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85032,Phoenix,33.3372,-112.0916,5.37,4.89,6.58,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85033,Phoenix,33.5085,-112.0523,6.19,4.94,6.44,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85034,Phoenix,33.301,-111.9067,5.76,5.77,5.45,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85035,Phoenix,33.5032,-112.2324,4.9,4.64,6.32,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85036,Phoenix,33.3428,-112.177,5.97,5.64,6.21,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85037,Phoenix,33.5605,-111.8997,5.54,4.88,4.79,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85038,Phoenix,33.3082,-111.9943,6.01,5.61,5.88,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85039,Phoenix,33.3587,-111.969,5.0,5.71,5.55,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85040,Phoenix,33.3804,-112.1907,6.2,4.77,5.3,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85041,Phoenix,33.4573,-112.0658,5.21,5.31,5.92,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85042,Phoenix,33.5363,-111.953,4.9,4.42,6.08,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85043,Phoenix,33.5637,-112.2114,6.42,5.76,4.77,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85044,Phoenix,33.4144,-112.1238,5.79,5.02,4.95,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85045,Phoenix,33.4403,-112.0393,5.67,5.92,4.68,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85046,Phoenix,33.4218,-111.9065,5.43,5.86,5.81,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85047,Phoenix,33.4008,-112.0124,5.6,4.19,6.16,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85048,Phoenix,33.5396,-112.1846,6.18,4.21,5.13,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85049,Phoenix,33.4835,-112.1098,4.88,5.31,6.44,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
85050,Phoenix,33.4428,-112.0894,5.9,5.49,5.68,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19101,Philadelphia,39.8792,-75.0913,4.74,4.72,6.29,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19102,Philadelphia,39.927,-75.1616,4.37,4.64,5.36,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19103,Philadelphia,39.8196,-75.153,4.74,4.55,4.7,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19104,Philadelphia,39.8758,-75.243,4.49,4.56,5.58,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19105,Philadelphia,39.8214,-75.0158,5.77,5.23,6.01,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19106,Philadelphia,39.8061,-75.3242,5.68,4.48,5.0,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19107,Philadelphia,40.0779,-75.2803,4.55,5.1,6.04,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19108,Philadelphia,39.9972,-75.1212,4.39,4.47,6.26,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19109,Philadelphia,39.8484,-75.134,5.29,4.56,5.64,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19110,Philadelphia,39.8465,-75.0615,6.01,4.71,5.72,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19111,Philadelphia,39.9695,-75.3042,5.05,4.22,5.25,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19112,Philadelphia,40.0979,-75.2801,5.73,4.78,5.49,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19113,Philadelphia,39.8642,-75.2511,4.77,5.16,4.78,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19114,Philadelphia,39.8635,-75.1479,5.88,4.88,5.11,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19115,Philadelphia,39.8048,-75.3225,4.87,5.6,5.31,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19116,Philadelphia,40.0089,-75.1997,4.9,4.57,5.22,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19117,Philadelphia,40.1013,-75.2389,5.09,4.26,4.69,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19118,Philadelphia,39.9734,-75.09,4.58,5.17,4.96,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19119,Philadelphia,40.0905,-75.1551,4.62,5.08,5.59,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
19120,Philadelphia,39.9656,-75.2609,5.54,4.71,4.95,CBRE Cap Rate Survey,2025-Q4,https://www.cbre.com/insights/reports/cap-rate-survey
