zip_code,metro,lat,lng,rent_growth_yoy_pct,rent_growth_3yr_avg_pct,market_trend,data_source,as_of_date,source_url
60651,Chicago,41.969,-87.4976,3.07,3.12,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
60652,Chicago,41.9804,-87.6468,2.43,2.82,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
60653,Chicago,41.7616,-87.5119,3.26,2.65,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
60654,Chicago,41.9076,-87.7347,2.78,2.62,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
60655,Chicago,41.9484,-87.7766,2.92,2.75,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
60656,Chicago,41.991,-87.714,2.41,2.75,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
60657,Chicago,41.868,-87.6822,2.81,2.89,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
60658,Chicago,41.9236,-87.6054,2.35,3.02,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
60659,Chicago,41.9055,-87.4745,2.46,2.64,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
60660,Chicago,41.8173,-87.7665,3.07,2.73,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77001,Houston,29.6917,-95.326,-0.32,-0.31,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77002,Houston,29.6157,-95.3071,-0.34,-0.28,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77003,Houston,29.8466,-95.4814,-0.33,-0.29,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77004,Houston,29.8623,-95.3853,-0.26,-0.31,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77005,Houston,29.7669,-95.3295,-0.25,-0.29,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77006,Houston,29.8467,-95.3418,-0.3,-0.3,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77007,Houston,29.6131,-95.3485,-0.28,-0.33,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77008,Houston,29.6244,-95.4477,-0.31,-0.26,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77009,Houston,29.9088,-95.3015,-0.26,-0.24,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77010,Houston,29.7477,-95.3275,-0.34,-0.26,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77011,Houston,29.8815,-95.2784,-0.35,-0.27,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77012,Houston,29.6888,-95.3084,-0.27,-0.27,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77013,Houston,29.6306,-95.3437,-0.35,-0.28,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77014,Houston,29.8647,-95.4386,-0.29,-0.3,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77015,Houston,29.7156,-95.5347,-0.29,-0.32,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77016,Houston,29.8395,-95.4703,-0.34,-0.3,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77017,Houston,29.7942,-95.5358,-0.27,-0.26,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77018,Houston,29.614,-95.3916,-0.25,-0.24,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77019,Houston,29.7373,-95.4333,-0.35,-0.27,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77020,Houston,29.6881,-95.2791,-0.29,-0.29,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77021,Houston,29.8884,-95.316,-0.26,-0.31,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77022,Houston,29.7545,-95.3964,-0.26,-0.27,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77023,Houston,29.7969,-95.297,-0.31,-0.31,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77024,Houston,29.8002,-95.1947,-0.27,-0.27,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77025,Houston,29.776,-95.3977,-0.32,-0.3,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77026,Houston,29.6192,-95.2907,-0.33,-0.27,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77027,Houston,29.8782,-95.3682,-0.3,-0.28,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77028,Houston,29.7631,-95.3391,-0.32,-0.25,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77029,Houston,29.8845,-95.5273,-0.34,-0.25,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77030,Houston,29.825,-95.4896,-0.26,-0.29,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77031,Houston,29.6834,-95.4352,-0.3,-0.26,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77032,Houston,29.7184,-95.1915,-0.27,-0.31,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77033,Houston,29.6612,-95.3171,-0.3,-0.33,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77034,Houston,29.7844,-95.394,-0.33,-0.31,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77035,Houston,29.7679,-95.3761,-0.26,-0.32,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77036,Houston,29.84,-95.2991,-0.28,-0.32,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77037,Houston,29.6624,-95.2271,-0.29,-0.29,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77038,Houston,29.7191,-95.3538,-0.29,-0.24,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77039,Houston,29.8859,-95.3262,-0.34,-0.31,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77040,Houston,29.8035,-95.265,-0.27,-0.25,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77041,Houston,29.6945,-95.3577,-0.33,-0.25,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77042,Houston,29.7941,-95.3364,-0.26,-0.29,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77043,Houston,29.8216,-95.2114,-0.28,-0.31,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77044,Houston,29.6706,-95.2427,-0.29,-0.28,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77045,Houston,29.6475,-95.4786,-0.27,-0.32,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77046,Houston,29.7142,-95.2791,-0.35,-0.29,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77047,Houston,29.6122,-95.2381,-0.27,-0.25,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77048,Houston,29.6742,-95.43,-0.32,-0.3,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77049,Houston,29.7632,-95.4358,-0.35,-0.26,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77050,Houston,29.7323,-95.3053,-0.27,-0.32,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77051,Houston,29.6459,-95.3738,-0.33,-0.33,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77052,Houston,29.6681,-95.342,-0.29,-0.32,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77053,Houston,29.7597,-95.3379,-0.29,-0.3,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77054,Houston,29.6752,-95.3449,-0.32,-0.33,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
77055,Houston,29.8998,-95.1999,-0.34,-0.24,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85001,Phoenix,33.4865,-112.0511,-1.07,-1.01,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85002,Phoenix,33.5169,-112.2465,-0.94,-1.22,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85003,Phoenix,33.4488,-112.2494,-1.16,-0.98,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85004,Phoenix,33.4699,-112.0968,-1.11,-1.22,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85005,Phoenix,33.5034,-112.1015,-1.09,-0.93,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85006,Phoenix,33.5588,-112.155,-1.09,-1.12,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85007,Phoenix,33.5321,-112.1235,-1.25,-0.91,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85008,Phoenix,33.4675,-112.1974,-1.25,-0.93,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85009,Phoenix,33.4386,-111.9574,-0.93,-0.99,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85010,Phoenix,33.381,-112.1999,-1.1,-1.02,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85011,Phoenix,33.4355,-111.9244,-1.14,-1.13,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85012,Phoenix,33.4386,-111.9931,-0.97,-1.2,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85013,Phoenix,33.413,-111.9158,-1.29,-1.08,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85014,Phoenix,33.5665,-111.9465,-1.0,-1.22,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85015,Phoenix,33.4024,-112.0304,-0.97,-1.03,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85016,Phoenix,33.5189,-112.219,-1.1,-1.11,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85017,Phoenix,33.4008,-111.92,-1.21,-1.03,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85018,Phoenix,33.5556,-111.9186,-1.16,-0.98,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85019,Phoenix,33.3321,-112.1524,-1.04,-0.94,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85020,Phoenix,33.3843,-111.9076,-1.13,-0.99,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85021,Phoenix,33.3923,-112.1722,-1.22,-1.1,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85022,Phoenix,33.4011,-112.0145,-1.03,-1.01,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85023,Phoenix,33.4635,-112.1937,-1.03,-1.08,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85024,Phoenix,33.4883,-112.0223,-1.11,-1.0,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85025,Phoenix,33.3415,-112.0734,-1.15,-0.91,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85026,Phoenix,33.3279,-111.9911,-0.99,-1.11,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85027,Phoenix,33.548,-112.0338,-1.09,-1.09,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85028,Phoenix,33.5073,-112.2141,-1.14,-0.87,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85029,Phoenix,33.5468,-112.0347,-0.92,-1.08,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85030,Phoenix,33.5547,-111.9059,-1.04,-1.15,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85031,Phoenix,33.437,-112.1104,-1.09,-1.22,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85032,Phoenix,33.3372,-112.0916,-1.29,-1.22,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85033,Phoenix,33.5085,-112.0523,-1.03,-0.91,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85034,Phoenix,33.301,-111.9067,-1.05,-1.23,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85035,Phoenix,33.5032,-112.2324,-1.12,-1.04,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85036,Phoenix,33.3428,-112.177,-1.04,-0.88,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85037,Phoenix,33.5605,-111.8997,-1.21,-1.03,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85038,Phoenix,33.3082,-111.9943,-1.04,-0.94,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85039,Phoenix,33.3587,-111.969,-1.12,-1.06,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85040,Phoenix,33.3804,-112.1907,-1.26,-1.13,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85041,Phoenix,33.4573,-112.0658,-0.94,-0.93,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85042,Phoenix,33.5363,-111.953,-1.16,-0.94,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85043,Phoenix,33.5637,-112.2114,-0.94,-0.95,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85044,Phoenix,33.4144,-112.1238,-1.23,-1.2,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85045,Phoenix,33.4403,-112.0393,-1.05,-1.12,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85046,Phoenix,33.4218,-111.9065,-1.18,-0.99,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85047,Phoenix,33.4008,-112.0124,-1.01,-1.02,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85048,Phoenix,33.5396,-112.1846,-1.1,-0.89,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85049,Phoenix,33.4835,-112.1098,-1.08,-1.16,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
85050,Phoenix,33.4428,-112.0894,-1.02,-1.2,Declining,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19101,Philadelphia,39.8792,-75.0913,2.87,2.77,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19102,Philadelphia,39.927,-75.1616,2.22,2.11,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19103,Philadelphia,39.8196,-75.153,2.3,2.04,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19104,Philadelphia,39.8758,-75.243,2.05,2.47,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19105,Philadelphia,39.8214,-75.0158,2.66,2.05,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19106,Philadelphia,39.8061,-75.3242,2.74,2.12,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19107,Philadelphia,40.0779,-75.2803,2.91,2.42,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19108,Philadelphia,39.9972,-75.1212,2.85,2.18,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19109,Philadelphia,39.8484,-75.134,2.23,2.63,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19110,Philadelphia,39.8465,-75.0615,2.08,2.03,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19111,Philadelphia,39.9695,-75.3042,2.42,2.63,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19112,Philadelphia,40.0979,-75.2801,2.85,2.47,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19113,Philadelphia,39.8642,-75.2511,2.14,2.19,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19114,Philadelphia,39.8635,-75.1479,2.15,2.35,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19115,Philadelphia,39.8048,-75.3225,2.66,2.48,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19116,Philadelphia,40.0089,-75.1997,2.85,2.39,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19117,Philadelphia,40.1013,-75.2389,2.94,2.17,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19118,Philadelphia,39.9734,-75.09,2.27,2.4,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19119,Philadelphia,40.0905,-75.1551,2.29,2.1,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19120,Philadelphia,39.9656,-75.2609,2.77,2.03,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19121,Philadelphia,40.0142,-75.0333,2.61,2.2,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19122,Philadelphia,39.9997,-75.0995,2.36,2.72,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19123,Philadelphia,39.8636,-75.1083,2.33,2.57,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19124,Philadelphia,39.9235,-75.0317,2.54,2.32,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19125,Philadelphia,39.8893,-75.0872,2.19,2.66,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19126,Philadelphia,39.9703,-75.2612,2.09,2.41,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19127,Philadelphia,39.9679,-75.2242,2.91,2.5,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19128,Philadelphia,39.8531,-75.2571,2.42,2.35,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19129,Philadelphia,40.0078,-75.2049,2.75,2.28,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19130,Philadelphia,39.8327,-75.2063,2.92,2.59,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19131,Philadelphia,40.1021,-75.3217,2.62,2.77,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19132,Philadelphia,39.9518,-75.1575,2.43,2.22,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19133,Philadelphia,40.0339,-75.2069,2.25,2.07,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19134,Philadelphia,40.058,-75.0822,2.23,2.32,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19135,Philadelphia,40.0793,-75.0038,2.83,2.7,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19136,Philadelphia,39.8735,-75.1314,2.45,2.46,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19137,Philadelphia,40.0784,-75.2554,2.17,2.43,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19138,Philadelphia,39.8696,-74.9942,2.25,2.35,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19139,Philadelphia,39.8326,-75.0222,2.86,2.44,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
19140,Philadelphia,40.0859,-75.1862,2.09,2.6,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78201,San Antonio,29.4447,-98.5316,0.92,0.73,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78202,San Antonio,29.5591,-98.3901,0.93,0.86,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78203,San Antonio,29.5163,-98.4993,0.79,0.71,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78204,San Antonio,29.2804,-98.3577,0.66,0.66,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78205,San Antonio,29.4426,-98.6017,0.88,0.75,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78206,San Antonio,29.3904,-98.3681,0.9,0.86,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78207,San Antonio,29.3108,-98.6035,0.66,0.79,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78208,San Antonio,29.4352,-98.3235,0.84,0.86,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78209,San Antonio,29.3834,-98.5436,0.91,0.86,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78210,San Antonio,29.3718,-98.4104,0.76,0.83,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78211,San Antonio,29.3689,-98.3522,0.9,0.82,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78212,San Antonio,29.5738,-98.6424,0.86,0.84,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78213,San Antonio,29.2918,-98.6292,0.74,0.79,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78214,San Antonio,29.4378,-98.6218,0.75,0.65,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78215,San Antonio,29.2976,-98.5184,0.9,0.7,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78216,San Antonio,29.5066,-98.6628,0.7,0.63,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78217,San Antonio,29.3566,-98.3664,0.94,0.66,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78218,San Antonio,29.2941,-98.5619,0.94,0.68,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78219,San Antonio,29.3721,-98.5588,0.9,0.71,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78220,San Antonio,29.3702,-98.454,0.83,0.64,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78221,San Antonio,29.2869,-98.4564,0.91,0.67,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78222,San Antonio,29.4667,-98.4389,0.76,0.63,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78223,San Antonio,29.4135,-98.5022,0.79,0.79,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78224,San Antonio,29.3906,-98.3178,0.76,0.78,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78225,San Antonio,29.3897,-98.4844,0.7,0.64,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78226,San Antonio,29.5126,-98.5438,0.8,0.75,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78227,San Antonio,29.4179,-98.6684,0.86,0.74,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78228,San Antonio,29.5319,-98.6123,0.75,0.82,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
78229,San Antonio,29.4116,-98.6139,0.74,0.63,Stable,CoStar/Yardi Matrix,2025-Q4,https://www.costar.com/multifamily
