zip_code,metro,lat,lng,job_growth_yoy_pct,unemployment_rate_pct,top_growth_sector,data_source,as_of_date,source_url
60639,Chicago,42.0167,-87.7278,1.68,4.25,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60640,Chicago,41.7747,-87.5077,1.5,5.07,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60641,Chicago,41.8668,-87.4603,2.05,5.38,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60642,Chicago,41.8879,-87.7336,2.04,4.69,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60643,Chicago,41.8464,-87.6119,1.62,5.52,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60644,Chicago,42.0268,-87.5098,1.85,4.66,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60645,Chicago,41.9197,-87.5425,1.98,4.66,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60646,Chicago,41.8791,-87.4616,1.82,4.41,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60647,Chicago,41.8829,-87.7851,1.61,5.18,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60648,Chicago,41.9674,-87.5685,1.76,5.38,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60649,Chicago,42.02,-87.6902,1.56,5.38,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60650,Chicago,41.8255,-87.751,1.86,4.52,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60651,Chicago,41.969,-87.4976,1.52,5.64,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60652,Chicago,41.9804,-87.6468,1.78,4.35,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60653,Chicago,41.7616,-87.5119,1.5,4.96,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60654,Chicago,41.9076,-87.7347,1.72,5.0,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60655,Chicago,41.9484,-87.7766,1.5,5.24,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60656,Chicago,41.991,-87.714,1.89,4.51,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60657,Chicago,41.868,-87.6822,1.94,4.72,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60658,Chicago,41.9236,-87.6054,1.77,4.78,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60659,Chicago,41.9055,-87.4745,1.74,5.41,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
60660,Chicago,41.8173,-87.7665,1.53,5.0,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77001,Houston,29.6917,-95.326,2.47,3.9,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77002,Houston,29.6157,-95.3071,2.04,5.16,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77003,Houston,29.8466,-95.4814,2.09,4.24,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77004,Houston,29.8623,-95.3853,2.0,3.9,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77005,Houston,29.7669,-95.3295,1.87,4.85,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77006,Houston,29.8467,-95.3418,2.07,3.81,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77007,Houston,29.6131,-95.3485,2.12,4.17,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77008,Houston,29.6244,-95.4477,2.55,3.97,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77009,Houston,29.9088,-95.3015,1.84,4.13,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77010,Houston,29.7477,-95.3275,1.93,4.29,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77011,Houston,29.8815,-95.2784,2.14,4.42,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77012,Houston,29.6888,-95.3084,1.91,3.81,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77013,Houston,29.6306,-95.3437,2.51,4.05,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77014,Houston,29.8647,-95.4386,2.3,3.89,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77015,Houston,29.7156,-95.5347,2.52,4.72,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77016,Houston,29.8395,-95.4703,1.91,3.98,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77017,Houston,29.7942,-95.5358,1.9,4.8,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77018,Houston,29.614,-95.3916,2.39,4.23,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77019,Houston,29.7373,-95.4333,1.82,5.1,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77020,Houston,29.6881,-95.2791,2.15,4.07,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77021,Houston,29.8884,-95.316,1.86,4.55,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77022,Houston,29.7545,-95.3964,2.06,4.95,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77023,Houston,29.7969,-95.297,2.03,4.86,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77024,Houston,29.8002,-95.1947,2.3,3.92,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77025,Houston,29.776,-95.3977,2.52,4.32,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77026,Houston,29.6192,-95.2907,2.13,4.59,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77027,Houston,29.8782,-95.3682,1.81,4.71,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77028,Houston,29.7631,-95.3391,2.32,4.79,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77029,Houston,29.8845,-95.5273,1.95,3.72,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77030,Houston,29.825,-95.4896,1.83,3.83,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77031,Houston,29.6834,-95.4352,2.5,4.71,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77032,Houston,29.7184,-95.1915,2.55,4.54,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77033,Houston,29.6612,-95.3171,1.82,4.81,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77034,Houston,29.7844,-95.394,2.43,4.64,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77035,Houston,29.7679,-95.3761,2.2,4.48,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77036,Houston,29.84,-95.2991,1.92,5.17,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77037,Houston,29.6624,-95.2271,2.24,4.56,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77038,Houston,29.7191,-95.3538,2.04,4.84,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77039,Houston,29.8859,-95.3262,2.25,5.05,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77040,Houston,29.8035,-95.265,1.99,5.15,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77041,Houston,29.6945,-95.3577,2.09,4.33,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77042,Houston,29.7941,-95.3364,2.12,4.4,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77043,Houston,29.8216,-95.2114,2.4,5.17,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77044,Houston,29.6706,-95.2427,2.04,4.9,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77045,Houston,29.6475,-95.4786,2.23,4.31,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77046,Houston,29.7142,-95.2791,1.87,3.85,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77047,Houston,29.6122,-95.2381,1.92,4.38,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77048,Houston,29.6742,-95.43,2.01,5.27,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77049,Houston,29.7632,-95.4358,2.22,4.75,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77050,Houston,29.7323,-95.3053,2.59,3.79,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77051,Houston,29.6459,-95.3738,2.32,4.3,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77052,Houston,29.6681,-95.342,2.16,4.19,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77053,Houston,29.7597,-95.3379,2.57,4.19,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77054,Houston,29.6752,-95.3449,2.52,5.06,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
77055,Houston,29.8998,-95.1999,2.32,3.91,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85001,Phoenix,33.4865,-112.0511,3.27,4.29,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85002,Phoenix,33.5169,-112.2465,2.91,4.37,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85003,Phoenix,33.4488,-112.2494,2.5,4.18,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85004,Phoenix,33.4699,-112.0968,2.86,4.28,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85005,Phoenix,33.5034,-112.1015,2.41,4.38,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85006,Phoenix,33.5588,-112.155,2.82,3.87,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85007,Phoenix,33.5321,-112.1235,2.86,3.44,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85008,Phoenix,33.4675,-112.1974,3.03,3.56,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85009,Phoenix,33.4386,-111.9574,2.71,3.47,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85010,Phoenix,33.381,-112.1999,2.74,3.71,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85011,Phoenix,33.4355,-111.9244,3.12,4.25,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85012,Phoenix,33.4386,-111.9931,2.33,3.58,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85013,Phoenix,33.413,-111.9158,3.09,3.42,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85014,Phoenix,33.5665,-111.9465,2.69,3.88,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85015,Phoenix,33.4024,-112.0304,3.15,4.5,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85016,Phoenix,33.5189,-112.219,3.01,4.37,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85017,Phoenix,33.4008,-111.92,2.81,3.31,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85018,Phoenix,33.5556,-111.9186,2.89,3.32,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85019,Phoenix,33.3321,-112.1524,2.89,3.38,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85020,Phoenix,33.3843,-111.9076,2.99,4.45,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85021,Phoenix,33.3923,-112.1722,3.12,3.6,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85022,Phoenix,33.4011,-112.0145,3.22,4.07,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85023,Phoenix,33.4635,-112.1937,2.48,4.06,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85024,Phoenix,33.4883,-112.0223,3.19,3.95,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85025,Phoenix,33.3415,-112.0734,2.88,3.43,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85026,Phoenix,33.3279,-111.9911,2.66,3.25,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85027,Phoenix,33.548,-112.0338,2.83,3.37,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85028,Phoenix,33.5073,-112.2141,3.26,3.9,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85029,Phoenix,33.5468,-112.0347,3.16,3.26,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85030,Phoenix,33.5547,-111.9059,3.13,4.18,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85031,Phoenix,33.437,-112.1104,2.46,3.83,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85032,Phoenix,33.3372,-112.0916,3.18,3.54,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85033,Phoenix,33.5085,-112.0523,2.54,3.74,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85034,Phoenix,33.301,-111.9067,2.61,3.31,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85035,Phoenix,33.5032,-112.2324,2.45,3.72,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85036,Phoenix,33.3428,-112.177,3.23,3.65,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85037,Phoenix,33.5605,-111.8997,2.73,4.48,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85038,Phoenix,33.3082,-111.9943,2.96,4.17,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85039,Phoenix,33.3587,-111.969,2.61,4.44,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85040,Phoenix,33.3804,-112.1907,2.31,4.38,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85041,Phoenix,33.4573,-112.0658,2.7,3.68,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85042,Phoenix,33.5363,-111.953,3.12,3.56,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85043,Phoenix,33.5637,-112.2114,2.82,3.81,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85044,Phoenix,33.4144,-112.1238,2.91,4.37,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85045,Phoenix,33.4403,-112.0393,2.33,3.75,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85046,Phoenix,33.4218,-111.9065,2.79,3.73,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85047,Phoenix,33.4008,-112.0124,2.9,4.13,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85048,Phoenix,33.5396,-112.1846,2.71,3.55,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85049,Phoenix,33.4835,-112.1098,3.05,3.89,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
85050,Phoenix,33.4428,-112.0894,2.89,4.28,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19101,Philadelphia,39.8792,-75.0913,1.64,4.73,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19102,Philadelphia,39.927,-75.1616,1.67,5.66,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19103,Philadelphia,39.8196,-75.153,1.25,5.2,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19104,Philadelphia,39.8758,-75.243,1.65,6.06,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19105,Philadelphia,39.8214,-75.0158,1.37,5.46,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19106,Philadelphia,39.8061,-75.3242,1.29,5.03,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19107,Philadelphia,40.0779,-75.2803,1.29,5.41,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19108,Philadelphia,39.9972,-75.1212,1.41,4.79,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19109,Philadelphia,39.8484,-75.134,1.7,4.97,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19110,Philadelphia,39.8465,-75.0615,1.48,5.31,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19111,Philadelphia,39.9695,-75.3042,1.55,5.19,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19112,Philadelphia,40.0979,-75.2801,1.71,5.25,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19113,Philadelphia,39.8642,-75.2511,1.58,5.23,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19114,Philadelphia,39.8635,-75.1479,1.3,4.65,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19115,Philadelphia,39.8048,-75.3225,1.61,5.23,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19116,Philadelphia,40.0089,-75.1997,1.63,5.9,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19117,Philadelphia,40.1013,-75.2389,1.52,5.05,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19118,Philadelphia,39.9734,-75.09,1.48,5.89,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19119,Philadelphia,40.0905,-75.1551,1.7,4.71,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19120,Philadelphia,39.9656,-75.2609,1.56,4.62,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19121,Philadelphia,40.0142,-75.0333,1.25,4.99,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19122,Philadelphia,39.9997,-75.0995,1.69,4.73,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19123,Philadelphia,39.8636,-75.1083,1.61,4.96,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19124,Philadelphia,39.9235,-75.0317,1.5,5.53,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19125,Philadelphia,39.8893,-75.0872,1.34,5.18,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19126,Philadelphia,39.9703,-75.2612,1.45,5.15,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19127,Philadelphia,39.9679,-75.2242,1.72,4.94,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19128,Philadelphia,39.8531,-75.2571,1.35,5.0,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19129,Philadelphia,40.0078,-75.2049,1.25,4.29,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19130,Philadelphia,39.8327,-75.2063,1.58,6.0,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19131,Philadelphia,40.1021,-75.3217,1.37,4.72,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19132,Philadelphia,39.9518,-75.1575,1.52,4.92,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19133,Philadelphia,40.0339,-75.2069,1.4,6.0,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19134,Philadelphia,40.058,-75.0822,1.28,4.8,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19135,Philadelphia,40.0793,-75.0038,1.28,5.22,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19136,Philadelphia,39.8735,-75.1314,1.38,5.03,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19137,Philadelphia,40.0784,-75.2554,1.45,4.47,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19138,Philadelphia,39.8696,-74.9942,1.66,4.97,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19139,Philadelphia,39.8326,-75.0222,1.34,6.11,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
19140,Philadelphia,40.0859,-75.1862,1.45,6.0,Logistics/Gov,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
78201,San Antonio,29.4447,-98.5316,2.43,4.11,Healthcare,BLS Current Employment Statistics,2025-Q4,https://www.bls.gov/ces/
