zip_code,metro,lat,lng,units_delivered_12mo,pct_class_a,pct_class_b,pct_class_c,data_source,as_of_date,source_url
60646,Chicago,41.8791,-87.4616,429,70.33,25.36,9.38,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
60647,Chicago,41.8829,-87.7851,364,72.55,26.45,8.43,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
60648,Chicago,41.9674,-87.5685,427,72.64,25.75,10.26,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
60649,Chicago,42.02,-87.6902,351,68.53,28.79,9.15,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
60650,Chicago,41.8255,-87.751,334,56.81,29.51,10.52,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
60651,Chicago,41.969,-87.4976,319,66.13,32.66,7.81,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
60652,Chicago,41.9804,-87.6468,414,57.26,31.58,7.93,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
60653,Chicago,41.7616,-87.5119,423,72.58,23.98,9.54,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
60654,Chicago,41.9076,-87.7347,368,70.33,23.82,8.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
60655,Chicago,41.9484,-87.7766,410,64.65,30.43,9.46,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
60656,Chicago,41.991,-87.714,334,62.91,27.25,10.4,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
60657,Chicago,41.868,-87.6822,421,70.42,24.59,7.99,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
60658,Chicago,41.9236,-87.6054,345,66.77,26.3,8.71,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
60659,Chicago,41.9055,-87.4745,432,52.73,24.94,7.99,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
60660,Chicago,41.8173,-87.7665,427,57.56,27.0,8.85,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77001,Houston,29.6917,-95.326,736,62.71,30.3,9.49,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77002,Houston,29.6157,-95.3071,694,70.43,31.3,9.89,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77003,Houston,29.8466,-95.4814,646,53.16,25.88,7.62,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77004,Houston,29.8623,-95.3853,581,67.34,24.54,7.57,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77005,Houston,29.7669,-95.3295,579,57.27,33.6,10.31,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77006,Houston,29.8467,-95.3418,665,58.92,25.12,9.53,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77007,Houston,29.6131,-95.3485,686,59.61,33.33,9.69,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77008,Houston,29.6244,-95.4477,677,52.11,29.89,7.41,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77009,Houston,29.9088,-95.3015,790,70.57,28.84,7.76,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77010,Houston,29.7477,-95.3275,791,71.0,27.73,10.56,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77011,Houston,29.8815,-95.2784,768,68.17,23.54,9.2,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77012,Houston,29.6888,-95.3084,695,60.48,28.13,9.83,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77013,Houston,29.6306,-95.3437,781,68.91,26.32,9.97,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77014,Houston,29.8647,-95.4386,615,58.3,32.27,8.23,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77015,Houston,29.7156,-95.5347,640,54.22,32.37,7.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77016,Houston,29.8395,-95.4703,584,71.0,24.28,8.37,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77017,Houston,29.7942,-95.5358,774,62.5,24.1,7.77,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77018,Houston,29.614,-95.3916,585,63.18,25.23,8.92,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77019,Houston,29.7373,-95.4333,706,55.99,24.17,7.96,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77020,Houston,29.6881,-95.2791,599,56.41,29.31,8.89,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77021,Houston,29.8884,-95.316,662,64.32,25.15,7.62,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77022,Houston,29.7545,-95.3964,717,69.97,27.78,7.4,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77023,Houston,29.7969,-95.297,688,60.65,25.41,10.29,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77024,Houston,29.8002,-95.1947,675,64.12,27.0,8.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77025,Houston,29.776,-95.3977,614,58.33,27.5,7.88,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77026,Houston,29.6192,-95.2907,624,53.94,23.51,8.29,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77027,Houston,29.8782,-95.3682,705,63.51,23.63,9.18,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77028,Houston,29.7631,-95.3391,677,55.71,32.14,9.84,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77029,Houston,29.8845,-95.5273,701,61.86,29.75,8.21,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77030,Houston,29.825,-95.4896,826,56.23,25.08,10.29,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77031,Houston,29.6834,-95.4352,659,51.69,30.62,7.67,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77032,Houston,29.7184,-95.1915,676,52.36,25.13,9.95,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77033,Houston,29.6612,-95.3171,595,56.18,25.71,10.37,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77034,Houston,29.7844,-95.394,783,71.11,29.16,7.59,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77035,Houston,29.7679,-95.3761,765,63.62,32.12,9.11,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77036,Houston,29.84,-95.2991,598,70.07,24.15,9.01,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77037,Houston,29.6624,-95.2271,752,66.71,33.32,8.87,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77038,Houston,29.7191,-95.3538,714,54.89,23.44,10.0,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77039,Houston,29.8859,-95.3262,630,53.08,29.58,9.14,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77040,Houston,29.8035,-95.265,819,52.53,25.0,7.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77041,Houston,29.6945,-95.3577,684,73.06,25.05,9.36,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77042,Houston,29.7941,-95.3364,641,59.4,24.22,9.29,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77043,Houston,29.8216,-95.2114,809,54.24,29.02,8.57,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77044,Houston,29.6706,-95.2427,578,63.95,24.3,9.21,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77045,Houston,29.6475,-95.4786,640,66.57,25.57,9.57,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77046,Houston,29.7142,-95.2791,751,66.48,27.15,9.18,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77047,Houston,29.6122,-95.2381,741,70.57,27.31,8.86,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77048,Houston,29.6742,-95.43,659,70.11,32.59,8.13,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77049,Houston,29.7632,-95.4358,590,58.68,28.61,8.07,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77050,Houston,29.7323,-95.3053,694,52.46,30.41,7.7,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77051,Houston,29.6459,-95.3738,795,73.36,23.54,7.82,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77052,Houston,29.6681,-95.342,681,52.37,24.8,9.29,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77053,Houston,29.7597,-95.3379,758,69.67,28.67,10.4,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77054,Houston,29.6752,-95.3449,624,64.99,29.57,7.88,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
77055,Houston,29.8998,-95.1999,620,65.11,32.52,9.19,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85001,Phoenix,33.4865,-112.0511,860,72.02,32.68,8.19,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85002,Phoenix,33.5169,-112.2465,884,64.34,23.8,7.76,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85003,Phoenix,33.4488,-112.2494,1188,62.46,31.93,9.39,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85004,Phoenix,33.4699,-112.0968,904,62.49,29.34,7.84,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85005,Phoenix,33.5034,-112.1015,966,66.63,27.14,8.98,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85006,Phoenix,33.5588,-112.155,878,69.17,32.2,9.45,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85007,Phoenix,33.5321,-112.1235,924,57.97,28.9,8.11,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85008,Phoenix,33.4675,-112.1974,1088,68.28,27.09,9.49,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85009,Phoenix,33.4386,-111.9574,1206,51.46,31.99,8.31,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85010,Phoenix,33.381,-112.1999,1019,55.77,25.14,10.26,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85011,Phoenix,33.4355,-111.9244,1158,54.5,31.95,9.17,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85012,Phoenix,33.4386,-111.9931,1193,68.14,32.98,10.12,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85013,Phoenix,33.413,-111.9158,915,63.58,28.49,8.89,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85014,Phoenix,33.5665,-111.9465,1100,59.24,24.53,10.46,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85015,Phoenix,33.4024,-112.0304,1200,55.84,33.15,8.96,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85016,Phoenix,33.5189,-112.219,1050,69.75,27.7,8.43,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85017,Phoenix,33.4008,-111.92,888,54.88,29.82,10.08,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85018,Phoenix,33.5556,-111.9186,880,59.71,33.51,8.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85019,Phoenix,33.3321,-112.1524,953,68.19,27.43,9.07,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85020,Phoenix,33.3843,-111.9076,891,51.56,27.01,10.39,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85021,Phoenix,33.3923,-112.1722,1174,67.14,32.6,9.55,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85022,Phoenix,33.4011,-112.0145,1000,52.17,25.22,10.14,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85023,Phoenix,33.4635,-112.1937,1068,66.5,29.55,8.37,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85024,Phoenix,33.4883,-112.0223,1174,66.15,26.42,9.94,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85025,Phoenix,33.3415,-112.0734,1124,65.94,30.02,10.32,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85026,Phoenix,33.3279,-111.9911,987,64.28,25.43,10.09,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85027,Phoenix,33.548,-112.0338,937,67.79,33.33,9.93,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85028,Phoenix,33.5073,-112.2141,1037,52.2,27.76,8.55,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85029,Phoenix,33.5468,-112.0347,1103,65.78,30.82,10.04,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85030,Phoenix,33.5547,-111.9059,1109,58.49,25.29,7.41,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85031,Phoenix,33.437,-112.1104,1106,73.23,27.19,10.32,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85032,Phoenix,33.3372,-112.0916,1178,55.66,23.37,8.35,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85033,Phoenix,33.5085,-112.0523,951,71.17,31.54,8.56,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85034,Phoenix,33.301,-111.9067,1108,68.18,26.42,10.4,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85035,Phoenix,33.5032,-112.2324,1066,68.38,25.91,9.17,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85036,Phoenix,33.3428,-112.177,1102,70.6,27.5,9.05,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85037,Phoenix,33.5605,-111.8997,1109,63.84,25.6,9.44,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85038,Phoenix,33.3082,-111.9943,921,61.57,31.82,10.43,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85039,Phoenix,33.3587,-111.969,930,60.1,26.37,9.07,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85040,Phoenix,33.3804,-112.1907,930,54.91,30.93,8.59,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85041,Phoenix,33.4573,-112.0658,1036,69.15,24.11,8.49,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85042,Phoenix,33.5363,-111.953,965,57.41,32.39,10.17,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85043,Phoenix,33.5637,-112.2114,1153,71.4,32.73,8.5,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85044,Phoenix,33.4144,-112.1238,1091,57.06,25.73,7.41,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85045,Phoenix,33.4403,-112.0393,944,73.69,30.34,10.16,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85046,Phoenix,33.4218,-111.9065,948,70.9,30.97,7.89,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85047,Phoenix,33.4008,-112.0124,1103,53.92,31.52,7.44,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85048,Phoenix,33.5396,-112.1846,1017,63.79,28.92,9.78,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85049,Phoenix,33.4835,-112.1098,1053,54.72,24.04,10.13,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
85050,Phoenix,33.4428,-112.0894,942,69.09,24.8,8.16,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19101,Philadelphia,39.8792,-75.0913,227,53.29,31.33,7.52,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19102,Philadelphia,39.927,-75.1616,289,72.43,31.9,9.6,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19103,Philadelphia,39.8196,-75.153,317,68.56,25.16,9.65,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19104,Philadelphia,39.8758,-75.243,237,51.25,27.93,8.06,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19105,Philadelphia,39.8214,-75.0158,229,65.8,25.41,7.57,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19106,Philadelphia,39.8061,-75.3242,238,69.25,27.76,9.16,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19107,Philadelphia,40.0779,-75.2803,283,71.47,32.66,8.19,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19108,Philadelphia,39.9972,-75.1212,314,58.14,31.26,10.1,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19109,Philadelphia,39.8484,-75.134,224,54.45,30.09,7.87,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19110,Philadelphia,39.8465,-75.0615,233,60.74,29.6,7.81,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19111,Philadelphia,39.9695,-75.3042,271,58.98,31.61,10.3,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19112,Philadelphia,40.0979,-75.2801,252,68.79,27.81,8.73,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19113,Philadelphia,39.8642,-75.2511,224,72.9,26.75,8.89,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19114,Philadelphia,39.8635,-75.1479,276,72.68,23.78,9.4,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19115,Philadelphia,39.8048,-75.3225,230,59.02,32.37,7.85,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19116,Philadelphia,40.0089,-75.1997,233,65.7,23.38,9.61,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19117,Philadelphia,40.1013,-75.2389,290,70.67,33.32,8.24,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19118,Philadelphia,39.9734,-75.09,288,53.92,26.12,9.88,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19119,Philadelphia,40.0905,-75.1551,258,70.74,31.75,9.32,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19120,Philadelphia,39.9656,-75.2609,298,59.19,27.82,9.16,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19121,Philadelphia,40.0142,-75.0333,240,66.97,27.08,10.48,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19122,Philadelphia,39.9997,-75.0995,314,69.76,28.99,7.43,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19123,Philadelphia,39.8636,-75.1083,285,58.6,24.33,8.98,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19124,Philadelphia,39.9235,-75.0317,265,67.57,24.53,8.01,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19125,Philadelphia,39.8893,-75.0872,235,72.19,27.62,8.62,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19126,Philadelphia,39.9703,-75.2612,259,61.2,31.94,8.36,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19127,Philadelphia,39.9679,-75.2242,267,57.91,29.54,9.13,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19128,Philadelphia,39.8531,-75.2571,240,59.55,28.78,7.66,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19129,Philadelphia,40.0078,-75.2049,300,54.57,29.04,8.92,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19130,Philadelphia,39.8327,-75.2063,275,53.14,33.56,9.09,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19131,Philadelphia,40.1021,-75.3217,262,70.26,30.72,9.09,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19132,Philadelphia,39.9518,-75.1575,301,52.94,24.01,9.35,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19133,Philadelphia,40.0339,-75.2069,258,55.3,30.43,9.58,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19134,Philadelphia,40.058,-75.0822,275,55.69,27.22,7.84,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19135,Philadelphia,40.0793,-75.0038,230,64.79,26.91,9.92,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19136,Philadelphia,39.8735,-75.1314,241,70.06,27.67,9.91,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19137,Philadelphia,40.0784,-75.2554,280,51.6,30.84,8.66,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19138,Philadelphia,39.8696,-74.9942,232,69.82,33.19,9.55,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19139,Philadelphia,39.8326,-75.0222,273,54.84,27.18,9.27,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
19140,Philadelphia,40.0859,-75.1862,256,69.25,27.95,7.65,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78201,San Antonio,29.4447,-98.5316,318,68.9,28.58,10.39,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78202,San Antonio,29.5591,-98.3901,339,73.59,30.8,9.66,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78203,San Antonio,29.5163,-98.4993,256,64.1,28.69,7.87,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78204,San Antonio,29.2804,-98.3577,254,71.96,24.83,8.27,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78205,San Antonio,29.4426,-98.6017,273,65.18,29.62,9.51,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78206,San Antonio,29.3904,-98.3681,320,58.24,23.5,8.94,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78207,San Antonio,29.3108,-98.6035,278,62.4,32.62,10.29,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78208,San Antonio,29.4352,-98.3235,266,63.85,29.51,9.26,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78209,San Antonio,29.3834,-98.5436,249,66.29,28.76,9.18,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78210,San Antonio,29.3718,-98.4104,347,60.79,28.24,8.58,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78211,San Antonio,29.3689,-98.3522,293,52.72,23.87,9.96,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78212,San Antonio,29.5738,-98.6424,334,65.09,23.38,7.87,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78213,San Antonio,29.2918,-98.6292,268,69.63,23.41,10.06,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78214,San Antonio,29.4378,-98.6218,328,60.12,29.67,8.87,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78215,San Antonio,29.2976,-98.5184,285,59.97,28.73,9.97,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78216,San Antonio,29.5066,-98.6628,328,73.11,29.03,8.98,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78217,San Antonio,29.3566,-98.3664,336,57.45,27.33,8.14,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78218,San Antonio,29.2941,-98.5619,340,57.98,32.97,7.65,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78219,San Antonio,29.3721,-98.5588,314,70.95,29.5,8.71,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78220,San Antonio,29.3702,-98.454,261,63.08,32.9,7.73,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78221,San Antonio,29.2869,-98.4564,348,69.43,25.49,10.34,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78222,San Antonio,29.4667,-98.4389,304,65.75,24.22,9.14,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78223,San Antonio,29.4135,-98.5022,303,55.71,27.42,8.41,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78224,San Antonio,29.3906,-98.3178,338,61.68,24.03,8.77,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78225,San Antonio,29.3897,-98.4844,315,66.77,31.51,8.52,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78226,San Antonio,29.5126,-98.5438,334,68.5,29.96,9.94,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78227,San Antonio,29.4179,-98.6684,331,59.68,25.8,8.88,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78228,San Antonio,29.5319,-98.6123,327,73.34,30.74,7.63,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78229,San Antonio,29.4116,-98.6139,306,70.31,26.0,8.09,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78230,San Antonio,29.3031,-98.3137,347,67.14,24.82,7.7,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78231,San Antonio,29.3987,-98.586,301,66.88,26.83,8.0,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78232,San Antonio,29.392,-98.534,254,63.57,29.23,7.62,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78233,San Antonio,29.2824,-98.4801,332,57.64,30.88,8.84,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78234,San Antonio,29.3202,-98.3714,299,73.66,27.82,9.17,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
78235,San Antonio,29.4036,-98.3195,343,73.58,30.83,10.25,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
92101,San Diego,32.838,-117.1017,248,71.93,26.58,9.26,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
92102,San Diego,32.6727,-117.0503,301,58.19,25.93,9.73,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
92103,San Diego,32.6323,-117.2339,276,65.45,31.86,10.46,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
92104,San Diego,32.7964,-117.3284,226,55.29,27.05,7.42,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
92105,San Diego,32.6873,-117.2359,274,63.92,25.04,8.21,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
92106,San Diego,32.7967,-117.1025,320,69.45,29.25,8.16,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
92107,San Diego,32.703,-117.2576,287,58.81,30.62,7.91,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
92108,San Diego,32.6499,-117.3276,257,73.28,25.79,9.81,CoStar/Yardi Matrix,2025-Q4,https://www.yardimatrix.com
