zip_code,metro,lat,lng,pct_age_25_34,pct_age_18_34,college_educated_pct,data_source,as_of_date,source_url
85005,Phoenix,33.5034,-112.1015,13.5,23.41,34.93,US Census ACS,2023,https://data.census.gov
85006,Phoenix,33.5588,-112.155,12.83,25.17,45.29,US Census ACS,2023,https://data.census.gov
85007,Phoenix,33.5321,-112.1235,16.05,24.17,33.2,US Census ACS,2023,https://data.census.gov
85008,Phoenix,33.4675,-112.1974,14.05,20.76,42.57,US Census ACS,2023,https://data.census.gov
85009,Phoenix,33.4386,-111.9574,12.38,24.25,41.79,US Census ACS,2023,https://data.census.gov
85010,Phoenix,33.381,-112.1999,16.02,20.98,41.73,US Census ACS,2023,https://data.census.gov
85011,Phoenix,33.4355,-111.9244,12.32,20.3,42.63,US Census ACS,2023,https://data.census.gov
85012,Phoenix,33.4386,-111.9931,14.04,20.56,44.24,US Census ACS,2023,https://data.census.gov
85013,Phoenix,33.413,-111.9158,13.86,22.24,41.4,US Census ACS,2023,https://data.census.gov
85014,Phoenix,33.5665,-111.9465,12.32,20.95,44.28,US Census ACS,2023,https://data.census.gov
85015,Phoenix,33.4024,-112.0304,12.74,25.49,37.32,US Census ACS,2023,https://data.census.gov
85016,Phoenix,33.5189,-112.219,16.41,18.78,44.01,US Census ACS,2023,https://data.census.gov
85017,Phoenix,33.4008,-111.92,12.62,18.78,31.98,US Census ACS,2023,https://data.census.gov
85018,Phoenix,33.5556,-111.9186,13.27,19.82,41.93,US Census ACS,2023,https://data.census.gov
85019,Phoenix,33.3321,-112.1524,16.54,25.95,42.78,US Census ACS,2023,https://data.census.gov
85020,Phoenix,33.3843,-111.9076,12.59,25.33,38.53,US Census ACS,2023,https://data.census.gov
85021,Phoenix,33.3923,-112.1722,11.95,24.94,37.58,US Census ACS,2023,https://data.census.gov
85022,Phoenix,33.4011,-112.0145,14.69,26.42,38.48,US Census ACS,2023,https://data.census.gov
85023,Phoenix,33.4635,-112.1937,12.45,25.63,37.47,US Census ACS,2023,https://data.census.gov
85024,Phoenix,33.4883,-112.0223,16.74,26.1,34.79,US Census ACS,2023,https://data.census.gov
85025,Phoenix,33.3415,-112.0734,13.32,19.67,33.49,US Census ACS,2023,https://data.census.gov
85026,Phoenix,33.3279,-111.9911,13.29,22.12,34.91,US Census ACS,2023,https://data.census.gov
85027,Phoenix,33.548,-112.0338,16.3,18.68,37.01,US Census ACS,2023,https://data.census.gov
85028,Phoenix,33.5073,-112.2141,13.77,22.99,42.51,US Census ACS,2023,https://data.census.gov
85029,Phoenix,33.5468,-112.0347,12.94,26.08,38.88,US Census ACS,2023,https://data.census.gov
85030,Phoenix,33.5547,-111.9059,14.42,22.35,42.28,US Census ACS,2023,https://data.census.gov
85031,Phoenix,33.437,-112.1104,12.34,23.69,35.22,US Census ACS,2023,https://data.census.gov
85032,Phoenix,33.3372,-112.0916,11.75,19.16,33.9,US Census ACS,2023,https://data.census.gov
85033,Phoenix,33.5085,-112.0523,15.03,25.13,37.68,US Census ACS,2023,https://data.census.gov
85034,Phoenix,33.301,-111.9067,14.45,19.06,37.2,US Census ACS,2023,https://data.census.gov
85035,Phoenix,33.5032,-112.2324,12.93,21.97,43.11,US Census ACS,2023,https://data.census.gov
85036,Phoenix,33.3428,-112.177,15.35,26.01,40.23,US Census ACS,2023,https://data.census.gov
85037,Phoenix,33.5605,-111.8997,15.4,21.26,35.59,US Census ACS,2023,https://data.census.gov
85038,Phoenix,33.3082,-111.9943,15.71,24.9,35.1,US Census ACS,2023,https://data.census.gov
85039,Phoenix,33.3587,-111.969,15.43,20.33,34.02,US Census ACS,2023,https://data.census.gov
85040,Phoenix,33.3804,-112.1907,15.63,19.87,43.69,US Census ACS,2023,https://data.census.gov
85041,Phoenix,33.4573,-112.0658,15.1,24.97,39.26,US Census ACS,2023,https://data.census.gov
85042,Phoenix,33.5363,-111.953,14.29,21.6,34.58,US Census ACS,2023,https://data.census.gov
85043,Phoenix,33.5637,-112.2114,13.56,25.95,40.78,US Census ACS,2023,https://data.census.gov
85044,Phoenix,33.4144,-112.1238,14.99,25.29,34.52,US Census ACS,2023,https://data.census.gov
85045,Phoenix,33.4403,-112.0393,16.11,19.68,36.55,US Census ACS,2023,https://data.census.gov
85046,Phoenix,33.4218,-111.9065,12.93,25.55,39.91,US Census ACS,2023,https://data.census.gov
85047,Phoenix,33.4008,-112.0124,15.91,19.32,38.77,US Census ACS,2023,https://data.census.gov
85048,Phoenix,33.5396,-112.1846,14.62,22.2,45.15,US Census ACS,2023,https://data.census.gov
85049,Phoenix,33.4835,-112.1098,11.82,26.32,36.91,US Census ACS,2023,https://data.census.gov
85050,Phoenix,33.4428,-112.0894,12.15,20.08,42.75,US Census ACS,2023,https://data.census.gov
19101,Philadelphia,39.8792,-75.0913,14.26,21.14,33.5,US Census ACS,2023,https://data.census.gov
19102,Philadelphia,39.927,-75.1616,16.71,26.25,36.96,US Census ACS,2023,https://data.census.gov
19103,Philadelphia,39.8196,-75.153,16.49,21.57,36.88,US Census ACS,2023,https://data.census.gov
19104,Philadelphia,39.8758,-75.243,15.3,18.67,40.13,US Census ACS,2023,https://data.census.gov
19105,Philadelphia,39.8214,-75.0158,14.58,26.18,36.07,US Census ACS,2023,https://data.census.gov
19106,Philadelphia,39.8061,-75.3242,14.07,21.61,39.73,US Census ACS,2023,https://data.census.gov
19107,Philadelphia,40.0779,-75.2803,15.51,20.43,40.13,US Census ACS,2023,https://data.census.gov
19108,Philadelphia,39.9972,-75.1212,15.29,24.9,41.74,US Census ACS,2023,https://data.census.gov
19109,Philadelphia,39.8484,-75.134,14.24,18.49,34.99,US Census ACS,2023,https://data.census.gov
19110,Philadelphia,39.8465,-75.0615,11.82,24.28,32.91,US Census ACS,2023,https://data.census.gov
19111,Philadelphia,39.9695,-75.3042,16.17,23.86,32.46,US Census ACS,2023,https://data.census.gov
19112,Philadelphia,40.0979,-75.2801,15.98,24.14,37.59,US Census ACS,2023,https://data.census.gov
19113,Philadelphia,39.8642,-75.2511,12.02,21.29,44.43,US Census ACS,2023,https://data.census.gov
19114,Philadelphia,39.8635,-75.1479,16.29,19.05,33.91,US Census ACS,2023,https://data.census.gov
19115,Philadelphia,39.8048,-75.3225,15.59,23.45,35.17,US Census ACS,2023,https://data.census.gov
19116,Philadelphia,40.0089,-75.1997,13.99,24.07,44.29,US Census ACS,2023,https://data.census.gov
19117,Philadelphia,40.1013,-75.2389,12.7,19.62,32.55,US Census ACS,2023,https://data.census.gov
19118,Philadelphia,39.9734,-75.09,14.19,24.61,33.1,US Census ACS,2023,https://data.census.gov
19119,Philadelphia,40.0905,-75.1551,15.47,20.02,42.91,US Census ACS,2023,https://data.census.gov
19120,Philadelphia,39.9656,-75.2609,14.2,19.51,44.59,US Census ACS,2023,https://data.census.gov
19121,Philadelphia,40.0142,-75.0333,15.65,19.97,32.67,US Census ACS,2023,https://data.census.gov
19122,Philadelphia,39.9997,-75.0995,15.06,26.49,44.81,US Census ACS,2023,https://data.census.gov
19123,Philadelphia,39.8636,-75.1083,16.01,18.48,39.5,US Census ACS,2023,https://data.census.gov
19124,Philadelphia,39.9235,-75.0317,15.44,25.7,37.17,US Census ACS,2023,https://data.census.gov
19125,Philadelphia,39.8893,-75.0872,13.82,24.91,39.53,US Census ACS,2023,https://data.census.gov
19126,Philadelphia,39.9703,-75.2612,15.54,21.33,35.22,US Census ACS,2023,https://data.census.gov
19127,Philadelphia,39.9679,-75.2242,15.07,19.37,34.46,US Census ACS,2023,https://data.census.gov
19128,Philadelphia,39.8531,-75.2571,14.71,21.53,32.13,US Census ACS,2023,https://data.census.gov
19129,Philadelphia,40.0078,-75.2049,16.13,20.78,44.29,US Census ACS,2023,https://data.census.gov
19130,Philadelphia,39.8327,-75.2063,11.66,25.73,34.78,US Census ACS,2023,https://data.census.gov
19131,Philadelphia,40.1021,-75.3217,16.71,19.13,35.7,US Census ACS,2023,https://data.census.gov
19132,Philadelphia,39.9518,-75.1575,15.23,21.64,32.76,US Census ACS,2023,https://data.census.gov
19133,Philadelphia,40.0339,-75.2069,13.12,22.16,43.24,US Census ACS,2023,https://data.census.gov
19134,Philadelphia,40.058,-75.0822,14.59,18.88,44.08,US Census ACS,2023,https://data.census.gov
19135,Philadelphia,40.0793,-75.0038,13.93,20.82,35.14,US Census ACS,2023,https://data.census.gov
19136,Philadelphia,39.8735,-75.1314,13.28,24.13,45.0,US Census ACS,2023,https://data.census.gov
19137,Philadelphia,40.0784,-75.2554,15.09,19.41,37.68,US Census ACS,2023,https://data.census.gov
19138,Philadelphia,39.8696,-74.9942,13.09,23.27,36.57,US Census ACS,2023,https://data.census.gov
19139,Philadelphia,39.8326,-75.0222,15.3,21.64,32.44,US Census ACS,2023,https://data.census.gov
19140,Philadelphia,40.0859,-75.1862,16.57,20.45,35.55,US Census ACS,2023,https://data.census.gov
78201,San Antonio,29.4447,-98.5316,12.32,25.1,43.03,US Census ACS,2023,https://data.census.gov
78202,San Antonio,29.5591,-98.3901,15.16,18.72,34.19,US Census ACS,2023,https://data.census.gov
78203,San Antonio,29.5163,-98.4993,13.96,18.57,36.86,US Census ACS,2023,https://data.census.gov
78204,San Antonio,29.2804,-98.3577,13.7,20.16,42.88,US Census ACS,2023,https://data.census.gov
78205,San Antonio,29.4426,-98.6017,12.46,20.5,40.36,US Census ACS,2023,https://data.census.gov
78206,San Antonio,29.3904,-98.3681,12.28,23.06,33.01,US Census ACS,2023,https://data.census.gov
78207,San Antonio,29.3108,-98.6035,13.99,20.5,38.38,US Census ACS,2023,https://data.census.gov
78208,San Antonio,29.4352,-98.3235,12.55,26.06,41.0,US Census ACS,2023,https://data.census.gov
78209,San Antonio,29.3834,-98.5436,13.51,24.03,39.07,US Census ACS,2023,https://data.census.gov
78210,San Antonio,29.3718,-98.4104,15.47,24.0,33.38,US Census ACS,2023,https://data.census.gov
78211,San Antonio,29.3689,-98.3522,15.5,23.67,42.98,US Census ACS,2023,https://data.census.gov
78212,San Antonio,29.5738,-98.6424,11.8,18.92,40.43,US Census ACS,2023,https://data.census.gov
78213,San Antonio,29.2918,-98.6292,12.09,25.56,45.33,US Census ACS,2023,https://data.census.gov
78214,San Antonio,29.4378,-98.6218,11.95,22.26,43.51,US Census ACS,2023,https://data.census.gov
78215,San Antonio,29.2976,-98.5184,15.99,22.0,38.27,US Census ACS,2023,https://data.census.gov
78216,San Antonio,29.5066,-98.6628,13.55,23.93,36.78,US Census ACS,2023,https://data.census.gov
78217,San Antonio,29.3566,-98.3664,13.92,22.69,39.02,US Census ACS,2023,https://data.census.gov
78218,San Antonio,29.2941,-98.5619,12.52,23.51,39.68,US Census ACS,2023,https://data.census.gov
78219,San Antonio,29.3721,-98.5588,12.78,20.71,38.98,US Census ACS,2023,https://data.census.gov
78220,San Antonio,29.3702,-98.454,14.19,19.31,37.63,US Census ACS,2023,https://data.census.gov
78221,San Antonio,29.2869,-98.4564,12.55,25.83,35.29,US Census ACS,2023,https://data.census.gov
78222,San Antonio,29.4667,-98.4389,13.44,18.71,41.46,US Census ACS,2023,https://data.census.gov
78223,San Antonio,29.4135,-98.5022,13.28,23.54,41.0,US Census ACS,2023,https://data.census.gov
78224,San Antonio,29.3906,-98.3178,13.29,22.58,43.38,US Census ACS,2023,https://data.census.gov
78225,San Antonio,29.3897,-98.4844,15.24,26.06,42.68,US Census ACS,2023,https://data.census.gov
78226,San Antonio,29.5126,-98.5438,13.18,24.4,43.93,US Census ACS,2023,https://data.census.gov
78227,San Antonio,29.4179,-98.6684,15.02,26.36,32.05,US Census ACS,2023,https://data.census.gov
78228,San Antonio,29.5319,-98.6123,12.81,19.08,34.9,US Census ACS,2023,https://data.census.gov
78229,San Antonio,29.4116,-98.6139,12.15,22.08,43.19,US Census ACS,2023,https://data.census.gov
78230,San Antonio,29.3031,-98.3137,14.33,19.24,36.46,US Census ACS,2023,https://data.census.gov
78231,San Antonio,29.3987,-98.586,12.95,20.09,32.43,US Census ACS,2023,https://data.census.gov
78232,San Antonio,29.392,-98.534,16.56,19.54,43.46,US Census ACS,2023,https://data.census.gov
78233,San Antonio,29.2824,-98.4801,16.68,24.9,34.71,US Census ACS,2023,https://data.census.gov
78234,San Antonio,29.3202,-98.3714,15.0,18.66,33.47,US Census ACS,2023,https://data.census.gov
78235,San Antonio,29.4036,-98.3195,13.12,19.72,38.7,US Census ACS,2023,https://data.census.gov
92101,San Diego,32.838,-117.1017,13.21,22.96,40.81,US Census ACS,2023,https://data.census.gov
92102,San Diego,32.6727,-117.0503,16.34,20.68,37.87,US Census ACS,2023,https://data.census.gov
92103,San Diego,32.6323,-117.2339,14.83,24.95,39.06,US Census ACS,2023,https://data.census.gov
92104,San Diego,32.7964,-117.3284,16.68,21.37,37.08,US Census ACS,2023,https://data.census.gov
92105,San Diego,32.6873,-117.2359,13.97,22.43,34.24,US Census ACS,2023,https://data.census.gov
92106,San Diego,32.7967,-117.1025,13.03,25.22,42.32,US Census ACS,2023,https://data.census.gov
92107,San Diego,32.703,-117.2576,13.03,22.8,37.89,US Census ACS,2023,https://data.census.gov
92108,San Diego,32.6499,-117.3276,11.97,23.34,41.98,US Census ACS,2023,https://data.census.gov
92109,San Diego,32.7874,-117.1324,11.95,24.99,36.75,US Census ACS,2023,https://data.census.gov
92110,San Diego,32.7249,-117.156,15.95,26.2,42.8,US Census ACS,2023,https://data.census.gov
92111,San Diego,32.8274,-117.04,14.16,19.39,34.68,US Census ACS,2023,https://data.census.gov
92112,San Diego,32.7285,-117.2274,13.97,20.0,35.17,US Census ACS,2023,https://data.census.gov
92113,San Diego,32.5832,-117.0971,13.27,19.05,39.52,US Census ACS,2023,https://data.census.gov
92114,San Diego,32.8411,-117.2208,13.02,20.73,40.87,US Census ACS,2023,https://data.census.gov
92115,San Diego,32.6924,-117.3261,14.86,23.89,38.81,US Census ACS,2023,https://data.census.gov
92116,San Diego,32.7443,-117.0421,14.08,22.49,34.09,US Census ACS,2023,https://data.census.gov
92117,San Diego,32.6166,-117.2652,12.51,26.23,31.81,US Census ACS,2023,https://data.census.gov
92118,San Diego,32.6171,-117.3145,13.43,20.38,41.25,US Census ACS,2023,https://data.census.gov
92119,San Diego,32.8424,-117.2903,12.14,21.41,40.85,US Census ACS,2023,https://data.census.gov
92120,San Diego,32.7477,-117.2998,15.72,21.11,36.01,US Census ACS,2023,https://data.census.gov
92121,San Diego,32.6178,-117.0959,14.0,22.79,33.2,US Census ACS,2023,https://data.census.gov
92122,San Diego,32.6564,-117.0229,14.58,20.93,36.11,US Census ACS,2023,https://data.census.gov
92123,San Diego,32.8428,-116.9898,15.09,22.52,31.64,US Census ACS,2023,https://data.census.gov
92124,San Diego,32.7553,-117.2175,15.06,22.52,35.2,US Census ACS,2023,https://data.census.gov
92125,San Diego,32.8545,-117.0553,15.72,23.52,36.09,US Census ACS,2023,https://data.census.gov
92126,San Diego,32.827,-117.2302,13.36,20.05,37.62,US Census ACS,2023,https://data.census.gov
92127,San Diego,32.6442,-117.3115,14.58,21.1,34.9,US Census ACS,2023,https://data.census.gov
92128,San Diego,32.6958,-117.2376,13.56,19.78,40.81,US Census ACS,2023,https://data.census.gov
92129,San Diego,32.7666,-117.1934,14.91,22.96,32.75,US Census ACS,2023,https://data.census.gov
92130,San Diego,32.7361,-117.1071,11.99,22.23,40.27,US Census ACS,2023,https://data.census.gov
92131,San Diego,32.7603,-117.2212,14.02,19.33,33.13,US Census ACS,2023,https://data.census.gov
92132,San Diego,32.6926,-117.2,14.79,23.4,33.6,US Census ACS,2023,https://data.census.gov
92133,San Diego,32.6658,-117.0085,16.52,23.41,40.33,US Census ACS,2023,https://data.census.gov
92134,San Diego,32.8061,-117.1781,14.15,24.19,41.03,US Census ACS,2023,https://data.census.gov
92135,San Diego,32.7679,-117.1386,13.72,20.0,44.07,US Census ACS,2023,https://data.census.gov
75201,DFW,32.7342,-96.9509,14.74,23.05,43.61,US Census ACS,2023,https://data.census.gov
75202,DFW,32.7228,-96.6538,12.57,21.0,31.81,US Census ACS,2023,https://data.census.gov
75203,DFW,32.7113,-96.8618,13.4,20.52,41.89,US Census ACS,2023,https://data.census.gov
75204,DFW,32.6426,-96.6474,14.05,22.68,31.92,US Census ACS,2023,https://data.census.gov
75205,DFW,32.8517,-96.9384,14.88,23.71,35.94,US Census ACS,2023,https://data.census.gov
75206,DFW,32.8244,-96.6387,16.19,22.9,34.69,US Census ACS,2023,https://data.census.gov
75207,DFW,32.8319,-96.6469,14.55,26.48,44.45,US Census ACS,2023,https://data.census.gov
75208,DFW,32.6385,-96.8405,14.6,18.63,42.03,US Census ACS,2023,https://data.census.gov
75209,DFW,32.6556,-96.769,14.63,21.74,42.25,US Census ACS,2023,https://data.census.gov
75210,DFW,32.8515,-96.6655,12.84,23.99,43.73,US Census ACS,2023,https://data.census.gov
75211,DFW,32.8823,-96.9748,12.02,23.42,39.85,US Census ACS,2023,https://data.census.gov
75212,DFW,32.878,-96.8355,11.69,18.81,32.06,US Census ACS,2023,https://data.census.gov
75213,DFW,32.6743,-96.9401,13.08,25.95,33.26,US Census ACS,2023,https://data.census.gov
75214,DFW,32.7418,-96.8486,14.81,24.48,36.5,US Census ACS,2023,https://data.census.gov
75215,DFW,32.6684,-96.8536,13.87,20.93,41.14,US Census ACS,2023,https://data.census.gov
75216,DFW,32.7749,-96.7409,12.52,26.26,34.16,US Census ACS,2023,https://data.census.gov
75217,DFW,32.8897,-96.7461,15.81,22.01,44.31,US Census ACS,2023,https://data.census.gov
75218,DFW,32.7841,-96.7456,15.7,21.0,35.51,US Census ACS,2023,https://data.census.gov
75219,DFW,32.9191,-96.7928,11.82,23.15,42.89,US Census ACS,2023,https://data.census.gov
75220,DFW,32.7431,-96.7517,16.48,19.07,38.71,US Census ACS,2023,https://data.census.gov
75221,DFW,32.698,-96.787,15.92,24.61,44.94,US Census ACS,2023,https://data.census.gov
75222,DFW,32.712,-96.6542,13.93,26.12,34.32,US Census ACS,2023,https://data.census.gov
75223,DFW,32.8769,-96.7737,11.78,18.47,32.92,US Census ACS,2023,https://data.census.gov
75224,DFW,32.8075,-96.904,11.67,20.41,34.2,US Census ACS,2023,https://data.census.gov
75225,DFW,32.7787,-96.6348,13.17,25.19,32.79,US Census ACS,2023,https://data.census.gov
75226,DFW,32.8696,-96.8318,16.66,22.15,43.69,US Census ACS,2023,https://data.census.gov
75227,DFW,32.8092,-96.8088,15.64,22.11,33.64,US Census ACS,2023,https://data.census.gov
75228,DFW,32.8704,-96.8465,11.9,19.5,32.66,US Census ACS,2023,https://data.census.gov
75229,DFW,32.7759,-96.7458,16.02,25.86,34.52,US Census ACS,2023,https://data.census.gov
75230,DFW,32.7575,-96.6588,14.76,26.32,37.62,US Census ACS,2023,https://data.census.gov
75231,DFW,32.6405,-96.9338,12.01,25.12,36.12,US Census ACS,2023,https://data.census.gov
75232,DFW,32.7193,-96.832,16.35,19.06,33.09,US Census ACS,2023,https://data.census.gov
75233,DFW,32.7264,-96.7029,14.93,21.42,35.25,US Census ACS,2023,https://data.census.gov
75234,DFW,32.6871,-96.6614,16.23,18.54,40.76,US Census ACS,2023,https://data.census.gov
75235,DFW,32.9075,-96.662,13.73,20.81,43.53,US Census ACS,2023,https://data.census.gov
75236,DFW,32.9219,-96.8311,16.12,21.17,41.88,US Census ACS,2023,https://data.census.gov
75237,DFW,32.8763,-96.791,12.64,19.84,37.56,US Census ACS,2023,https://data.census.gov
75238,DFW,32.7993,-96.8522,13.96,21.61,45.09,US Census ACS,2023,https://data.census.gov
75239,DFW,32.8972,-96.8751,15.01,19.26,44.35,US Census ACS,2023,https://data.census.gov
75240,DFW,32.7867,-96.7431,13.86,21.35,40.29,US Census ACS,2023,https://data.census.gov
75241,DFW,32.8638,-96.6183,13.4,21.99,32.42,US Census ACS,2023,https://data.census.gov
75242,DFW,32.7765,-96.6734,13.44,20.97,36.17,US Census ACS,2023,https://data.census.gov
75243,DFW,32.7133,-96.9391,13.13,19.12,31.8,US Census ACS,2023,https://data.census.gov
75244,DFW,32.8923,-96.645,15.58,23.72,44.52,US Census ACS,2023,https://data.census.gov
75245,DFW,32.8574,-96.843,13.8,19.51,38.8,US Census ACS,2023,https://data.census.gov
75246,DFW,32.7071,-96.6332,14.76,21.49,40.96,US Census ACS,2023,https://data.census.gov
75247,DFW,32.7716,-96.8914,14.5,19.35,39.31,US Census ACS,2023,https://data.census.gov
75248,DFW,32.7708,-96.9387,14.15,26.1,34.64,US Census ACS,2023,https://data.census.gov
