zip_code,metro,lat,lng,units_under_construction,units_delivering_12mo,pct_affordable,data_source,as_of_date,source_url
77015,Houston,29.7156,-95.5347,1583,901,12.13,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77016,Houston,29.8395,-95.4703,1690,870,13.15,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77017,Houston,29.7942,-95.5358,1599,1048,13.29,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77018,Houston,29.614,-95.3916,1546,1075,11.03,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77019,Houston,29.7373,-95.4333,1325,931,11.79,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77020,Houston,29.6881,-95.2791,1210,1014,13.14,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77021,Houston,29.8884,-95.316,1645,833,12.17,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77022,Houston,29.7545,-95.3964,1490,1077,11.29,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77023,Houston,29.7969,-95.297,1234,967,13.02,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77024,Houston,29.8002,-95.1947,1717,1111,13.35,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77025,Houston,29.776,-95.3977,1500,991,11.44,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77026,Houston,29.6192,-95.2907,1587,1116,11.55,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77027,Houston,29.8782,-95.3682,1401,934,10.98,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77028,Houston,29.7631,-95.3391,1307,1141,13.9,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77029,Houston,29.8845,-95.5273,1327,1023,12.4,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77030,Houston,29.825,-95.4896,1511,892,10.34,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77031,Houston,29.6834,-95.4352,1248,1068,10.83,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77032,Houston,29.7184,-95.1915,1557,1155,11.49,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77033,Houston,29.6612,-95.3171,1447,880,12.99,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77034,Houston,29.7844,-95.394,1671,966,13.15,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77035,Houston,29.7679,-95.3761,1482,1126,12.12,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77036,Houston,29.84,-95.2991,1670,1178,11.39,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77037,Houston,29.6624,-95.2271,1464,1018,14.18,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77038,Houston,29.7191,-95.3538,1474,1060,14.05,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77039,Houston,29.8859,-95.3262,1297,845,12.08,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77040,Houston,29.8035,-95.265,1543,828,12.73,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77041,Houston,29.6945,-95.3577,1257,850,10.8,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77042,Houston,29.7941,-95.3364,1375,991,13.37,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77043,Houston,29.8216,-95.2114,1666,1014,11.52,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77044,Houston,29.6706,-95.2427,1407,1057,12.69,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77045,Houston,29.6475,-95.4786,1530,908,13.04,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77046,Houston,29.7142,-95.2791,1376,1021,13.0,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77047,Houston,29.6122,-95.2381,1430,1067,11.47,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77048,Houston,29.6742,-95.43,1586,836,14.19,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77049,Houston,29.7632,-95.4358,1437,933,11.72,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77050,Houston,29.7323,-95.3053,1710,899,10.94,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77051,Houston,29.6459,-95.3738,1289,1055,12.29,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77052,Houston,29.6681,-95.342,1705,1037,14.71,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77053,Houston,29.7597,-95.3379,1302,957,12.77,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77054,Houston,29.6752,-95.3449,1251,912,11.76,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
77055,Houston,29.8998,-95.1999,1389,1066,10.44,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85001,Phoenix,33.4865,-112.0511,2491,1705,12.91,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85002,Phoenix,33.5169,-112.2465,2094,1443,13.1,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85003,Phoenix,33.4488,-112.2494,2205,1651,13.74,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85004,Phoenix,33.4699,-112.0968,2098,1596,12.67,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85005,Phoenix,33.5034,-112.1015,1952,1670,14.03,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85006,Phoenix,33.5588,-112.155,2502,1402,11.61,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85007,Phoenix,33.5321,-112.1235,1832,1618,13.99,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85008,Phoenix,33.4675,-112.1974,2172,1466,10.7,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85009,Phoenix,33.4386,-111.9574,2435,1646,10.39,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85010,Phoenix,33.381,-112.1999,2416,1315,13.0,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85011,Phoenix,33.4355,-111.9244,2199,1656,14.4,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85012,Phoenix,33.4386,-111.9931,1806,1692,13.46,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85013,Phoenix,33.413,-111.9158,2395,1474,14.44,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85014,Phoenix,33.5665,-111.9465,1959,1325,14.51,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85015,Phoenix,33.4024,-112.0304,2423,1243,14.05,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85016,Phoenix,33.5189,-112.219,1770,1301,13.65,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85017,Phoenix,33.4008,-111.92,2246,1685,10.28,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85018,Phoenix,33.5556,-111.9186,1822,1407,10.4,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85019,Phoenix,33.3321,-112.1524,1763,1378,14.68,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85020,Phoenix,33.3843,-111.9076,2332,1501,12.06,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85021,Phoenix,33.3923,-112.1722,2245,1424,10.31,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85022,Phoenix,33.4011,-112.0145,2511,1434,11.7,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85023,Phoenix,33.4635,-112.1937,2511,1460,10.89,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85024,Phoenix,33.4883,-112.0223,2109,1640,13.13,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85025,Phoenix,33.3415,-112.0734,2318,1392,12.67,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85026,Phoenix,33.3279,-111.9911,2015,1258,12.54,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85027,Phoenix,33.548,-112.0338,2094,1389,13.47,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85028,Phoenix,33.5073,-112.2141,1822,1617,12.21,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85029,Phoenix,33.5468,-112.0347,2502,1678,11.64,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85030,Phoenix,33.5547,-111.9059,1913,1638,14.41,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85031,Phoenix,33.437,-112.1104,1984,1317,12.92,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85032,Phoenix,33.3372,-112.0916,1834,1346,14.14,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85033,Phoenix,33.5085,-112.0523,2004,1341,11.97,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85034,Phoenix,33.301,-111.9067,2235,1686,14.64,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85035,Phoenix,33.5032,-112.2324,1869,1217,11.43,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85036,Phoenix,33.3428,-112.177,2151,1462,10.45,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85037,Phoenix,33.5605,-111.8997,2010,1624,12.53,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85038,Phoenix,33.3082,-111.9943,2321,1434,12.68,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85039,Phoenix,33.3587,-111.969,2458,1390,10.74,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85040,Phoenix,33.3804,-112.1907,2419,1571,13.9,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85041,Phoenix,33.4573,-112.0658,2077,1570,11.31,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85042,Phoenix,33.5363,-111.953,2220,1455,13.67,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85043,Phoenix,33.5637,-112.2114,1874,1204,13.74,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85044,Phoenix,33.4144,-112.1238,2153,1297,11.77,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85045,Phoenix,33.4403,-112.0393,1846,1642,13.14,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85046,Phoenix,33.4218,-111.9065,2404,1484,12.79,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85047,Phoenix,33.4008,-112.0124,2368,1607,13.87,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85048,Phoenix,33.5396,-112.1846,1818,1531,14.44,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85049,Phoenix,33.4835,-112.1098,2187,1658,12.6,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
85050,Phoenix,33.4428,-112.0894,2249,1400,14.23,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19101,Philadelphia,39.8792,-75.0913,578,318,10.52,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19102,Philadelphia,39.927,-75.1616,529,329,11.02,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19103,Philadelphia,39.8196,-75.153,552,436,11.59,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19104,Philadelphia,39.8758,-75.243,498,402,14.62,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19105,Philadelphia,39.8214,-75.0158,552,361,10.26,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19106,Philadelphia,39.8061,-75.3242,646,366,12.69,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19107,Philadelphia,40.0779,-75.2803,649,451,10.43,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19108,Philadelphia,39.9972,-75.1212,629,345,11.88,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19109,Philadelphia,39.8484,-75.134,657,322,12.08,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19110,Philadelphia,39.8465,-75.0615,532,325,12.09,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19111,Philadelphia,39.9695,-75.3042,545,358,12.26,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19112,Philadelphia,40.0979,-75.2801,467,455,13.18,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19113,Philadelphia,39.8642,-75.2511,499,412,13.82,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19114,Philadelphia,39.8635,-75.1479,502,365,13.4,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19115,Philadelphia,39.8048,-75.3225,624,319,13.37,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19116,Philadelphia,40.0089,-75.1997,470,427,12.64,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19117,Philadelphia,40.1013,-75.2389,656,349,13.54,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19118,Philadelphia,39.9734,-75.09,478,356,12.44,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19119,Philadelphia,40.0905,-75.1551,515,423,11.53,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19120,Philadelphia,39.9656,-75.2609,488,325,11.54,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19121,Philadelphia,40.0142,-75.0333,563,432,12.76,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19122,Philadelphia,39.9997,-75.0995,615,430,11.06,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19123,Philadelphia,39.8636,-75.1083,497,428,14.24,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19124,Philadelphia,39.9235,-75.0317,491,417,12.39,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19125,Philadelphia,39.8893,-75.0872,520,382,12.21,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19126,Philadelphia,39.9703,-75.2612,534,325,14.1,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19127,Philadelphia,39.9679,-75.2242,501,394,10.84,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19128,Philadelphia,39.8531,-75.2571,610,450,14.74,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19129,Philadelphia,40.0078,-75.2049,539,441,11.96,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19130,Philadelphia,39.8327,-75.2063,620,346,14.41,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19131,Philadelphia,40.1021,-75.3217,520,387,12.8,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19132,Philadelphia,39.9518,-75.1575,556,407,14.7,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19133,Philadelphia,40.0339,-75.2069,470,392,11.13,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19134,Philadelphia,40.058,-75.0822,596,320,11.07,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19135,Philadelphia,40.0793,-75.0038,473,445,12.87,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19136,Philadelphia,39.8735,-75.1314,587,337,10.41,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19137,Philadelphia,40.0784,-75.2554,641,348,13.17,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19138,Philadelphia,39.8696,-74.9942,649,441,10.48,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19139,Philadelphia,39.8326,-75.0222,503,416,14.7,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
19140,Philadelphia,40.0859,-75.1862,580,351,13.12,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78201,San Antonio,29.4447,-98.5316,548,356,13.24,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78202,San Antonio,29.5591,-98.3901,638,468,10.36,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78203,San Antonio,29.5163,-98.4993,588,403,14.55,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78204,San Antonio,29.2804,-98.3577,575,496,10.44,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78205,San Antonio,29.4426,-98.6017,705,417,13.73,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78206,San Antonio,29.3904,-98.3681,673,491,13.45,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78207,San Antonio,29.3108,-98.6035,608,460,13.11,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78208,San Antonio,29.4352,-98.3235,703,421,10.56,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78209,San Antonio,29.3834,-98.5436,593,443,10.51,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78210,San Antonio,29.3718,-98.4104,713,498,10.69,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78211,San Antonio,29.3689,-98.3522,690,433,12.29,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78212,San Antonio,29.5738,-98.6424,557,483,11.97,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78213,San Antonio,29.2918,-98.6292,537,486,13.53,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78214,San Antonio,29.4378,-98.6218,654,410,12.82,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78215,San Antonio,29.2976,-98.5184,595,423,11.2,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78216,San Antonio,29.5066,-98.6628,672,396,13.28,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78217,San Antonio,29.3566,-98.3664,698,415,11.14,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78218,San Antonio,29.2941,-98.5619,677,410,11.12,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78219,San Antonio,29.3721,-98.5588,563,369,12.24,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78220,San Antonio,29.3702,-98.454,562,385,10.82,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78221,San Antonio,29.2869,-98.4564,557,476,14.08,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78222,San Antonio,29.4667,-98.4389,660,374,14.18,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78223,San Antonio,29.4135,-98.5022,703,362,11.11,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78224,San Antonio,29.3906,-98.3178,735,364,14.16,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78225,San Antonio,29.3897,-98.4844,593,486,11.47,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78226,San Antonio,29.5126,-98.5438,625,360,12.31,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78227,San Antonio,29.4179,-98.6684,580,380,14.12,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78228,San Antonio,29.5319,-98.6123,586,357,11.6,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78229,San Antonio,29.4116,-98.6139,663,358,10.73,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78230,San Antonio,29.3031,-98.3137,678,375,11.83,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78231,San Antonio,29.3987,-98.586,608,406,14.66,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78232,San Antonio,29.392,-98.534,674,409,14.44,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78233,San Antonio,29.2824,-98.4801,588,443,13.58,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78234,San Antonio,29.3202,-98.3714,720,403,11.58,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
78235,San Antonio,29.4036,-98.3195,565,381,10.83,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92101,San Diego,32.838,-117.1017,563,340,13.58,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92102,San Diego,32.6727,-117.0503,612,372,10.44,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92103,San Diego,32.6323,-117.2339,626,346,14.24,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92104,San Diego,32.7964,-117.3284,515,337,10.51,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92105,San Diego,32.6873,-117.2359,610,339,10.79,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92106,San Diego,32.7967,-117.1025,522,367,10.67,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92107,San Diego,32.703,-117.2576,533,350,12.99,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92108,San Diego,32.6499,-117.3276,648,452,11.38,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92109,San Diego,32.7874,-117.1324,487,444,10.71,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92110,San Diego,32.7249,-117.156,599,349,12.09,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92111,San Diego,32.8274,-117.04,658,452,10.6,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92112,San Diego,32.7285,-117.2274,539,353,12.68,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92113,San Diego,32.5832,-117.0971,538,355,14.5,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92114,San Diego,32.8411,-117.2208,547,451,12.68,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92115,San Diego,32.6924,-117.3261,576,450,11.16,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92116,San Diego,32.7443,-117.0421,572,355,13.09,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92117,San Diego,32.6166,-117.2652,532,406,12.79,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92118,San Diego,32.6171,-117.3145,571,446,12.75,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92119,San Diego,32.8424,-117.2903,599,388,12.28,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92120,San Diego,32.7477,-117.2998,551,357,13.54,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92121,San Diego,32.6178,-117.0959,636,390,10.65,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92122,San Diego,32.6564,-117.0229,502,376,11.31,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92123,San Diego,32.8428,-116.9898,510,353,13.85,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92124,San Diego,32.7553,-117.2175,618,317,14.42,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92125,San Diego,32.8545,-117.0553,526,415,12.89,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92126,San Diego,32.827,-117.2302,524,446,14.72,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92127,San Diego,32.6442,-117.3115,468,345,11.35,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92128,San Diego,32.6958,-117.2376,547,443,11.19,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92129,San Diego,32.7666,-117.1934,468,370,13.14,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92130,San Diego,32.7361,-117.1071,471,386,13.22,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92131,San Diego,32.7603,-117.2212,593,379,10.88,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92132,San Diego,32.6926,-117.2,477,331,13.54,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92133,San Diego,32.6658,-117.0085,650,361,12.95,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92134,San Diego,32.8061,-117.1781,637,408,11.48,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
92135,San Diego,32.7679,-117.1386,502,370,10.6,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
75201,DFW,32.7342,-96.9509,1850,1195,10.65,CoStar/CBRE,2025-Q4,https://www.costar.com/multifamily
