zip_code,metro,lat,lng,price_per_unit,price_per_unit_class_a,price_per_unit_class_b,price_per_unit_yoy_chg_pct,data_source,as_of_date,source_url
60628,Chicago,41.9111,-87.4579,170282.58,218803.0,192919.0,-5.29,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60629,Chicago,41.7587,-87.7174,212550.0,305404.0,162722.0,-4.4,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60630,Chicago,41.9099,-87.7597,197871.18,221343.0,198221.0,-4.43,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60631,Chicago,41.7453,-87.7891,188022.12,285587.0,153092.0,-4.7,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60632,Chicago,41.7612,-87.4761,213315.18,309365.0,154132.0,-4.24,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60633,Chicago,41.7567,-87.7062,177000.72,225408.0,217661.0,-3.93,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60634,Chicago,41.7451,-87.692,225951.18,289568.0,206304.0,-4.78,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60635,Chicago,41.7298,-87.641,175568.64,309953.0,184810.0,-5.15,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60636,Chicago,41.8036,-87.5102,215982.78,289549.0,192946.0,-5.08,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60637,Chicago,41.8807,-87.4958,205164.96,294571.0,192739.0,-3.7,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60638,Chicago,41.9056,-87.6452,189699.9,246182.0,196967.0,-4.14,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60639,Chicago,42.0167,-87.7278,227902.74,244542.0,198715.0,-4.53,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60640,Chicago,41.7747,-87.5077,212135.82,252901.0,193433.0,-3.75,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60641,Chicago,41.8668,-87.4603,224582.28,259601.0,159314.0,-3.69,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60642,Chicago,41.8879,-87.7336,201254.82,274385.0,162055.0,-5.06,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60643,Chicago,41.8464,-87.6119,178102.86,257251.0,179741.0,-4.31,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60644,Chicago,42.0268,-87.5098,199162.86,280650.0,163049.0,-5.3,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60645,Chicago,41.9197,-87.5425,224940.3,292269.0,170992.0,-4.93,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60646,Chicago,41.8791,-87.4616,229011.9,216794.0,153692.0,-4.07,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60647,Chicago,41.8829,-87.7851,178671.48,295197.0,207985.0,-4.8,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60648,Chicago,41.9674,-87.5685,167636.04,275608.0,187344.0,-4.76,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60649,Chicago,42.02,-87.6902,218566.14,294098.0,166710.0,-4.09,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60650,Chicago,41.8255,-87.751,204947.34,254598.0,194827.0,-3.88,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60651,Chicago,41.969,-87.4976,207446.46,306266.0,197754.0,-4.03,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60652,Chicago,41.9804,-87.6468,163037.94,217798.0,164443.0,-5.23,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60653,Chicago,41.7616,-87.5119,223206.36,226650.0,193426.0,-3.82,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60654,Chicago,41.9076,-87.7347,163768.02,309934.0,164236.0,-3.98,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60655,Chicago,41.9484,-87.7766,211651.44,281000.0,193546.0,-5.1,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60656,Chicago,41.991,-87.714,193939.98,226546.0,215147.0,-4.38,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60657,Chicago,41.868,-87.6822,218622.3,218187.0,158654.0,-4.77,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60658,Chicago,41.9236,-87.6054,221844.48,289928.0,183890.0,-4.26,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60659,Chicago,41.9055,-87.4745,186702.36,269154.0,173593.0,-4.07,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
60660,Chicago,41.8173,-87.7665,194066.34,251735.0,196054.0,-4.89,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77001,Houston,29.6917,-95.326,151284.54,252557.0,154905.0,-4.98,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77002,Houston,29.6157,-95.3071,180295.5,207337.0,149651.0,-4.6,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77003,Houston,29.8466,-95.4814,176933.46,245364.0,169232.0,-5.05,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77004,Houston,29.8623,-95.3853,151136.04,260953.0,135087.0,-4.23,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77005,Houston,29.7669,-95.3295,156084.06,196648.0,137479.0,-4.98,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77006,Houston,29.8467,-95.3418,188029.38,209871.0,177973.0,-5.31,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77007,Houston,29.6131,-95.3485,143117.04,220825.0,182561.0,-4.56,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77008,Houston,29.6244,-95.4477,179778.72,252909.0,166896.0,-3.93,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77009,Houston,29.9088,-95.3015,136262.28,198549.0,178081.0,-5.08,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77010,Houston,29.7477,-95.3275,158002.68,243920.0,179632.0,-4.25,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77011,Houston,29.8815,-95.2784,157996.74,229839.0,158539.0,-5.25,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77012,Houston,29.6888,-95.3084,171409.26,218516.0,145001.0,-3.84,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77013,Houston,29.6306,-95.3437,182576.46,232036.0,157517.0,-4.17,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77014,Houston,29.8647,-95.4386,157420.56,233463.0,164221.0,-4.18,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77015,Houston,29.7156,-95.5347,188219.46,207586.0,176303.0,-4.5,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77016,Houston,29.8395,-95.4703,194195.1,184868.0,165491.0,-4.47,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77017,Houston,29.7942,-95.5358,153975.36,219623.0,135008.0,-5.19,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77018,Houston,29.614,-95.3916,186336.48,247521.0,144612.0,-3.95,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77019,Houston,29.7373,-95.4333,180022.26,197691.0,155717.0,-3.77,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77020,Houston,29.6881,-95.2791,159915.36,216583.0,180101.0,-4.36,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77021,Houston,29.8884,-95.316,187952.16,207690.0,147795.0,-4.76,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77022,Houston,29.7545,-95.3964,156084.06,197009.0,170592.0,-4.53,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77023,Houston,29.7969,-95.297,190880.58,259261.0,180033.0,-4.29,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77024,Houston,29.8002,-95.1947,172151.76,249902.0,176077.0,-5.19,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77025,Houston,29.776,-95.3977,164346.6,188894.0,147366.0,-3.7,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77026,Houston,29.6192,-95.2907,161566.68,222726.0,174915.0,-4.18,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77027,Houston,29.8782,-95.3682,173529.84,236519.0,171078.0,-4.92,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77028,Houston,29.7631,-95.3391,172692.3,190530.0,174446.0,-3.97,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77029,Houston,29.8845,-95.5273,192424.98,183305.0,180202.0,-4.39,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77030,Houston,29.825,-95.4896,140366.82,258338.0,147541.0,-4.29,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77031,Houston,29.6834,-95.4352,143806.08,212149.0,131063.0,-4.03,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77032,Houston,29.7184,-95.1915,165724.68,233263.0,143359.0,-5.31,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77033,Houston,29.6612,-95.3171,138721.44,237762.0,159374.0,-4.27,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77034,Houston,29.7844,-95.394,175977.12,256269.0,128857.0,-3.87,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77035,Houston,29.7679,-95.3761,183117.0,192294.0,154510.0,-4.83,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77036,Houston,29.84,-95.2991,147447.3,251747.0,150249.0,-4.51,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77037,Houston,29.6624,-95.2271,182986.32,217722.0,167257.0,-4.4,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77038,Houston,29.7191,-95.3538,177592.8,259269.0,161247.0,-4.69,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77039,Houston,29.8859,-95.3262,172906.14,243351.0,164684.0,-4.73,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77040,Houston,29.8035,-95.265,144406.02,252340.0,181918.0,-4.28,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77041,Houston,29.6945,-95.3577,155787.06,222261.0,135228.0,-4.72,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77042,Houston,29.7941,-95.3364,157485.9,236142.0,145876.0,-5.21,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77043,Houston,29.8216,-95.2114,150476.7,250792.0,166710.0,-4.28,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77044,Houston,29.6706,-95.2427,167987.82,213697.0,169503.0,-4.73,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77045,Houston,29.6475,-95.4786,152823.0,250079.0,137361.0,-4.06,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77046,Houston,29.7142,-95.2791,143372.46,219222.0,180044.0,-4.31,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77047,Houston,29.6122,-95.2381,153945.66,254730.0,148099.0,-5.14,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77048,Houston,29.6742,-95.43,171320.16,221114.0,140064.0,-3.91,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77049,Houston,29.7632,-95.4358,193761.48,238114.0,183803.0,-4.9,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77050,Houston,29.7323,-95.3053,140562.84,252637.0,169639.0,-4.44,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77051,Houston,29.6459,-95.3738,142903.2,229694.0,142140.0,-4.69,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77052,Houston,29.6681,-95.342,157497.78,237256.0,153844.0,-4.36,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77053,Houston,29.7597,-95.3379,171189.48,223063.0,133546.0,-3.81,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77054,Houston,29.6752,-95.3449,178780.8,186223.0,183780.0,-5.05,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
77055,Houston,29.8998,-95.1999,164305.02,215324.0,140098.0,-4.21,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85001,Phoenix,33.4865,-112.0511,215255.42,256416.0,200809.0,-4.29,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85002,Phoenix,33.5169,-112.2465,227399.48,313687.0,225758.0,-5.11,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85003,Phoenix,33.4488,-112.2494,201702.68,282925.0,207051.0,-4.12,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85004,Phoenix,33.4699,-112.0968,235642.58,329340.0,175272.0,-5.06,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85005,Phoenix,33.5034,-112.1015,196362.08,339914.0,168198.0,-4.98,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85006,Phoenix,33.5588,-112.155,178180.82,307146.0,180198.0,-4.6,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85007,Phoenix,33.5321,-112.1235,252902.78,311461.0,171514.0,-4.26,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85008,Phoenix,33.4675,-112.1974,239984.72,332830.0,237441.0,-4.21,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85009,Phoenix,33.4386,-111.9574,239210.72,256834.0,214110.0,-4.52,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85010,Phoenix,33.381,-112.1999,189372.86,306989.0,228471.0,-4.25,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85011,Phoenix,33.4355,-111.9244,213777.08,315923.0,219110.0,-4.23,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85012,Phoenix,33.4386,-111.9931,207151.64,332558.0,201603.0,-5.23,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85013,Phoenix,33.413,-111.9158,194458.04,313206.0,176581.0,-5.12,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85014,Phoenix,33.5665,-111.9465,224458.28,245131.0,173198.0,-5.14,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85015,Phoenix,33.4024,-112.0304,219582.08,287690.0,185368.0,-5.05,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85016,Phoenix,33.5189,-112.219,198041.66,302329.0,216677.0,-3.95,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85017,Phoenix,33.4008,-111.92,204752.24,265078.0,232772.0,-5.13,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85018,Phoenix,33.5556,-111.9186,213993.8,271557.0,198059.0,-5.23,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85019,Phoenix,33.3321,-112.1524,180998.18,328253.0,211110.0,-4.85,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85020,Phoenix,33.3843,-111.9076,238970.78,296864.0,171117.0,-4.14,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85021,Phoenix,33.3923,-112.1722,185123.6,250324.0,179044.0,-3.92,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85022,Phoenix,33.4011,-112.0145,246347.0,295036.0,193875.0,-4.58,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85023,Phoenix,33.4635,-112.1937,234899.54,292026.0,226052.0,-5.02,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85024,Phoenix,33.4883,-112.0223,241393.4,305004.0,212662.0,-5.23,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85025,Phoenix,33.3415,-112.0734,198815.66,291086.0,203551.0,-3.88,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85026,Phoenix,33.3279,-111.9911,205317.26,255006.0,190676.0,-4.18,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85027,Phoenix,33.548,-112.0338,207492.2,272884.0,224618.0,-4.64,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85028,Phoenix,33.5073,-112.2141,177971.84,308055.0,195206.0,-4.63,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85029,Phoenix,33.5468,-112.0347,218962.88,254828.0,187470.0,-3.71,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85030,Phoenix,33.5547,-111.9059,185239.7,315965.0,182206.0,-3.78,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85031,Phoenix,33.437,-112.1104,214582.04,268986.0,212963.0,-4.52,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85032,Phoenix,33.3372,-112.0916,199001.42,238371.0,220544.0,-5.05,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85033,Phoenix,33.5085,-112.0523,235379.42,258140.0,175162.0,-4.32,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85034,Phoenix,33.301,-111.9067,240456.86,302820.0,195375.0,-4.3,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85035,Phoenix,33.5032,-112.2324,237972.32,260847.0,189948.0,-4.23,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85036,Phoenix,33.3428,-112.177,233158.04,257148.0,170860.0,-4.82,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85037,Phoenix,33.5605,-111.8997,230557.4,285893.0,177184.0,-4.31,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85038,Phoenix,33.3082,-111.9943,186501.32,330332.0,206676.0,-4.74,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85039,Phoenix,33.3587,-111.969,241362.44,317313.0,235265.0,-4.7,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85040,Phoenix,33.3804,-112.1907,243707.66,294294.0,202993.0,-3.93,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85041,Phoenix,33.4573,-112.0658,212801.84,316184.0,220184.0,-5.23,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85042,Phoenix,33.5363,-111.953,211052.6,263563.0,178706.0,-4.61,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85043,Phoenix,33.5637,-112.2114,213297.2,331241.0,226618.0,-4.9,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85044,Phoenix,33.4144,-112.1238,183366.62,278035.0,169176.0,-3.71,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85045,Phoenix,33.4403,-112.0393,222182.72,291389.0,177860.0,-4.21,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85046,Phoenix,33.4218,-111.9065,182940.92,284075.0,197654.0,-4.01,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85047,Phoenix,33.4008,-112.0124,218668.76,289226.0,180500.0,-4.71,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85048,Phoenix,33.5396,-112.1846,224357.66,239729.0,223618.0,-4.97,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85049,Phoenix,33.4835,-112.1098,207863.72,256040.0,188015.0,-4.93,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
85050,Phoenix,33.4428,-112.0894,226664.18,305317.0,205676.0,-4.79,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
19101,Philadelphia,39.8792,-75.0913,239211.84,297911.0,200635.0,-4.09,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
19102,Philadelphia,39.927,-75.1616,221128.32,252055.0,208779.0,-3.81,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
19103,Philadelphia,39.8196,-75.153,190132.32,326130.0,187520.0,-3.72,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
19104,Philadelphia,39.8758,-75.243,173182.8,247912.0,182120.0,-4.2,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
19105,Philadelphia,39.8214,-75.0158,185067.12,271212.0,167425.0,-3.86,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
19106,Philadelphia,39.8061,-75.3242,216887.16,252341.0,212686.0,-4.34,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
19107,Philadelphia,40.0779,-75.2803,234290.28,289093.0,213907.0,-3.83,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
19108,Philadelphia,39.9972,-75.1212,228718.56,270998.0,212162.0,-5.3,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
19109,Philadelphia,39.8484,-75.134,239559.6,255811.0,210905.0,-4.23,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
19110,Philadelphia,39.8465,-75.0615,202954.08,254913.0,203457.0,-4.33,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
19111,Philadelphia,39.9695,-75.3042,194373.48,280959.0,204635.0,-3.92,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
19112,Philadelphia,40.0979,-75.2801,174861.12,321415.0,212327.0,-4.87,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
19113,Philadelphia,39.8642,-75.2511,221884.32,236358.0,164876.0,-4.16,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
19114,Philadelphia,39.8635,-75.1479,182458.92,306831.0,172036.0,-3.87,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
19115,Philadelphia,39.8048,-75.3225,214158.0,320507.0,173537.0,-5.14,CoStar/Real Capital Analytics,2025-Q4,https://www.rcanalytics.com
