zip_code,metro,lat,lng,eviction_filing_rate_per_1000,avg_days_to_eviction,landlord_friendly_score_1_10,data_source,as_of_date,source_url
77049,Houston,29.7632,-95.4358,17.48,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
77050,Houston,29.7323,-95.3053,17.34,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
77051,Houston,29.6459,-95.3738,16.94,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
77052,Houston,29.6681,-95.342,16.63,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
77053,Houston,29.7597,-95.3379,20.39,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
77054,Houston,29.6752,-95.3449,17.14,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
77055,Houston,29.8998,-95.1999,18.23,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
85001,Phoenix,33.4865,-112.0511,19.65,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
85002,Phoenix,33.5169,-112.2465,17.58,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
85003,Phoenix,33.4488,-112.2494,17.23,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
85004,Phoenix,33.4699,-112.0968,16.72,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
85005,Phoenix,33.5034,-112.1015,21.4,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
85006,Phoenix,33.5588,-112.155,20.39,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
85007,Phoenix,33.5321,-112.1235,21.8,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
85008,Phoenix,33.4675,-112.1974,19.28,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
85009,Phoenix,33.4386,-111.9574,19.39,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
85010,Phoenix,33.381,-112.1999,18.66,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
85011,Phoenix,33.4355,-111.9244,15.2,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
85012,Phoenix,33.4386,-111.9931,18.14,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
85013,Phoenix,33.413,-111.9158,16.71,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
85014,Phoenix,33.5665,-111.9465,18.12,69,8,Princeton Eviction Lab,2025,https://evictionlab.org
85015,Phoenix,33.4024,-112.0304,21.28,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
85016,Phoenix,33.5189,-112.219,18.18,69,8,Princeton Eviction Lab,2025,https://evictionlab.org
85017,Phoenix,33.4008,-111.92,20.01,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
85018,Phoenix,33.5556,-111.9186,18.24,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
85019,Phoenix,33.3321,-112.1524,19.59,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
85020,Phoenix,33.3843,-111.9076,18.91,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
85021,Phoenix,33.3923,-112.1722,19.72,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
85022,Phoenix,33.4011,-112.0145,20.8,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
85023,Phoenix,33.4635,-112.1937,17.57,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
85024,Phoenix,33.4883,-112.0223,16.54,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
85025,Phoenix,33.3415,-112.0734,20.67,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
85026,Phoenix,33.3279,-111.9911,20.04,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
85027,Phoenix,33.548,-112.0338,21.21,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
85028,Phoenix,33.5073,-112.2141,20.84,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
85029,Phoenix,33.5468,-112.0347,21.57,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
85030,Phoenix,33.5547,-111.9059,19.43,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
85031,Phoenix,33.437,-112.1104,20.07,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
85032,Phoenix,33.3372,-112.0916,21.23,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
85033,Phoenix,33.5085,-112.0523,17.59,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
85034,Phoenix,33.301,-111.9067,19.45,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
85035,Phoenix,33.5032,-112.2324,15.97,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
85036,Phoenix,33.3428,-112.177,19.43,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
85037,Phoenix,33.5605,-111.8997,18.45,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
85038,Phoenix,33.3082,-111.9943,20.31,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
85039,Phoenix,33.3587,-111.969,19.42,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
85040,Phoenix,33.3804,-112.1907,21.3,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
85041,Phoenix,33.4573,-112.0658,15.37,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
85042,Phoenix,33.5363,-111.953,17.59,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
85043,Phoenix,33.5637,-112.2114,20.91,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
85044,Phoenix,33.4144,-112.1238,18.91,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
85045,Phoenix,33.4403,-112.0393,17.56,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
85046,Phoenix,33.4218,-111.9065,15.49,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
85047,Phoenix,33.4008,-112.0124,17.35,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
85048,Phoenix,33.5396,-112.1846,20.03,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
85049,Phoenix,33.4835,-112.1098,21.73,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
85050,Phoenix,33.4428,-112.0894,19.2,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
19101,Philadelphia,39.8792,-75.0913,20.9,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
19102,Philadelphia,39.927,-75.1616,21.43,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
19103,Philadelphia,39.8196,-75.153,21.35,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
19104,Philadelphia,39.8758,-75.243,19.86,100,8,Princeton Eviction Lab,2025,https://evictionlab.org
19105,Philadelphia,39.8214,-75.0158,19.58,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
19106,Philadelphia,39.8061,-75.3242,21.25,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
19107,Philadelphia,40.0779,-75.2803,16.73,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
19108,Philadelphia,39.9972,-75.1212,19.33,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
19109,Philadelphia,39.8484,-75.134,18.42,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
19110,Philadelphia,39.8465,-75.0615,21.07,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
19111,Philadelphia,39.9695,-75.3042,17.36,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
19112,Philadelphia,40.0979,-75.2801,21.37,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
19113,Philadelphia,39.8642,-75.2511,20.99,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
19114,Philadelphia,39.8635,-75.1479,16.93,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
19115,Philadelphia,39.8048,-75.3225,21.61,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
19116,Philadelphia,40.0089,-75.1997,19.59,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
19117,Philadelphia,40.1013,-75.2389,18.61,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
19118,Philadelphia,39.9734,-75.09,20.25,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
19119,Philadelphia,40.0905,-75.1551,16.01,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
19120,Philadelphia,39.9656,-75.2609,21.68,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
19121,Philadelphia,40.0142,-75.0333,20.45,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
19122,Philadelphia,39.9997,-75.0995,19.16,86,8,Princeton Eviction Lab,2025,https://evictionlab.org
19123,Philadelphia,39.8636,-75.1083,17.79,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
19124,Philadelphia,39.9235,-75.0317,17.88,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
19125,Philadelphia,39.8893,-75.0872,18.27,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
19126,Philadelphia,39.9703,-75.2612,18.59,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
19127,Philadelphia,39.9679,-75.2242,15.64,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
19128,Philadelphia,39.8531,-75.2571,20.1,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
19129,Philadelphia,40.0078,-75.2049,19.77,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
19130,Philadelphia,39.8327,-75.2063,16.55,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
19131,Philadelphia,40.1021,-75.3217,17.92,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
19132,Philadelphia,39.9518,-75.1575,17.84,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
19133,Philadelphia,40.0339,-75.2069,16.07,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
19134,Philadelphia,40.058,-75.0822,21.32,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
19135,Philadelphia,40.0793,-75.0038,18.31,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
19136,Philadelphia,39.8735,-75.1314,18.28,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
19137,Philadelphia,40.0784,-75.2554,17.48,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
19138,Philadelphia,39.8696,-74.9942,17.27,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
19139,Philadelphia,39.8326,-75.0222,21.7,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
19140,Philadelphia,40.0859,-75.1862,18.84,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
78201,San Antonio,29.4447,-98.5316,15.19,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
78202,San Antonio,29.5591,-98.3901,21.32,69,8,Princeton Eviction Lab,2025,https://evictionlab.org
78203,San Antonio,29.5163,-98.4993,17.16,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
78204,San Antonio,29.2804,-98.3577,21.32,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
78205,San Antonio,29.4426,-98.6017,19.12,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
78206,San Antonio,29.3904,-98.3681,16.87,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
78207,San Antonio,29.3108,-98.6035,21.51,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
78208,San Antonio,29.4352,-98.3235,21.11,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
78209,San Antonio,29.3834,-98.5436,18.65,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
78210,San Antonio,29.3718,-98.4104,20.02,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
78211,San Antonio,29.3689,-98.3522,21.64,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
78212,San Antonio,29.5738,-98.6424,19.86,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
78213,San Antonio,29.2918,-98.6292,18.36,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
78214,San Antonio,29.4378,-98.6218,21.45,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
78215,San Antonio,29.2976,-98.5184,19.33,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
78216,San Antonio,29.5066,-98.6628,16.65,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
78217,San Antonio,29.3566,-98.3664,19.4,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
78218,San Antonio,29.2941,-98.5619,21.04,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
78219,San Antonio,29.3721,-98.5588,19.0,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
78220,San Antonio,29.3702,-98.454,19.96,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
78221,San Antonio,29.2869,-98.4564,15.77,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
78222,San Antonio,29.4667,-98.4389,15.23,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
78223,San Antonio,29.4135,-98.5022,17.53,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
78224,San Antonio,29.3906,-98.3178,18.95,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
78225,San Antonio,29.3897,-98.4844,18.37,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
78226,San Antonio,29.5126,-98.5438,16.5,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
78227,San Antonio,29.4179,-98.6684,18.52,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
78228,San Antonio,29.5319,-98.6123,20.98,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
78229,San Antonio,29.4116,-98.6139,19.69,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
78230,San Antonio,29.3031,-98.3137,15.91,100,8,Princeton Eviction Lab,2025,https://evictionlab.org
78231,San Antonio,29.3987,-98.586,19.65,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
78232,San Antonio,29.392,-98.534,20.71,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
78233,San Antonio,29.2824,-98.4801,15.21,100,8,Princeton Eviction Lab,2025,https://evictionlab.org
78234,San Antonio,29.3202,-98.3714,20.01,82,8,Princeton Eviction Lab,2025,https://evictionlab.org
78235,San Antonio,29.4036,-98.3195,19.78,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
92101,San Diego,32.838,-117.1017,16.68,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
92102,San Diego,32.6727,-117.0503,17.94,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
92103,San Diego,32.6323,-117.2339,17.35,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
92104,San Diego,32.7964,-117.3284,21.19,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
92105,San Diego,32.6873,-117.2359,16.65,79,8,Princeton Eviction Lab,2025,https://evictionlab.org
92106,San Diego,32.7967,-117.1025,17.22,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
92107,San Diego,32.703,-117.2576,19.19,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
92108,San Diego,32.6499,-117.3276,17.33,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
92109,San Diego,32.7874,-117.1324,19.95,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
92110,San Diego,32.7249,-117.156,16.11,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
92111,San Diego,32.8274,-117.04,16.3,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
92112,San Diego,32.7285,-117.2274,15.59,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
92113,San Diego,32.5832,-117.0971,16.77,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
92114,San Diego,32.8411,-117.2208,19.19,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
92115,San Diego,32.6924,-117.3261,16.81,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
92116,San Diego,32.7443,-117.0421,20.85,95,8,Princeton Eviction Lab,2025,https://evictionlab.org
92117,San Diego,32.6166,-117.2652,16.29,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
92118,San Diego,32.6171,-117.3145,21.21,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
92119,San Diego,32.8424,-117.2903,16.14,100,8,Princeton Eviction Lab,2025,https://evictionlab.org
92120,San Diego,32.7477,-117.2998,19.29,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
92121,San Diego,32.6178,-117.0959,18.0,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
92122,San Diego,32.6564,-117.0229,17.08,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
92123,San Diego,32.8428,-116.9898,18.32,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
92124,San Diego,32.7553,-117.2175,17.22,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
92125,San Diego,32.8545,-117.0553,19.6,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
92126,San Diego,32.827,-117.2302,18.67,99,8,Princeton Eviction Lab,2025,https://evictionlab.org
92127,San Diego,32.6442,-117.3115,21.66,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
92128,San Diego,32.6958,-117.2376,15.78,94,8,Princeton Eviction Lab,2025,https://evictionlab.org
92129,San Diego,32.7666,-117.1934,16.56,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
92130,San Diego,32.7361,-117.1071,17.83,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
92131,San Diego,32.7603,-117.2212,15.76,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
92132,San Diego,32.6926,-117.2,19.02,93,8,Princeton Eviction Lab,2025,https://evictionlab.org
92133,San Diego,32.6658,-117.0085,19.9,89,8,Princeton Eviction Lab,2025,https://evictionlab.org
92134,San Diego,32.8061,-117.1781,17.11,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
92135,San Diego,32.7679,-117.1386,19.84,98,8,Princeton Eviction Lab,2025,https://evictionlab.org
75201,DFW,32.7342,-96.9509,17.38,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
75202,DFW,32.7228,-96.6538,15.22,72,8,Princeton Eviction Lab,2025,https://evictionlab.org
75203,DFW,32.7113,-96.8618,16.02,83,8,Princeton Eviction Lab,2025,https://evictionlab.org
75204,DFW,32.6426,-96.6474,19.32,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
75205,DFW,32.8517,-96.9384,15.96,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
75206,DFW,32.8244,-96.6387,21.48,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
75207,DFW,32.8319,-96.6469,18.33,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
75208,DFW,32.6385,-96.8405,18.59,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
75209,DFW,32.6556,-96.769,20.69,73,8,Princeton Eviction Lab,2025,https://evictionlab.org
75210,DFW,32.8515,-96.6655,20.02,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
75211,DFW,32.8823,-96.9748,21.09,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
75212,DFW,32.878,-96.8355,15.51,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
75213,DFW,32.6743,-96.9401,21.62,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
75214,DFW,32.7418,-96.8486,15.96,77,8,Princeton Eviction Lab,2025,https://evictionlab.org
75215,DFW,32.6684,-96.8536,17.56,96,8,Princeton Eviction Lab,2025,https://evictionlab.org
75216,DFW,32.7749,-96.7409,18.19,90,8,Princeton Eviction Lab,2025,https://evictionlab.org
75217,DFW,32.8897,-96.7461,19.94,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
75218,DFW,32.7841,-96.7456,17.49,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
75219,DFW,32.9191,-96.7928,20.66,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
75220,DFW,32.7431,-96.7517,15.32,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
75221,DFW,32.698,-96.787,16.57,78,8,Princeton Eviction Lab,2025,https://evictionlab.org
75222,DFW,32.712,-96.6542,17.74,88,8,Princeton Eviction Lab,2025,https://evictionlab.org
75223,DFW,32.8769,-96.7737,21.66,71,8,Princeton Eviction Lab,2025,https://evictionlab.org
75224,DFW,32.8075,-96.904,18.0,85,8,Princeton Eviction Lab,2025,https://evictionlab.org
75225,DFW,32.7787,-96.6348,19.5,81,8,Princeton Eviction Lab,2025,https://evictionlab.org
75226,DFW,32.8696,-96.8318,21.38,97,8,Princeton Eviction Lab,2025,https://evictionlab.org
75227,DFW,32.8092,-96.8088,16.99,74,8,Princeton Eviction Lab,2025,https://evictionlab.org
75228,DFW,32.8704,-96.8465,18.31,75,8,Princeton Eviction Lab,2025,https://evictionlab.org
75229,DFW,32.7759,-96.7458,19.27,91,8,Princeton Eviction Lab,2025,https://evictionlab.org
75230,DFW,32.7575,-96.6588,15.96,76,8,Princeton Eviction Lab,2025,https://evictionlab.org
75231,DFW,32.6405,-96.9338,17.97,80,8,Princeton Eviction Lab,2025,https://evictionlab.org
75232,DFW,32.7193,-96.832,20.23,70,8,Princeton Eviction Lab,2025,https://evictionlab.org
75233,DFW,32.7264,-96.7029,20.37,84,8,Princeton Eviction Lab,2025,https://evictionlab.org
75234,DFW,32.6871,-96.6614,21.64,87,8,Princeton Eviction Lab,2025,https://evictionlab.org
75235,DFW,32.9075,-96.662,21.15,92,8,Princeton Eviction Lab,2025,https://evictionlab.org
