zip_code,metro,lat,lng,occupancy_rate_pct,vacancy_rate_pct,market_tightness,data_source,as_of_date,source_url
60656,Chicago,41.991,-87.714,89.94,2.29,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
60657,Chicago,41.868,-87.6822,90.15,13.37,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
60658,Chicago,41.9236,-87.6054,78.28,-7.33,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
60659,Chicago,41.9055,-87.4745,98.59,6.65,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
60660,Chicago,41.8173,-87.7665,98.38,-6.78,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77001,Houston,29.6917,-95.326,89.84,-4.73,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77002,Houston,29.6157,-95.3071,90.93,23.45,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77003,Houston,29.8466,-95.4814,99.15,-4.71,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77004,Houston,29.8623,-95.3853,105.59,15.54,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77005,Houston,29.7669,-95.3295,96.91,0.47,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77006,Houston,29.8467,-95.3418,82.7,18.3,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77007,Houston,29.6131,-95.3485,81.09,5.77,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77008,Houston,29.6244,-95.4477,101.52,20.65,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77009,Houston,29.9088,-95.3015,96.29,8.42,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77010,Houston,29.7477,-95.3275,75.23,8.52,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77011,Houston,29.8815,-95.2784,100.0,-2.51,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77012,Houston,29.6888,-95.3084,99.14,25.67,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77013,Houston,29.6306,-95.3437,83.45,-1.19,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77014,Houston,29.8647,-95.4386,89.58,16.6,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77015,Houston,29.7156,-95.5347,81.85,21.51,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77016,Houston,29.8395,-95.4703,101.04,5.32,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77017,Houston,29.7942,-95.5358,102.51,10.65,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77018,Houston,29.614,-95.3916,84.03,-0.64,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77019,Houston,29.7373,-95.4333,104.59,16.96,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77020,Houston,29.6881,-95.2791,105.35,-2.28,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77021,Houston,29.8884,-95.316,95.74,2.28,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77022,Houston,29.7545,-95.3964,92.18,1.82,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77023,Houston,29.7969,-95.297,81.0,-3.38,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77024,Houston,29.8002,-95.1947,90.23,11.51,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77025,Houston,29.776,-95.3977,80.66,24.33,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77026,Houston,29.6192,-95.2907,73.51,21.87,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77027,Houston,29.8782,-95.3682,92.81,8.94,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77028,Houston,29.7631,-95.3391,94.18,26.42,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77029,Houston,29.8845,-95.5273,86.31,-5.16,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77030,Houston,29.825,-95.4896,74.67,11.13,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77031,Houston,29.6834,-95.4352,78.24,2.24,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77032,Houston,29.7184,-95.1915,91.43,16.51,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77033,Houston,29.6612,-95.3171,105.4,2.35,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77034,Houston,29.7844,-95.394,87.36,11.13,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77035,Houston,29.7679,-95.3761,81.53,22.08,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77036,Houston,29.84,-95.2991,77.96,23.08,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77037,Houston,29.6624,-95.2271,76.66,-1.34,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77038,Houston,29.7191,-95.3538,100.32,20.26,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77039,Houston,29.8859,-95.3262,86.89,24.45,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77040,Houston,29.8035,-95.265,83.61,13.27,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77041,Houston,29.6945,-95.3577,94.64,-1.96,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77042,Houston,29.7941,-95.3364,83.67,5.07,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77043,Houston,29.8216,-95.2114,80.98,17.5,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77044,Houston,29.6706,-95.2427,91.01,7.5,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77045,Houston,29.6475,-95.4786,88.57,18.88,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77046,Houston,29.7142,-95.2791,95.83,17.33,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77047,Houston,29.6122,-95.2381,90.82,15.08,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77048,Houston,29.6742,-95.43,78.58,19.72,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77049,Houston,29.7632,-95.4358,76.42,8.24,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77050,Houston,29.7323,-95.3053,83.35,25.97,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77051,Houston,29.6459,-95.3738,88.21,11.88,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77052,Houston,29.6681,-95.342,84.48,26.56,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77053,Houston,29.7597,-95.3379,85.94,21.99,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77054,Houston,29.6752,-95.3449,92.06,21.16,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
77055,Houston,29.8998,-95.1999,76.2,10.29,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85001,Phoenix,33.4865,-112.0511,100.3,6.82,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85002,Phoenix,33.5169,-112.2465,89.03,10.16,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85003,Phoenix,33.4488,-112.2494,99.97,1.43,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85004,Phoenix,33.4699,-112.0968,90.37,6.9,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85005,Phoenix,33.5034,-112.1015,78.42,-4.23,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85006,Phoenix,33.5588,-112.155,92.59,3.33,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85007,Phoenix,33.5321,-112.1235,82.6,-4.29,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85008,Phoenix,33.4675,-112.1974,77.52,19.93,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85009,Phoenix,33.4386,-111.9574,75.97,3.52,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85010,Phoenix,33.381,-112.1999,77.42,8.97,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85011,Phoenix,33.4355,-111.9244,86.1,22.08,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85012,Phoenix,33.4386,-111.9931,77.82,20.1,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85013,Phoenix,33.413,-111.9158,98.95,12.17,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85014,Phoenix,33.5665,-111.9465,90.38,2.27,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85015,Phoenix,33.4024,-112.0304,75.39,4.74,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85016,Phoenix,33.5189,-112.219,77.95,-4.57,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85017,Phoenix,33.4008,-111.92,100.63,-6.25,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85018,Phoenix,33.5556,-111.9186,75.64,9.05,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85019,Phoenix,33.3321,-112.1524,91.76,-2.15,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85020,Phoenix,33.3843,-111.9076,96.05,11.01,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85021,Phoenix,33.3923,-112.1722,84.91,3.52,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85022,Phoenix,33.4011,-112.0145,84.92,10.26,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85023,Phoenix,33.4635,-112.1937,85.99,17.9,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85024,Phoenix,33.4883,-112.0223,92.33,22.02,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85025,Phoenix,33.3415,-112.0734,84.25,25.25,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85026,Phoenix,33.3279,-111.9911,93.66,5.15,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85027,Phoenix,33.548,-112.0338,100.34,25.52,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85028,Phoenix,33.5073,-112.2141,74.69,25.92,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85029,Phoenix,33.5468,-112.0347,92.49,21.02,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85030,Phoenix,33.5547,-111.9059,90.58,24.15,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85031,Phoenix,33.437,-112.1104,77.87,-3.73,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85032,Phoenix,33.3372,-112.0916,75.48,3.61,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85033,Phoenix,33.5085,-112.0523,78.19,7.16,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85034,Phoenix,33.301,-111.9067,79.71,11.14,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85035,Phoenix,33.5032,-112.2324,101.37,0.7,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85036,Phoenix,33.3428,-112.177,91.61,15.84,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85037,Phoenix,33.5605,-111.8997,94.96,15.96,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85038,Phoenix,33.3082,-111.9943,81.12,3.57,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85039,Phoenix,33.3587,-111.969,90.32,25.75,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85040,Phoenix,33.3804,-112.1907,87.76,-2.99,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85041,Phoenix,33.4573,-112.0658,81.83,-4.6,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85042,Phoenix,33.5363,-111.953,75.98,21.33,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85043,Phoenix,33.5637,-112.2114,101.81,-3.78,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85044,Phoenix,33.4144,-112.1238,89.42,-0.76,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85045,Phoenix,33.4403,-112.0393,92.3,21.07,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85046,Phoenix,33.4218,-111.9065,100.36,15.85,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85047,Phoenix,33.4008,-112.0124,104.94,10.64,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85048,Phoenix,33.5396,-112.1846,86.37,13.05,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85049,Phoenix,33.4835,-112.1098,76.54,11.22,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
85050,Phoenix,33.4428,-112.0894,100.21,18.67,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19101,Philadelphia,39.8792,-75.0913,92.52,4.17,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19102,Philadelphia,39.927,-75.1616,81.94,21.18,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19103,Philadelphia,39.8196,-75.153,86.99,18.83,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19104,Philadelphia,39.8758,-75.243,85.49,16.97,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19105,Philadelphia,39.8214,-75.0158,96.95,-0.46,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19106,Philadelphia,39.8061,-75.3242,91.07,2.55,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19107,Philadelphia,40.0779,-75.2803,77.38,21.33,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19108,Philadelphia,39.9972,-75.1212,82.02,-7.65,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19109,Philadelphia,39.8484,-75.134,87.35,21.43,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19110,Philadelphia,39.8465,-75.0615,86.04,3.54,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19111,Philadelphia,39.9695,-75.3042,80.95,9.54,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19112,Philadelphia,40.0979,-75.2801,83.85,-0.5,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19113,Philadelphia,39.8642,-75.2511,108.31,2.6,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19114,Philadelphia,39.8635,-75.1479,107.65,19.62,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19115,Philadelphia,39.8048,-75.3225,92.74,10.18,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19116,Philadelphia,40.0089,-75.1997,80.52,0.26,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19117,Philadelphia,40.1013,-75.2389,97.44,2.5,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19118,Philadelphia,39.9734,-75.09,79.4,3.94,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19119,Philadelphia,40.0905,-75.1551,107.43,8.7,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19120,Philadelphia,39.9656,-75.2609,87.5,-7.49,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19121,Philadelphia,40.0142,-75.0333,108.44,17.78,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19122,Philadelphia,39.9997,-75.0995,88.55,-3.12,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19123,Philadelphia,39.8636,-75.1083,85.77,11.33,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19124,Philadelphia,39.9235,-75.0317,108.99,10.91,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19125,Philadelphia,39.8893,-75.0872,80.28,-2.2,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19126,Philadelphia,39.9703,-75.2612,103.46,22.92,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19127,Philadelphia,39.9679,-75.2242,107.58,6.07,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19128,Philadelphia,39.8531,-75.2571,102.8,-4.76,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19129,Philadelphia,40.0078,-75.2049,108.57,-2.06,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19130,Philadelphia,39.8327,-75.2063,101.19,-1.17,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19131,Philadelphia,40.1021,-75.3217,105.79,13.12,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19132,Philadelphia,39.9518,-75.1575,91.93,3.87,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19133,Philadelphia,40.0339,-75.2069,87.01,-8.24,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19134,Philadelphia,40.058,-75.0822,87.33,-6.66,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19135,Philadelphia,40.0793,-75.0038,96.77,10.23,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19136,Philadelphia,39.8735,-75.1314,91.43,4.35,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19137,Philadelphia,40.0784,-75.2554,105.28,21.56,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19138,Philadelphia,39.8696,-74.9942,99.39,0.02,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19139,Philadelphia,39.8326,-75.0222,105.92,1.43,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
19140,Philadelphia,40.0859,-75.1862,96.59,19.89,Balanced,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78201,San Antonio,29.4447,-98.5316,87.25,18.37,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78202,San Antonio,29.5591,-98.3901,104.07,10.93,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78203,San Antonio,29.5163,-98.4993,88.65,14.51,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78204,San Antonio,29.2804,-98.3577,82.03,7.06,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78205,San Antonio,29.4426,-98.6017,90.77,10.4,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78206,San Antonio,29.3904,-98.3681,75.9,21.2,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78207,San Antonio,29.3108,-98.6035,106.55,20.19,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78208,San Antonio,29.4352,-98.3235,88.45,23.05,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78209,San Antonio,29.3834,-98.5436,74.5,11.01,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78210,San Antonio,29.3718,-98.4104,105.96,4.53,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78211,San Antonio,29.3689,-98.3522,86.87,5.78,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78212,San Antonio,29.5738,-98.6424,79.71,15.18,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78213,San Antonio,29.2918,-98.6292,74.62,13.49,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78214,San Antonio,29.4378,-98.6218,90.5,1.65,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78215,San Antonio,29.2976,-98.5184,86.75,3.62,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78216,San Antonio,29.5066,-98.6628,93.72,22.53,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78217,San Antonio,29.3566,-98.3664,97.76,-1.09,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78218,San Antonio,29.2941,-98.5619,84.08,-1.01,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78219,San Antonio,29.3721,-98.5588,91.65,7.27,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78220,San Antonio,29.3702,-98.454,88.91,12.59,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78221,San Antonio,29.2869,-98.4564,88.34,3.28,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78222,San Antonio,29.4667,-98.4389,74.31,4.45,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78223,San Antonio,29.4135,-98.5022,75.96,-2.71,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78224,San Antonio,29.3906,-98.3178,96.82,10.29,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78225,San Antonio,29.3897,-98.4844,93.6,-5.73,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78226,San Antonio,29.5126,-98.5438,90.13,25.08,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78227,San Antonio,29.4179,-98.6684,97.78,21.13,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78228,San Antonio,29.5319,-98.6123,101.36,-3.68,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78229,San Antonio,29.4116,-98.6139,94.03,23.91,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78230,San Antonio,29.3031,-98.3137,82.47,17.34,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
78231,San Antonio,29.3987,-98.586,105.38,0.69,Loose,CoStar/Axiometrics,2025-Q4,https://www.costar.com/multifamily
