zip_code,metro,lat,lng,renter_occupied_pct,owner_occupied_pct,avg_household_size,data_source,as_of_date,source_url
85005,Phoenix,33.5034,-112.1015,37.19,48.9,2.88,US Census ACS,2023,https://data.census.gov
85006,Phoenix,33.5588,-112.155,39.43,48.6,2.25,US Census ACS,2023,https://data.census.gov
85007,Phoenix,33.5321,-112.1235,43.3,53.0,2.65,US Census ACS,2023,https://data.census.gov
85008,Phoenix,33.4675,-112.1974,39.15,60.8,2.13,US Census ACS,2023,https://data.census.gov
85009,Phoenix,33.4386,-111.9574,48.82,58.0,2.6,US Census ACS,2023,https://data.census.gov
85010,Phoenix,33.381,-112.1999,51.89,58.6,2.42,US Census ACS,2023,https://data.census.gov
85011,Phoenix,33.4355,-111.9244,51.11,59.8,2.93,US Census ACS,2023,https://data.census.gov
85012,Phoenix,33.4386,-111.9931,44.8,62.2,2.76,US Census ACS,2023,https://data.census.gov
85013,Phoenix,33.413,-111.9158,46.79,59.0,2.96,US Census ACS,2023,https://data.census.gov
85014,Phoenix,33.5665,-111.9465,40.66,62.5,2.96,US Census ACS,2023,https://data.census.gov
85015,Phoenix,33.4024,-112.0304,44.24,61.3,2.67,US Census ACS,2023,https://data.census.gov
85016,Phoenix,33.5189,-112.219,45.09,55.0,2.4,US Census ACS,2023,https://data.census.gov
85017,Phoenix,33.4008,-111.92,46.35,59.8,2.84,US Census ACS,2023,https://data.census.gov
85018,Phoenix,33.5556,-111.9186,38.78,61.5,2.42,US Census ACS,2023,https://data.census.gov
85019,Phoenix,33.3321,-112.1524,51.94,49.2,2.45,US Census ACS,2023,https://data.census.gov
85020,Phoenix,33.3843,-111.9076,38.21,59.3,2.35,US Census ACS,2023,https://data.census.gov
85021,Phoenix,33.3923,-112.1722,39.21,52.5,2.85,US Census ACS,2023,https://data.census.gov
85022,Phoenix,33.4011,-112.0145,43.48,49.1,2.4,US Census ACS,2023,https://data.census.gov
85023,Phoenix,33.4635,-112.1937,37.5,57.7,2.92,US Census ACS,2023,https://data.census.gov
85024,Phoenix,33.4883,-112.0223,49.6,57.0,2.33,US Census ACS,2023,https://data.census.gov
85025,Phoenix,33.3415,-112.0734,40.39,60.5,2.24,US Census ACS,2023,https://data.census.gov
85026,Phoenix,33.3279,-111.9911,43.9,48.2,2.21,US Census ACS,2023,https://data.census.gov
85027,Phoenix,33.548,-112.0338,38.17,50.8,2.16,US Census ACS,2023,https://data.census.gov
85028,Phoenix,33.5073,-112.2141,48.22,53.6,2.32,US Census ACS,2023,https://data.census.gov
85029,Phoenix,33.5468,-112.0347,37.83,52.0,2.89,US Census ACS,2023,https://data.census.gov
85030,Phoenix,33.5547,-111.9059,38.96,59.0,2.57,US Census ACS,2023,https://data.census.gov
85031,Phoenix,33.437,-112.1104,52.29,62.4,2.3,US Census ACS,2023,https://data.census.gov
85032,Phoenix,33.3372,-112.0916,42.36,55.5,2.34,US Census ACS,2023,https://data.census.gov
85033,Phoenix,33.5085,-112.0523,43.87,56.5,2.3,US Census ACS,2023,https://data.census.gov
85034,Phoenix,33.301,-111.9067,37.53,63.0,2.11,US Census ACS,2023,https://data.census.gov
85035,Phoenix,33.5032,-112.2324,46.24,48.6,2.26,US Census ACS,2023,https://data.census.gov
85036,Phoenix,33.3428,-112.177,48.12,58.1,2.57,US Census ACS,2023,https://data.census.gov
85037,Phoenix,33.5605,-111.8997,48.76,52.4,2.08,US Census ACS,2023,https://data.census.gov
85038,Phoenix,33.3082,-111.9943,52.65,54.8,2.39,US Census ACS,2023,https://data.census.gov
85039,Phoenix,33.3587,-111.969,46.15,56.7,2.52,US Census ACS,2023,https://data.census.gov
85040,Phoenix,33.3804,-112.1907,44.58,57.8,2.29,US Census ACS,2023,https://data.census.gov
85041,Phoenix,33.4573,-112.0658,36.93,49.1,2.79,US Census ACS,2023,https://data.census.gov
85042,Phoenix,33.5363,-111.953,51.33,56.2,2.28,US Census ACS,2023,https://data.census.gov
85043,Phoenix,33.5637,-112.2114,41.41,48.8,2.83,US Census ACS,2023,https://data.census.gov
85044,Phoenix,33.4144,-112.1238,46.11,61.5,2.61,US Census ACS,2023,https://data.census.gov
85045,Phoenix,33.4403,-112.0393,40.85,58.8,2.69,US Census ACS,2023,https://data.census.gov
85046,Phoenix,33.4218,-111.9065,40.02,49.8,2.11,US Census ACS,2023,https://data.census.gov
85047,Phoenix,33.4008,-112.0124,47.76,58.8,2.36,US Census ACS,2023,https://data.census.gov
85048,Phoenix,33.5396,-112.1846,45.77,58.7,2.3,US Census ACS,2023,https://data.census.gov
85049,Phoenix,33.4835,-112.1098,36.75,60.7,2.13,US Census ACS,2023,https://data.census.gov
85050,Phoenix,33.4428,-112.0894,51.79,52.3,2.07,US Census ACS,2023,https://data.census.gov
19101,Philadelphia,39.8792,-75.0913,53.39,56.8,2.85,US Census ACS,2023,https://data.census.gov
19102,Philadelphia,39.927,-75.1616,61.09,41.2,2.28,US Census ACS,2023,https://data.census.gov
19103,Philadelphia,39.8196,-75.153,56.14,38.5,2.86,US Census ACS,2023,https://data.census.gov
19104,Philadelphia,39.8758,-75.243,59.13,52.3,2.84,US Census ACS,2023,https://data.census.gov
19105,Philadelphia,39.8214,-75.0158,49.21,41.5,2.26,US Census ACS,2023,https://data.census.gov
19106,Philadelphia,39.8061,-75.3242,59.43,41.5,2.94,US Census ACS,2023,https://data.census.gov
19107,Philadelphia,40.0779,-75.2803,56.96,51.8,2.63,US Census ACS,2023,https://data.census.gov
19108,Philadelphia,39.9972,-75.1212,54.6,45.2,2.09,US Census ACS,2023,https://data.census.gov
19109,Philadelphia,39.8484,-75.134,56.18,54.6,2.91,US Census ACS,2023,https://data.census.gov
19110,Philadelphia,39.8465,-75.0615,51.32,51.3,2.6,US Census ACS,2023,https://data.census.gov
19111,Philadelphia,39.9695,-75.3042,44.6,42.7,2.63,US Census ACS,2023,https://data.census.gov
19112,Philadelphia,40.0979,-75.2801,57.08,52.6,2.64,US Census ACS,2023,https://data.census.gov
19113,Philadelphia,39.8642,-75.2511,49.55,42.8,2.08,US Census ACS,2023,https://data.census.gov
19114,Philadelphia,39.8635,-75.1479,52.15,48.6,2.87,US Census ACS,2023,https://data.census.gov
19115,Philadelphia,39.8048,-75.3225,43.78,54.6,2.31,US Census ACS,2023,https://data.census.gov
19116,Philadelphia,40.0089,-75.1997,58.99,50.2,2.4,US Census ACS,2023,https://data.census.gov
19117,Philadelphia,40.1013,-75.2389,53.74,44.5,2.38,US Census ACS,2023,https://data.census.gov
19118,Philadelphia,39.9734,-75.09,54.66,47.4,2.91,US Census ACS,2023,https://data.census.gov
19119,Philadelphia,40.0905,-75.1551,53.34,48.8,2.47,US Census ACS,2023,https://data.census.gov
19120,Philadelphia,39.9656,-75.2609,52.45,50.3,2.42,US Census ACS,2023,https://data.census.gov
19121,Philadelphia,40.0142,-75.0333,50.22,44.3,2.39,US Census ACS,2023,https://data.census.gov
19122,Philadelphia,39.9997,-75.0995,54.31,38.2,2.79,US Census ACS,2023,https://data.census.gov
19123,Philadelphia,39.8636,-75.1083,51.16,50.9,2.28,US Census ACS,2023,https://data.census.gov
19124,Philadelphia,39.9235,-75.0317,50.94,50.7,2.08,US Census ACS,2023,https://data.census.gov
19125,Philadelphia,39.8893,-75.0872,50.16,50.9,2.43,US Census ACS,2023,https://data.census.gov
19126,Philadelphia,39.9703,-75.2612,60.0,50.4,2.2,US Census ACS,2023,https://data.census.gov
19127,Philadelphia,39.9679,-75.2242,59.69,41.6,2.87,US Census ACS,2023,https://data.census.gov
19128,Philadelphia,39.8531,-75.2571,45.93,42.3,2.45,US Census ACS,2023,https://data.census.gov
19129,Philadelphia,40.0078,-75.2049,46.17,53.4,2.38,US Census ACS,2023,https://data.census.gov
19130,Philadelphia,39.8327,-75.2063,51.15,50.2,2.14,US Census ACS,2023,https://data.census.gov
19131,Philadelphia,40.1021,-75.3217,55.51,43.3,2.12,US Census ACS,2023,https://data.census.gov
19132,Philadelphia,39.9518,-75.1575,57.94,49.7,2.07,US Census ACS,2023,https://data.census.gov
19133,Philadelphia,40.0339,-75.2069,47.62,54.2,2.59,US Census ACS,2023,https://data.census.gov
19134,Philadelphia,40.058,-75.0822,49.1,47.0,2.39,US Census ACS,2023,https://data.census.gov
19135,Philadelphia,40.0793,-75.0038,57.7,50.5,2.09,US Census ACS,2023,https://data.census.gov
19136,Philadelphia,39.8735,-75.1314,46.33,53.4,2.2,US Census ACS,2023,https://data.census.gov
19137,Philadelphia,40.0784,-75.2554,59.23,48.7,2.42,US Census ACS,2023,https://data.census.gov
19138,Philadelphia,39.8696,-74.9942,51.89,38.7,2.38,US Census ACS,2023,https://data.census.gov
19139,Philadelphia,39.8326,-75.0222,59.05,38.2,2.16,US Census ACS,2023,https://data.census.gov
19140,Philadelphia,40.0859,-75.1862,48.23,41.6,2.65,US Census ACS,2023,https://data.census.gov
78201,San Antonio,29.4447,-98.5316,47.89,52.0,2.76,US Census ACS,2023,https://data.census.gov
78202,San Antonio,29.5591,-98.3901,45.0,60.0,2.16,US Census ACS,2023,https://data.census.gov
78203,San Antonio,29.5163,-98.4993,44.78,52.5,2.07,US Census ACS,2023,https://data.census.gov
78204,San Antonio,29.2804,-98.3577,45.22,51.0,2.96,US Census ACS,2023,https://data.census.gov
78205,San Antonio,29.4426,-98.6017,40.19,51.8,2.11,US Census ACS,2023,https://data.census.gov
78206,San Antonio,29.3904,-98.3681,54.07,54.6,2.48,US Census ACS,2023,https://data.census.gov
78207,San Antonio,29.3108,-98.6035,45.45,43.6,2.39,US Census ACS,2023,https://data.census.gov
78208,San Antonio,29.4352,-98.3235,56.64,48.0,2.63,US Census ACS,2023,https://data.census.gov
78209,San Antonio,29.3834,-98.5436,53.17,55.9,2.07,US Census ACS,2023,https://data.census.gov
78210,San Antonio,29.3718,-98.4104,52.57,54.8,2.3,US Census ACS,2023,https://data.census.gov
78211,San Antonio,29.3689,-98.3522,47.83,55.0,2.74,US Census ACS,2023,https://data.census.gov
78212,San Antonio,29.5738,-98.6424,48.13,49.8,2.94,US Census ACS,2023,https://data.census.gov
78213,San Antonio,29.2918,-98.6292,43.91,50.9,2.13,US Census ACS,2023,https://data.census.gov
78214,San Antonio,29.4378,-98.6218,43.93,51.1,2.49,US Census ACS,2023,https://data.census.gov
78215,San Antonio,29.2976,-98.5184,52.9,48.1,2.56,US Census ACS,2023,https://data.census.gov
78216,San Antonio,29.5066,-98.6628,46.76,49.1,2.89,US Census ACS,2023,https://data.census.gov
78217,San Antonio,29.3566,-98.3664,56.45,47.0,2.78,US Census ACS,2023,https://data.census.gov
78218,San Antonio,29.2941,-98.5619,53.02,54.6,2.11,US Census ACS,2023,https://data.census.gov
78219,San Antonio,29.3721,-98.5588,40.63,45.4,2.77,US Census ACS,2023,https://data.census.gov
78220,San Antonio,29.3702,-98.454,55.35,51.7,2.67,US Census ACS,2023,https://data.census.gov
78221,San Antonio,29.2869,-98.4564,44.99,56.0,2.07,US Census ACS,2023,https://data.census.gov
78222,San Antonio,29.4667,-98.4389,54.11,49.7,2.46,US Census ACS,2023,https://data.census.gov
78223,San Antonio,29.4135,-98.5022,42.13,56.3,2.76,US Census ACS,2023,https://data.census.gov
78224,San Antonio,29.3906,-98.3178,42.17,50.5,2.16,US Census ACS,2023,https://data.census.gov
78225,San Antonio,29.3897,-98.4844,44.77,43.7,2.26,US Census ACS,2023,https://data.census.gov
78226,San Antonio,29.5126,-98.5438,55.94,57.4,2.14,US Census ACS,2023,https://data.census.gov
78227,San Antonio,29.4179,-98.6684,47.6,52.1,2.36,US Census ACS,2023,https://data.census.gov
78228,San Antonio,29.5319,-98.6123,56.58,60.0,2.33,US Census ACS,2023,https://data.census.gov
78229,San Antonio,29.4116,-98.6139,43.64,47.8,2.65,US Census ACS,2023,https://data.census.gov
78230,San Antonio,29.3031,-98.3137,50.79,50.7,2.51,US Census ACS,2023,https://data.census.gov
78231,San Antonio,29.3987,-98.586,56.28,43.0,2.1,US Census ACS,2023,https://data.census.gov
78232,San Antonio,29.392,-98.534,51.64,48.2,2.56,US Census ACS,2023,https://data.census.gov
78233,San Antonio,29.2824,-98.4801,55.26,49.8,2.26,US Census ACS,2023,https://data.census.gov
78234,San Antonio,29.3202,-98.3714,52.44,51.4,2.2,US Census ACS,2023,https://data.census.gov
78235,San Antonio,29.4036,-98.3195,56.23,52.0,2.48,US Census ACS,2023,https://data.census.gov
92101,San Diego,32.838,-117.1017,58.76,42.0,2.61,US Census ACS,2023,https://data.census.gov
92102,San Diego,32.6727,-117.0503,60.63,42.0,2.78,US Census ACS,2023,https://data.census.gov
92103,San Diego,32.6323,-117.2339,45.82,49.3,2.57,US Census ACS,2023,https://data.census.gov
92104,San Diego,32.7964,-117.3284,44.13,55.9,2.22,US Census ACS,2023,https://data.census.gov
92105,San Diego,32.6873,-117.2359,55.81,52.5,2.23,US Census ACS,2023,https://data.census.gov
92106,San Diego,32.7967,-117.1025,61.69,49.6,2.16,US Census ACS,2023,https://data.census.gov
92107,San Diego,32.703,-117.2576,58.06,42.6,2.21,US Census ACS,2023,https://data.census.gov
92108,San Diego,32.6499,-117.3276,52.42,46.8,2.47,US Census ACS,2023,https://data.census.gov
92109,San Diego,32.7874,-117.1324,51.35,41.1,2.61,US Census ACS,2023,https://data.census.gov
92110,San Diego,32.7249,-117.156,44.99,40.9,2.9,US Census ACS,2023,https://data.census.gov
92111,San Diego,32.8274,-117.04,47.14,38.5,2.31,US Census ACS,2023,https://data.census.gov
92112,San Diego,32.7285,-117.2274,46.2,54.9,2.42,US Census ACS,2023,https://data.census.gov
92113,San Diego,32.5832,-117.0971,53.05,42.5,2.79,US Census ACS,2023,https://data.census.gov
92114,San Diego,32.8411,-117.2208,45.46,52.8,2.28,US Census ACS,2023,https://data.census.gov
92115,San Diego,32.6924,-117.3261,57.28,50.7,2.72,US Census ACS,2023,https://data.census.gov
92116,San Diego,32.7443,-117.0421,53.36,43.8,2.95,US Census ACS,2023,https://data.census.gov
92117,San Diego,32.6166,-117.2652,52.36,48.0,2.12,US Census ACS,2023,https://data.census.gov
92118,San Diego,32.6171,-117.3145,57.39,46.4,2.65,US Census ACS,2023,https://data.census.gov
92119,San Diego,32.8424,-117.2903,61.59,39.6,2.67,US Census ACS,2023,https://data.census.gov
92120,San Diego,32.7477,-117.2998,54.42,54.1,2.44,US Census ACS,2023,https://data.census.gov
92121,San Diego,32.6178,-117.0959,54.26,47.0,2.56,US Census ACS,2023,https://data.census.gov
92122,San Diego,32.6564,-117.0229,59.52,51.0,2.35,US Census ACS,2023,https://data.census.gov
92123,San Diego,32.8428,-116.9898,46.04,50.0,2.68,US Census ACS,2023,https://data.census.gov
92124,San Diego,32.7553,-117.2175,52.35,40.9,2.76,US Census ACS,2023,https://data.census.gov
92125,San Diego,32.8545,-117.0553,60.21,55.5,2.2,US Census ACS,2023,https://data.census.gov
92126,San Diego,32.827,-117.2302,60.75,38.8,2.15,US Census ACS,2023,https://data.census.gov
92127,San Diego,32.6442,-117.3115,57.14,41.3,2.17,US Census ACS,2023,https://data.census.gov
92128,San Diego,32.6958,-117.2376,43.38,52.9,2.14,US Census ACS,2023,https://data.census.gov
92129,San Diego,32.7666,-117.1934,61.47,49.9,2.41,US Census ACS,2023,https://data.census.gov
92130,San Diego,32.7361,-117.1071,49.0,48.9,2.88,US Census ACS,2023,https://data.census.gov
92131,San Diego,32.7603,-117.2212,58.64,52.7,2.15,US Census ACS,2023,https://data.census.gov
92132,San Diego,32.6926,-117.2,53.98,44.5,2.9,US Census ACS,2023,https://data.census.gov
92133,San Diego,32.6658,-117.0085,47.91,40.1,2.48,US Census ACS,2023,https://data.census.gov
92134,San Diego,32.8061,-117.1781,47.86,38.4,2.66,US Census ACS,2023,https://data.census.gov
92135,San Diego,32.7679,-117.1386,59.87,52.1,2.95,US Census ACS,2023,https://data.census.gov
75201,DFW,32.7342,-96.9509,49.87,54.2,2.18,US Census ACS,2023,https://data.census.gov
75202,DFW,32.7228,-96.6538,43.61,50.3,2.39,US Census ACS,2023,https://data.census.gov
75203,DFW,32.7113,-96.8618,48.48,53.3,2.49,US Census ACS,2023,https://data.census.gov
75204,DFW,32.6426,-96.6474,41.26,52.6,2.45,US Census ACS,2023,https://data.census.gov
75205,DFW,32.8517,-96.9384,52.94,59.5,2.94,US Census ACS,2023,https://data.census.gov
75206,DFW,32.8244,-96.6387,55.05,59.8,2.56,US Census ACS,2023,https://data.census.gov
75207,DFW,32.8319,-96.6469,53.98,56.1,2.85,US Census ACS,2023,https://data.census.gov
75208,DFW,32.6385,-96.8405,45.78,52.5,2.09,US Census ACS,2023,https://data.census.gov
75209,DFW,32.6556,-96.769,52.66,56.2,2.97,US Census ACS,2023,https://data.census.gov
75210,DFW,32.8515,-96.6655,46.88,58.8,2.57,US Census ACS,2023,https://data.census.gov
75211,DFW,32.8823,-96.9748,41.63,53.6,2.68,US Census ACS,2023,https://data.census.gov
75212,DFW,32.878,-96.8355,46.87,55.9,2.97,US Census ACS,2023,https://data.census.gov
75213,DFW,32.6743,-96.9401,53.9,57.9,2.18,US Census ACS,2023,https://data.census.gov
75214,DFW,32.7418,-96.8486,41.49,55.4,2.71,US Census ACS,2023,https://data.census.gov
75215,DFW,32.6684,-96.8536,55.61,46.3,2.36,US Census ACS,2023,https://data.census.gov
75216,DFW,32.7749,-96.7409,47.72,56.1,2.74,US Census ACS,2023,https://data.census.gov
75217,DFW,32.8897,-96.7461,41.5,47.2,2.9,US Census ACS,2023,https://data.census.gov
75218,DFW,32.7841,-96.7456,48.77,56.2,2.86,US Census ACS,2023,https://data.census.gov
75219,DFW,32.9191,-96.7928,55.22,56.3,2.07,US Census ACS,2023,https://data.census.gov
75220,DFW,32.7431,-96.7517,55.75,55.2,2.58,US Census ACS,2023,https://data.census.gov
75221,DFW,32.698,-96.787,45.47,56.6,2.89,US Census ACS,2023,https://data.census.gov
75222,DFW,32.712,-96.6542,46.06,53.1,2.24,US Census ACS,2023,https://data.census.gov
75223,DFW,32.8769,-96.7737,41.95,46.0,2.49,US Census ACS,2023,https://data.census.gov
75224,DFW,32.8075,-96.904,56.82,51.4,2.38,US Census ACS,2023,https://data.census.gov
75225,DFW,32.7787,-96.6348,47.8,47.7,2.56,US Census ACS,2023,https://data.census.gov
75226,DFW,32.8696,-96.8318,42.37,45.1,2.46,US Census ACS,2023,https://data.census.gov
75227,DFW,32.8092,-96.8088,43.04,49.9,2.63,US Census ACS,2023,https://data.census.gov
75228,DFW,32.8704,-96.8465,49.24,48.5,2.13,US Census ACS,2023,https://data.census.gov
75229,DFW,32.7759,-96.7458,54.98,49.3,2.89,US Census ACS,2023,https://data.census.gov
75230,DFW,32.7575,-96.6588,54.41,46.7,2.79,US Census ACS,2023,https://data.census.gov
75231,DFW,32.6405,-96.9338,47.08,45.5,2.16,US Census ACS,2023,https://data.census.gov
75232,DFW,32.7193,-96.832,52.99,58.5,2.4,US Census ACS,2023,https://data.census.gov
75233,DFW,32.7264,-96.7029,56.5,45.2,2.38,US Census ACS,2023,https://data.census.gov
75234,DFW,32.6871,-96.6614,48.26,60.3,2.29,US Census ACS,2023,https://data.census.gov
75235,DFW,32.9075,-96.662,52.81,54.9,2.4,US Census ACS,2023,https://data.census.gov
75236,DFW,32.9219,-96.8311,50.52,52.0,2.87,US Census ACS,2023,https://data.census.gov
75237,DFW,32.8763,-96.791,49.74,51.7,2.4,US Census ACS,2023,https://data.census.gov
75238,DFW,32.7993,-96.8522,39.78,49.5,2.29,US Census ACS,2023,https://data.census.gov
75239,DFW,32.8972,-96.8751,50.55,53.4,2.79,US Census ACS,2023,https://data.census.gov
75240,DFW,32.7867,-96.7431,52.42,58.4,2.32,US Census ACS,2023,https://data.census.gov
75241,DFW,32.8638,-96.6183,55.53,52.0,2.63,US Census ACS,2023,https://data.census.gov
75242,DFW,32.7765,-96.6734,50.89,48.0,2.86,US Census ACS,2023,https://data.census.gov
75243,DFW,32.7133,-96.9391,43.08,60.4,2.15,US Census ACS,2023,https://data.census.gov
75244,DFW,32.8923,-96.645,39.92,48.7,2.86,US Census ACS,2023,https://data.census.gov
75245,DFW,32.8574,-96.843,50.29,49.7,2.51,US Census ACS,2023,https://data.census.gov
75246,DFW,32.7071,-96.6332,52.6,56.4,2.5,US Census ACS,2023,https://data.census.gov
75247,DFW,32.7716,-96.8914,49.24,45.0,2.96,US Census ACS,2023,https://data.census.gov
75248,DFW,32.7708,-96.9387,49.49,54.2,2.89,US Census ACS,2023,https://data.census.gov
75249,DFW,32.9013,-96.8161,54.91,58.4,2.33,US Census ACS,2023,https://data.census.gov
75250,DFW,32.8254,-96.7217,50.86,60.1,2.92,US Census ACS,2023,https://data.census.gov
75251,DFW,32.6285,-96.9364,54.46,50.8,2.47,US Census ACS,2023,https://data.census.gov
75252,DFW,32.9069,-96.7817,41.88,58.2,2.59,US Census ACS,2023,https://data.census.gov
75253,DFW,32.9211,-96.9045,44.29,45.8,2.2,US Census ACS,2023,https://data.census.gov
75254,DFW,32.6326,-96.6595,47.5,46.0,2.67,US Census ACS,2023,https://data.census.gov
75255,DFW,32.6419,-96.6349,45.81,56.3,2.66,US Census ACS,2023,https://data.census.gov
94101,Bay Area,37.7686,-122.3285,73.26,43.1,2.81,US Census ACS,2023,https://data.census.gov
94102,Bay Area,37.7378,-122.4342,66.41,43.3,2.89,US Census ACS,2023,https://data.census.gov
94103,Bay Area,37.7941,-122.5482,69.81,32.1,2.12,US Census ACS,2023,https://data.census.gov
