zip_code,metro,lat,lng,gross_rent_multiplier,grm_class_a,grm_class_b,data_source,as_of_date,source_url
60648,Chicago,41.9674,-87.5685,9.82,11.3,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
60649,Chicago,42.02,-87.6902,10.04,10.6,10.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
60650,Chicago,41.8255,-87.751,11.02,10.5,11.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
60651,Chicago,41.969,-87.4976,11.65,11.4,11.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
60652,Chicago,41.9804,-87.6468,10.28,11.4,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
60653,Chicago,41.7616,-87.5119,11.02,12.4,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
60654,Chicago,41.9076,-87.7347,9.3,10.4,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
60655,Chicago,41.9484,-87.7766,10.39,13.1,10.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
60656,Chicago,41.991,-87.714,11.0,13.2,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
60657,Chicago,41.868,-87.6822,9.9,14.4,11.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
60658,Chicago,41.9236,-87.6054,10.24,14.0,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
60659,Chicago,41.9055,-87.4745,10.2,14.8,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
60660,Chicago,41.8173,-87.7665,9.68,14.1,10.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77001,Houston,29.6917,-95.326,9.84,9.6,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77002,Houston,29.6157,-95.3071,10.26,12.2,10.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77003,Houston,29.8466,-95.4814,11.11,10.9,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77004,Houston,29.8623,-95.3853,8.48,11.4,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77005,Houston,29.7669,-95.3295,8.73,9.3,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77006,Houston,29.8467,-95.3418,9.83,11.7,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77007,Houston,29.6131,-95.3485,10.2,10.6,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77008,Houston,29.6244,-95.4477,10.68,9.7,8.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77009,Houston,29.9088,-95.3015,9.67,10.9,8.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77010,Houston,29.7477,-95.3275,9.72,10.6,9.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77011,Houston,29.8815,-95.2784,10.18,13.2,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77012,Houston,29.6888,-95.3084,9.66,11.9,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77013,Houston,29.6306,-95.3437,7.86,12.8,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77014,Houston,29.8647,-95.4386,7.88,10.5,7.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77015,Houston,29.7156,-95.5347,9.19,11.8,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77016,Houston,29.8395,-95.4703,10.35,11.9,10.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77017,Houston,29.7942,-95.5358,8.12,10.5,8.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77018,Houston,29.614,-95.3916,10.62,11.8,7.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77019,Houston,29.7373,-95.4333,8.84,11.3,10.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77020,Houston,29.6881,-95.2791,8.38,12.3,8.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77021,Houston,29.8884,-95.316,9.01,9.9,8.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77022,Houston,29.7545,-95.3964,10.82,10.9,8.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77023,Houston,29.7969,-95.297,7.89,10.7,8.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77024,Houston,29.8002,-95.1947,9.03,10.3,8.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77025,Houston,29.776,-95.3977,9.71,9.6,8.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77026,Houston,29.6192,-95.2907,9.54,11.2,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77027,Houston,29.8782,-95.3682,9.84,9.2,9.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77028,Houston,29.7631,-95.3391,9.1,12.6,8.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77029,Houston,29.8845,-95.5273,10.54,11.0,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77030,Houston,29.825,-95.4896,10.54,13.1,7.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77031,Houston,29.6834,-95.4352,10.58,9.8,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77032,Houston,29.7184,-95.1915,11.16,10.1,9.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77033,Houston,29.6612,-95.3171,8.87,10.3,7.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77034,Houston,29.7844,-95.394,10.29,9.6,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77035,Houston,29.7679,-95.3761,7.83,9.7,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77036,Houston,29.84,-95.2991,9.64,13.0,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77037,Houston,29.6624,-95.2271,10.39,12.3,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77038,Houston,29.7191,-95.3538,8.28,10.3,8.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77039,Houston,29.8859,-95.3262,10.58,9.7,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77040,Houston,29.8035,-95.265,8.37,11.5,10.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77041,Houston,29.6945,-95.3577,9.88,12.4,8.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77042,Houston,29.7941,-95.3364,8.09,12.3,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77043,Houston,29.8216,-95.2114,8.16,11.9,10.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77044,Houston,29.6706,-95.2427,8.53,10.0,8.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77045,Houston,29.6475,-95.4786,10.0,12.2,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77046,Houston,29.7142,-95.2791,8.77,10.3,8.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77047,Houston,29.6122,-95.2381,11.09,12.1,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77048,Houston,29.6742,-95.43,9.96,9.3,9.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77049,Houston,29.7632,-95.4358,9.39,10.7,9.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77050,Houston,29.7323,-95.3053,10.26,10.5,10.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77051,Houston,29.6459,-95.3738,8.71,10.4,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77052,Houston,29.6681,-95.342,10.27,9.2,7.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77053,Houston,29.7597,-95.3379,9.43,11.6,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77054,Houston,29.6752,-95.3449,10.9,12.7,7.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
77055,Houston,29.8998,-95.1999,8.69,11.3,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85001,Phoenix,33.4865,-112.0511,13.49,13.4,13.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85002,Phoenix,33.5169,-112.2465,12.91,15.2,12.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85003,Phoenix,33.4488,-112.2494,11.03,13.9,9.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85004,Phoenix,33.4699,-112.0968,12.05,15.3,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85005,Phoenix,33.5034,-112.1015,11.15,12.8,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85006,Phoenix,33.5588,-112.155,13.42,14.0,12.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85007,Phoenix,33.5321,-112.1235,10.76,14.2,10.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85008,Phoenix,33.4675,-112.1974,10.29,12.2,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85009,Phoenix,33.4386,-111.9574,12.34,12.6,10.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85010,Phoenix,33.381,-112.1999,12.54,15.9,9.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85011,Phoenix,33.4355,-111.9244,10.55,14.8,11.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85012,Phoenix,33.4386,-111.9931,12.12,15.1,13.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85013,Phoenix,33.413,-111.9158,11.17,12.6,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85014,Phoenix,33.5665,-111.9465,12.18,15.5,9.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85015,Phoenix,33.4024,-112.0304,13.26,13.6,10.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85016,Phoenix,33.5189,-112.219,10.97,11.9,9.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85017,Phoenix,33.4008,-111.92,12.8,13.2,11.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85018,Phoenix,33.5556,-111.9186,11.27,16.4,12.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85019,Phoenix,33.3321,-112.1524,9.85,11.4,12.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85020,Phoenix,33.3843,-111.9076,11.85,15.0,10.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85021,Phoenix,33.3923,-112.1722,10.37,14.0,12.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85022,Phoenix,33.4011,-112.0145,11.26,12.8,13.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85023,Phoenix,33.4635,-112.1937,13.63,14.7,10.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85024,Phoenix,33.4883,-112.0223,13.34,15.4,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85025,Phoenix,33.3415,-112.0734,11.47,15.9,12.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85026,Phoenix,33.3279,-111.9911,12.11,12.5,12.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85027,Phoenix,33.548,-112.0338,10.82,15.0,10.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85028,Phoenix,33.5073,-112.2141,13.14,14.6,13.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85029,Phoenix,33.5468,-112.0347,13.49,12.3,11.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85030,Phoenix,33.5547,-111.9059,13.89,14.6,11.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85031,Phoenix,33.437,-112.1104,9.78,14.6,12.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85032,Phoenix,33.3372,-112.0916,10.77,15.0,10.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85033,Phoenix,33.5085,-112.0523,11.55,12.0,13.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85034,Phoenix,33.301,-111.9067,11.89,11.5,10.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85035,Phoenix,33.5032,-112.2324,10.48,14.1,10.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85036,Phoenix,33.3428,-112.177,11.76,13.0,12.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85037,Phoenix,33.5605,-111.8997,11.68,15.4,11.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85038,Phoenix,33.3082,-111.9943,11.55,11.8,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85039,Phoenix,33.3587,-111.969,10.39,11.7,12.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85040,Phoenix,33.3804,-112.1907,10.59,11.4,12.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85041,Phoenix,33.4573,-112.0658,12.0,14.9,12.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85042,Phoenix,33.5363,-111.953,13.89,12.2,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85043,Phoenix,33.5637,-112.2114,11.92,16.1,11.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85044,Phoenix,33.4144,-112.1238,12.81,12.8,12.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85045,Phoenix,33.4403,-112.0393,9.83,12.6,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85046,Phoenix,33.4218,-111.9065,13.01,11.7,11.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85047,Phoenix,33.4008,-112.0124,11.17,13.9,11.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85048,Phoenix,33.5396,-112.1846,12.88,13.8,10.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85049,Phoenix,33.4835,-112.1098,10.54,13.1,12.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
85050,Phoenix,33.4428,-112.0894,13.13,12.5,13.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19101,Philadelphia,39.8792,-75.0913,9.88,13.6,9.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19102,Philadelphia,39.927,-75.1616,10.33,12.8,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19103,Philadelphia,39.8196,-75.153,9.62,15.0,9.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19104,Philadelphia,39.8758,-75.243,10.6,11.6,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19105,Philadelphia,39.8214,-75.0158,9.7,12.1,12.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19106,Philadelphia,39.8061,-75.3242,12.38,11.5,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19107,Philadelphia,40.0779,-75.2803,11.17,11.3,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19108,Philadelphia,39.9972,-75.1212,10.44,15.9,12.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19109,Philadelphia,39.8484,-75.134,10.84,12.5,10.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19110,Philadelphia,39.8465,-75.0615,10.96,15.1,10.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19111,Philadelphia,39.9695,-75.3042,13.48,16.0,11.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19112,Philadelphia,40.0979,-75.2801,12.2,11.8,11.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19113,Philadelphia,39.8642,-75.2511,13.11,12.6,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19114,Philadelphia,39.8635,-75.1479,9.74,12.7,10.3,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19115,Philadelphia,39.8048,-75.3225,9.97,11.6,11.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19116,Philadelphia,40.0089,-75.1997,12.35,12.7,12.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19117,Philadelphia,40.1013,-75.2389,10.45,13.6,12.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19118,Philadelphia,39.9734,-75.09,11.87,11.4,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19119,Philadelphia,40.0905,-75.1551,11.65,14.0,9.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19120,Philadelphia,39.9656,-75.2609,9.97,14.2,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19121,Philadelphia,40.0142,-75.0333,12.3,12.9,9.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19122,Philadelphia,39.9997,-75.0995,12.5,14.5,10.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19123,Philadelphia,39.8636,-75.1083,13.37,11.2,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19124,Philadelphia,39.9235,-75.0317,12.01,12.2,12.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19125,Philadelphia,39.8893,-75.0872,10.11,13.1,9.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19126,Philadelphia,39.9703,-75.2612,11.82,15.8,11.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19127,Philadelphia,39.9679,-75.2242,12.16,13.8,12.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19128,Philadelphia,39.8531,-75.2571,9.7,11.4,9.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19129,Philadelphia,40.0078,-75.2049,11.38,12.3,9.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19130,Philadelphia,39.8327,-75.2063,10.85,13.9,10.2,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19131,Philadelphia,40.1021,-75.3217,10.96,13.1,9.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19132,Philadelphia,39.9518,-75.1575,12.26,11.5,9.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19133,Philadelphia,40.0339,-75.2069,13.29,11.5,10.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19134,Philadelphia,40.058,-75.0822,11.85,13.1,12.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19135,Philadelphia,40.0793,-75.0038,9.52,14.8,11.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19136,Philadelphia,39.8735,-75.1314,10.82,11.5,11.8,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19137,Philadelphia,40.0784,-75.2554,10.19,12.4,10.1,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19138,Philadelphia,39.8696,-74.9942,12.39,12.0,11.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19139,Philadelphia,39.8326,-75.0222,13.16,14.1,12.0,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
19140,Philadelphia,40.0859,-75.1862,11.56,12.8,9.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78201,San Antonio,29.4447,-98.5316,8.11,12.2,10.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78202,San Antonio,29.5591,-98.3901,11.06,10.8,8.4,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78203,San Antonio,29.5163,-98.4993,10.01,11.2,8.5,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78204,San Antonio,29.2804,-98.3577,10.17,11.1,10.7,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78205,San Antonio,29.4426,-98.6017,10.66,10.2,9.9,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
78206,San Antonio,29.3904,-98.3681,10.34,13.1,8.6,CoStar/Real Capital Analytics,2025-Q4,https://www.costar.com/multifamily
