zip_code,metro,lat,lng,composite_mf_score_100,market_tier,data_source,as_of_date,source_url
77010,Houston,29.7477,-95.3275,53.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77011,Houston,29.8815,-95.2784,55.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77012,Houston,29.6888,-95.3084,54.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77013,Houston,29.6306,-95.3437,55.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77014,Houston,29.8647,-95.4386,50.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77015,Houston,29.7156,-95.5347,48.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77016,Houston,29.8395,-95.4703,55.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77017,Houston,29.7942,-95.5358,58.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77018,Houston,29.614,-95.3916,51.9,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77019,Houston,29.7373,-95.4333,52.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77020,Houston,29.6881,-95.2791,54.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77021,Houston,29.8884,-95.316,53.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77022,Houston,29.7545,-95.3964,49.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77023,Houston,29.7969,-95.297,56.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77024,Houston,29.8002,-95.1947,55.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77025,Houston,29.776,-95.3977,57.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77026,Houston,29.6192,-95.2907,55.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77027,Houston,29.8782,-95.3682,54.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77028,Houston,29.7631,-95.3391,54.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77029,Houston,29.8845,-95.5273,52.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77030,Houston,29.825,-95.4896,49.9,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77031,Houston,29.6834,-95.4352,57.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77032,Houston,29.7184,-95.1915,57.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77033,Houston,29.6612,-95.3171,54.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77034,Houston,29.7844,-95.394,51.9,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77035,Houston,29.7679,-95.3761,53.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77036,Houston,29.84,-95.2991,56.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77037,Houston,29.6624,-95.2271,48.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77038,Houston,29.7191,-95.3538,48.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77039,Houston,29.8859,-95.3262,52.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77040,Houston,29.8035,-95.265,57.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77041,Houston,29.6945,-95.3577,48.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77042,Houston,29.7941,-95.3364,50.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77043,Houston,29.8216,-95.2114,49.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77044,Houston,29.6706,-95.2427,56.9,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77045,Houston,29.6475,-95.4786,49.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77046,Houston,29.7142,-95.2791,55.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77047,Houston,29.6122,-95.2381,49.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77048,Houston,29.6742,-95.43,56.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77049,Houston,29.7632,-95.4358,51.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77050,Houston,29.7323,-95.3053,57.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77051,Houston,29.6459,-95.3738,51.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77052,Houston,29.6681,-95.342,56.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77053,Houston,29.7597,-95.3379,51.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77054,Houston,29.6752,-95.3449,57.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
77055,Houston,29.8998,-95.1999,51.9,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85001,Phoenix,33.4865,-112.0511,53.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85002,Phoenix,33.5169,-112.2465,53.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85003,Phoenix,33.4488,-112.2494,50.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85004,Phoenix,33.4699,-112.0968,51.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85005,Phoenix,33.5034,-112.1015,50.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85006,Phoenix,33.5588,-112.155,53.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85007,Phoenix,33.5321,-112.1235,54.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85008,Phoenix,33.4675,-112.1974,53.9,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85009,Phoenix,33.4386,-111.9574,51.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85010,Phoenix,33.381,-112.1999,50.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85011,Phoenix,33.4355,-111.9244,57.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85012,Phoenix,33.4386,-111.9931,55.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85013,Phoenix,33.413,-111.9158,53.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85014,Phoenix,33.5665,-111.9465,58.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85015,Phoenix,33.4024,-112.0304,56.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85016,Phoenix,33.5189,-112.219,58.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85017,Phoenix,33.4008,-111.92,55.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85018,Phoenix,33.5556,-111.9186,56.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85019,Phoenix,33.3321,-112.1524,57.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85020,Phoenix,33.3843,-111.9076,52.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85021,Phoenix,33.3923,-112.1722,52.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85022,Phoenix,33.4011,-112.0145,56.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85023,Phoenix,33.4635,-112.1937,56.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85024,Phoenix,33.4883,-112.0223,55.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85025,Phoenix,33.3415,-112.0734,57.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85026,Phoenix,33.3279,-111.9911,52.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85027,Phoenix,33.548,-112.0338,57.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85028,Phoenix,33.5073,-112.2141,56.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85029,Phoenix,33.5468,-112.0347,56.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85030,Phoenix,33.5547,-111.9059,56.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85031,Phoenix,33.437,-112.1104,55.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85032,Phoenix,33.3372,-112.0916,54.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85033,Phoenix,33.5085,-112.0523,54.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85034,Phoenix,33.301,-111.9067,55.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85035,Phoenix,33.5032,-112.2324,51.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85036,Phoenix,33.3428,-112.177,51.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85037,Phoenix,33.5605,-111.8997,54.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85038,Phoenix,33.3082,-111.9943,58.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85039,Phoenix,33.3587,-111.969,57.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85040,Phoenix,33.3804,-112.1907,55.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85041,Phoenix,33.4573,-112.0658,55.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85042,Phoenix,33.5363,-111.953,55.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85043,Phoenix,33.5637,-112.2114,53.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85044,Phoenix,33.4144,-112.1238,49.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85045,Phoenix,33.4403,-112.0393,57.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85046,Phoenix,33.4218,-111.9065,57.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85047,Phoenix,33.4008,-112.0124,57.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85048,Phoenix,33.5396,-112.1846,58.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85049,Phoenix,33.4835,-112.1098,49.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
85050,Phoenix,33.4428,-112.0894,52.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19101,Philadelphia,39.8792,-75.0913,54.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19102,Philadelphia,39.927,-75.1616,59.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19103,Philadelphia,39.8196,-75.153,55.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19104,Philadelphia,39.8758,-75.243,55.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19105,Philadelphia,39.8214,-75.0158,50.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19106,Philadelphia,39.8061,-75.3242,52.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19107,Philadelphia,40.0779,-75.2803,55.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19108,Philadelphia,39.9972,-75.1212,55.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19109,Philadelphia,39.8484,-75.134,50.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19110,Philadelphia,39.8465,-75.0615,60.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19111,Philadelphia,39.9695,-75.3042,56.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19112,Philadelphia,40.0979,-75.2801,54.1,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19113,Philadelphia,39.8642,-75.2511,51.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19114,Philadelphia,39.8635,-75.1479,54.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19115,Philadelphia,39.8048,-75.3225,58.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19116,Philadelphia,40.0089,-75.1997,56.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19117,Philadelphia,40.1013,-75.2389,50.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19118,Philadelphia,39.9734,-75.09,55.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19119,Philadelphia,40.0905,-75.1551,53.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19120,Philadelphia,39.9656,-75.2609,50.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19121,Philadelphia,40.0142,-75.0333,53.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19122,Philadelphia,39.9997,-75.0995,59.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19123,Philadelphia,39.8636,-75.1083,58.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19124,Philadelphia,39.9235,-75.0317,51.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19125,Philadelphia,39.8893,-75.0872,56.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19126,Philadelphia,39.9703,-75.2612,54.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19127,Philadelphia,39.9679,-75.2242,53.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19128,Philadelphia,39.8531,-75.2571,54.8,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19129,Philadelphia,40.0078,-75.2049,51.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19130,Philadelphia,39.8327,-75.2063,56.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19131,Philadelphia,40.1021,-75.3217,54.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19132,Philadelphia,39.9518,-75.1575,53.9,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19133,Philadelphia,40.0339,-75.2069,58.5,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19134,Philadelphia,40.058,-75.0822,59.4,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19135,Philadelphia,40.0793,-75.0038,53.7,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19136,Philadelphia,39.8735,-75.1314,53.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19137,Philadelphia,40.0784,-75.2554,53.6,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19138,Philadelphia,39.8696,-74.9942,52.3,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19139,Philadelphia,39.8326,-75.0222,53.0,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
19140,Philadelphia,40.0859,-75.1862,52.2,Tier 2,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78201,San Antonio,29.4447,-98.5316,59.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78202,San Antonio,29.5591,-98.3901,54.3,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78203,San Antonio,29.5163,-98.4993,55.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78204,San Antonio,29.2804,-98.3577,56.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78205,San Antonio,29.4426,-98.6017,58.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78206,San Antonio,29.3904,-98.3681,55.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78207,San Antonio,29.3108,-98.6035,55.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78208,San Antonio,29.4352,-98.3235,54.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78209,San Antonio,29.3834,-98.5436,57.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78210,San Antonio,29.3718,-98.4104,61.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78211,San Antonio,29.3689,-98.3522,60.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78212,San Antonio,29.5738,-98.6424,52.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78213,San Antonio,29.2918,-98.6292,55.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78214,San Antonio,29.4378,-98.6218,53.4,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78215,San Antonio,29.2976,-98.5184,55.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78216,San Antonio,29.5066,-98.6628,53.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78217,San Antonio,29.3566,-98.3664,52.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78218,San Antonio,29.2941,-98.5619,56.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78219,San Antonio,29.3721,-98.5588,56.9,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78220,San Antonio,29.3702,-98.454,56.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78221,San Antonio,29.2869,-98.4564,53.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78222,San Antonio,29.4667,-98.4389,59.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78223,San Antonio,29.4135,-98.5022,57.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78224,San Antonio,29.3906,-98.3178,59.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78225,San Antonio,29.3897,-98.4844,61.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78226,San Antonio,29.5126,-98.5438,55.1,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78227,San Antonio,29.4179,-98.6684,61.0,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78228,San Antonio,29.5319,-98.6123,61.2,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78229,San Antonio,29.4116,-98.6139,52.9,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78230,San Antonio,29.3031,-98.3137,56.8,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78231,San Antonio,29.3987,-98.586,56.6,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78232,San Antonio,29.392,-98.534,60.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78233,San Antonio,29.2824,-98.4801,53.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78234,San Antonio,29.3202,-98.3714,52.7,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
78235,San Antonio,29.4036,-98.3195,59.5,Tier 3,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92101,San Diego,32.838,-117.1017,55.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92102,San Diego,32.6727,-117.0503,56.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92103,San Diego,32.6323,-117.2339,58.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92104,San Diego,32.7964,-117.3284,63.6,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92105,San Diego,32.6873,-117.2359,63.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92106,San Diego,32.7967,-117.1025,56.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92107,San Diego,32.703,-117.2576,64.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92108,San Diego,32.6499,-117.3276,56.4,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92109,San Diego,32.7874,-117.1324,64.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92110,San Diego,32.7249,-117.156,56.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92111,San Diego,32.8274,-117.04,61.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92112,San Diego,32.7285,-117.2274,60.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92113,San Diego,32.5832,-117.0971,59.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92114,San Diego,32.8411,-117.2208,58.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92115,San Diego,32.6924,-117.3261,63.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92116,San Diego,32.7443,-117.0421,62.9,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92117,San Diego,32.6166,-117.2652,65.1,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92118,San Diego,32.6171,-117.3145,57.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92119,San Diego,32.8424,-117.2903,60.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92120,San Diego,32.7477,-117.2998,61.5,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92121,San Diego,32.6178,-117.0959,59.8,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92122,San Diego,32.6564,-117.0229,57.0,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92123,San Diego,32.8428,-116.9898,59.2,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
92124,San Diego,32.7553,-117.2175,58.7,Tier 1,Composite - CoStar/BLS/Census,2025-Q4,https://www.costar.com
