zip_code,metro,lat,lng,debt_coverage_ratio,pencils_at_current_rates,assumed_interest_rate_pct,data_source,as_of_date,source_url
60646,Chicago,41.8791,-87.4616,1.26,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
60647,Chicago,41.8829,-87.7851,0.97,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
60648,Chicago,41.9674,-87.5685,1.19,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
60649,Chicago,42.02,-87.6902,1.07,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
60650,Chicago,41.8255,-87.751,1.16,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
60651,Chicago,41.969,-87.4976,1.32,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
60652,Chicago,41.9804,-87.6468,1.17,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
60653,Chicago,41.7616,-87.5119,0.93,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
60654,Chicago,41.9076,-87.7347,0.95,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
60655,Chicago,41.9484,-87.7766,1.07,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
60656,Chicago,41.991,-87.714,1.12,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
60657,Chicago,41.868,-87.6822,1.23,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
60658,Chicago,41.9236,-87.6054,1.06,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
60659,Chicago,41.9055,-87.4745,1.25,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
60660,Chicago,41.8173,-87.7665,1.01,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77001,Houston,29.6917,-95.326,1.02,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77002,Houston,29.6157,-95.3071,0.96,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77003,Houston,29.8466,-95.4814,1.36,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77004,Houston,29.8623,-95.3853,1.24,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77005,Houston,29.7669,-95.3295,1.28,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77006,Houston,29.8467,-95.3418,1.17,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77007,Houston,29.6131,-95.3485,1.11,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77008,Houston,29.6244,-95.4477,0.99,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77009,Houston,29.9088,-95.3015,1.28,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77010,Houston,29.7477,-95.3275,1.16,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77011,Houston,29.8815,-95.2784,1.31,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77012,Houston,29.6888,-95.3084,1.33,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77013,Houston,29.6306,-95.3437,1.2,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77014,Houston,29.8647,-95.4386,1.18,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77015,Houston,29.7156,-95.5347,1.23,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77016,Houston,29.8395,-95.4703,0.97,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77017,Houston,29.7942,-95.5358,1.13,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77018,Houston,29.614,-95.3916,1.27,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77019,Houston,29.7373,-95.4333,0.95,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77020,Houston,29.6881,-95.2791,1.02,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77021,Houston,29.8884,-95.316,1.13,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77022,Houston,29.7545,-95.3964,1.29,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77023,Houston,29.7969,-95.297,1.3,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77024,Houston,29.8002,-95.1947,1.05,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77025,Houston,29.776,-95.3977,0.94,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77026,Houston,29.6192,-95.2907,1.23,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77027,Houston,29.8782,-95.3682,0.96,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77028,Houston,29.7631,-95.3391,1.19,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77029,Houston,29.8845,-95.5273,1.02,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77030,Houston,29.825,-95.4896,1.12,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77031,Houston,29.6834,-95.4352,1.0,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77032,Houston,29.7184,-95.1915,1.25,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77033,Houston,29.6612,-95.3171,1.16,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77034,Houston,29.7844,-95.394,1.12,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77035,Houston,29.7679,-95.3761,1.02,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77036,Houston,29.84,-95.2991,1.32,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77037,Houston,29.6624,-95.2271,1.01,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77038,Houston,29.7191,-95.3538,1.31,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77039,Houston,29.8859,-95.3262,1.31,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77040,Houston,29.8035,-95.265,1.11,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77041,Houston,29.6945,-95.3577,0.96,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77042,Houston,29.7941,-95.3364,1.01,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77043,Houston,29.8216,-95.2114,1.14,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77044,Houston,29.6706,-95.2427,1.04,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77045,Houston,29.6475,-95.4786,1.0,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77046,Houston,29.7142,-95.2791,1.26,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77047,Houston,29.6122,-95.2381,1.19,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77048,Houston,29.6742,-95.43,1.1,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77049,Houston,29.7632,-95.4358,1.26,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77050,Houston,29.7323,-95.3053,1.32,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77051,Houston,29.6459,-95.3738,1.2,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77052,Houston,29.6681,-95.342,1.24,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77053,Houston,29.7597,-95.3379,1.1,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77054,Houston,29.6752,-95.3449,1.1,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
77055,Houston,29.8998,-95.1999,1.04,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85001,Phoenix,33.4865,-112.0511,0.98,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85002,Phoenix,33.5169,-112.2465,0.95,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85003,Phoenix,33.4488,-112.2494,1.23,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85004,Phoenix,33.4699,-112.0968,1.09,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85005,Phoenix,33.5034,-112.1015,1.16,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85006,Phoenix,33.5588,-112.155,1.17,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85007,Phoenix,33.5321,-112.1235,1.23,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85008,Phoenix,33.4675,-112.1974,1.16,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85009,Phoenix,33.4386,-111.9574,0.98,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85010,Phoenix,33.381,-112.1999,1.0,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85011,Phoenix,33.4355,-111.9244,1.05,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85012,Phoenix,33.4386,-111.9931,1.02,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85013,Phoenix,33.413,-111.9158,1.14,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85014,Phoenix,33.5665,-111.9465,1.19,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85015,Phoenix,33.4024,-112.0304,0.98,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85016,Phoenix,33.5189,-112.219,1.0,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85017,Phoenix,33.4008,-111.92,1.02,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85018,Phoenix,33.5556,-111.9186,1.13,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85019,Phoenix,33.3321,-112.1524,1.05,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85020,Phoenix,33.3843,-111.9076,1.05,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85021,Phoenix,33.3923,-112.1722,0.99,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85022,Phoenix,33.4011,-112.0145,0.99,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85023,Phoenix,33.4635,-112.1937,1.26,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85024,Phoenix,33.4883,-112.0223,0.96,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85025,Phoenix,33.3415,-112.0734,1.21,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85026,Phoenix,33.3279,-111.9911,1.2,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85027,Phoenix,33.548,-112.0338,1.06,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85028,Phoenix,33.5073,-112.2141,1.28,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85029,Phoenix,33.5468,-112.0347,0.99,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85030,Phoenix,33.5547,-111.9059,1.14,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85031,Phoenix,33.437,-112.1104,1.11,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85032,Phoenix,33.3372,-112.0916,1.25,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85033,Phoenix,33.5085,-112.0523,1.0,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85034,Phoenix,33.301,-111.9067,1.06,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85035,Phoenix,33.5032,-112.2324,1.11,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85036,Phoenix,33.3428,-112.177,1.2,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85037,Phoenix,33.5605,-111.8997,1.12,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85038,Phoenix,33.3082,-111.9943,0.9,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85039,Phoenix,33.3587,-111.969,0.97,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85040,Phoenix,33.3804,-112.1907,1.09,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85041,Phoenix,33.4573,-112.0658,1.26,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85042,Phoenix,33.5363,-111.953,1.27,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85043,Phoenix,33.5637,-112.2114,1.23,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85044,Phoenix,33.4144,-112.1238,1.23,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85045,Phoenix,33.4403,-112.0393,1.12,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85046,Phoenix,33.4218,-111.9065,0.99,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85047,Phoenix,33.4008,-112.0124,1.11,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85048,Phoenix,33.5396,-112.1846,1.28,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85049,Phoenix,33.4835,-112.1098,1.23,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
85050,Phoenix,33.4428,-112.0894,0.98,No,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19101,Philadelphia,39.8792,-75.0913,1.29,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19102,Philadelphia,39.927,-75.1616,1.03,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19103,Philadelphia,39.8196,-75.153,1.15,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19104,Philadelphia,39.8758,-75.243,1.24,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19105,Philadelphia,39.8214,-75.0158,1.05,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19106,Philadelphia,39.8061,-75.3242,1.11,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19107,Philadelphia,40.0779,-75.2803,1.17,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19108,Philadelphia,39.9972,-75.1212,1.29,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19109,Philadelphia,39.8484,-75.134,1.07,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19110,Philadelphia,39.8465,-75.0615,1.06,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19111,Philadelphia,39.9695,-75.3042,1.16,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19112,Philadelphia,40.0979,-75.2801,1.1,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19113,Philadelphia,39.8642,-75.2511,1.08,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19114,Philadelphia,39.8635,-75.1479,1.29,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19115,Philadelphia,39.8048,-75.3225,1.25,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19116,Philadelphia,40.0089,-75.1997,1.04,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19117,Philadelphia,40.1013,-75.2389,1.29,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19118,Philadelphia,39.9734,-75.09,1.31,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19119,Philadelphia,40.0905,-75.1551,1.2,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19120,Philadelphia,39.9656,-75.2609,1.25,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19121,Philadelphia,40.0142,-75.0333,1.14,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19122,Philadelphia,39.9997,-75.0995,1.34,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19123,Philadelphia,39.8636,-75.1083,1.21,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19124,Philadelphia,39.9235,-75.0317,1.04,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19125,Philadelphia,39.8893,-75.0872,1.02,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19126,Philadelphia,39.9703,-75.2612,1.2,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19127,Philadelphia,39.9679,-75.2242,0.95,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19128,Philadelphia,39.8531,-75.2571,1.24,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19129,Philadelphia,40.0078,-75.2049,1.0,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19130,Philadelphia,39.8327,-75.2063,0.99,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19131,Philadelphia,40.1021,-75.3217,0.98,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19132,Philadelphia,39.9518,-75.1575,0.97,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19133,Philadelphia,40.0339,-75.2069,1.08,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19134,Philadelphia,40.058,-75.0822,1.0,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19135,Philadelphia,40.0793,-75.0038,1.3,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19136,Philadelphia,39.8735,-75.1314,1.03,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19137,Philadelphia,40.0784,-75.2554,1.33,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19138,Philadelphia,39.8696,-74.9942,1.33,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19139,Philadelphia,39.8326,-75.0222,1.24,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
19140,Philadelphia,40.0859,-75.1862,1.33,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78201,San Antonio,29.4447,-98.5316,1.13,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78202,San Antonio,29.5591,-98.3901,1.27,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78203,San Antonio,29.5163,-98.4993,1.36,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78204,San Antonio,29.2804,-98.3577,1.18,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78205,San Antonio,29.4426,-98.6017,1.14,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78206,San Antonio,29.3904,-98.3681,1.39,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78207,San Antonio,29.3108,-98.6035,1.01,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78208,San Antonio,29.4352,-98.3235,1.14,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78209,San Antonio,29.3834,-98.5436,1.11,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78210,San Antonio,29.3718,-98.4104,1.27,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
78211,San Antonio,29.3689,-98.3522,1.33,Marginal,6.85,CBRE/JLL Capital Markets,2025-Q4,https://www.cbre.com/insights/reports
