zip_code,metro,lat,lng,primary_hazard,hazard_severity,composite_hazard_score_1_10,data_source,as_of_date,source_url
77006,Houston,29.8467,-95.3418,Flood,High,3.28,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77007,Houston,29.6131,-95.3485,Flood,High,3.53,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77008,Houston,29.6244,-95.4477,Flood,High,3.58,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77009,Houston,29.9088,-95.3015,Flood,High,3.23,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77010,Houston,29.7477,-95.3275,Flood,High,3.36,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77011,Houston,29.8815,-95.2784,Flood,High,3.3,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77012,Houston,29.6888,-95.3084,Flood,High,3.74,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77013,Houston,29.6306,-95.3437,Flood,High,3.39,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77014,Houston,29.8647,-95.4386,Flood,High,3.45,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77015,Houston,29.7156,-95.5347,Flood,High,3.86,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77016,Houston,29.8395,-95.4703,Flood,High,3.43,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77017,Houston,29.7942,-95.5358,Flood,High,2.87,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77018,Houston,29.614,-95.3916,Flood,High,3.02,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77019,Houston,29.7373,-95.4333,Flood,High,3.33,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77020,Houston,29.6881,-95.2791,Flood,High,3.2,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77021,Houston,29.8884,-95.316,Flood,High,2.89,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77022,Houston,29.7545,-95.3964,Flood,High,3.35,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77023,Houston,29.7969,-95.297,Flood,High,3.37,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77024,Houston,29.8002,-95.1947,Flood,High,3.96,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77025,Houston,29.776,-95.3977,Flood,High,3.17,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77026,Houston,29.6192,-95.2907,Flood,High,3.49,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77027,Houston,29.8782,-95.3682,Flood,High,3.22,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77028,Houston,29.7631,-95.3391,Flood,High,3.5,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77029,Houston,29.8845,-95.5273,Flood,High,3.37,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77030,Houston,29.825,-95.4896,Flood,High,3.5,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77031,Houston,29.6834,-95.4352,Flood,High,3.85,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77032,Houston,29.7184,-95.1915,Flood,High,3.81,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77033,Houston,29.6612,-95.3171,Flood,High,3.45,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77034,Houston,29.7844,-95.394,Flood,High,3.91,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77035,Houston,29.7679,-95.3761,Flood,High,2.94,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77036,Houston,29.84,-95.2991,Flood,High,3.59,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77037,Houston,29.6624,-95.2271,Flood,High,3.73,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77038,Houston,29.7191,-95.3538,Flood,High,3.69,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77039,Houston,29.8859,-95.3262,Flood,High,4.04,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77040,Houston,29.8035,-95.265,Flood,High,4.12,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77041,Houston,29.6945,-95.3577,Flood,High,3.07,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77042,Houston,29.7941,-95.3364,Flood,High,3.25,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77043,Houston,29.8216,-95.2114,Flood,High,3.05,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77044,Houston,29.6706,-95.2427,Flood,High,3.52,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77045,Houston,29.6475,-95.4786,Flood,High,3.36,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77046,Houston,29.7142,-95.2791,Flood,High,4.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77047,Houston,29.6122,-95.2381,Flood,High,2.89,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77048,Houston,29.6742,-95.43,Flood,High,3.6,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77049,Houston,29.7632,-95.4358,Flood,High,3.46,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77050,Houston,29.7323,-95.3053,Flood,High,3.67,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77051,Houston,29.6459,-95.3738,Flood,High,3.35,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77052,Houston,29.6681,-95.342,Flood,High,3.63,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77053,Houston,29.7597,-95.3379,Flood,High,3.81,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77054,Houston,29.6752,-95.3449,Flood,High,3.65,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
77055,Houston,29.8998,-95.1999,Flood,High,3.74,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85001,Phoenix,33.4865,-112.0511,Extreme Heat,High,3.78,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85002,Phoenix,33.5169,-112.2465,Extreme Heat,High,3.67,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85003,Phoenix,33.4488,-112.2494,Extreme Heat,High,3.8,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85004,Phoenix,33.4699,-112.0968,Extreme Heat,High,3.73,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85005,Phoenix,33.5034,-112.1015,Extreme Heat,High,3.64,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85006,Phoenix,33.5588,-112.155,Extreme Heat,High,2.88,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85007,Phoenix,33.5321,-112.1235,Extreme Heat,High,3.88,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85008,Phoenix,33.4675,-112.1974,Extreme Heat,High,3.64,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85009,Phoenix,33.4386,-111.9574,Extreme Heat,High,4.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85010,Phoenix,33.381,-112.1999,Extreme Heat,High,3.51,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85011,Phoenix,33.4355,-111.9244,Extreme Heat,High,3.66,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85012,Phoenix,33.4386,-111.9931,Extreme Heat,High,3.43,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85013,Phoenix,33.413,-111.9158,Extreme Heat,High,2.99,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85014,Phoenix,33.5665,-111.9465,Extreme Heat,High,3.73,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85015,Phoenix,33.4024,-112.0304,Extreme Heat,High,3.86,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85016,Phoenix,33.5189,-112.219,Extreme Heat,High,2.97,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85017,Phoenix,33.4008,-111.92,Extreme Heat,High,2.99,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85018,Phoenix,33.5556,-111.9186,Extreme Heat,High,3.98,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85019,Phoenix,33.3321,-112.1524,Extreme Heat,High,3.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85020,Phoenix,33.3843,-111.9076,Extreme Heat,High,3.3,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85021,Phoenix,33.3923,-112.1722,Extreme Heat,High,3.66,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85022,Phoenix,33.4011,-112.0145,Extreme Heat,High,4.02,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85023,Phoenix,33.4635,-112.1937,Extreme Heat,High,3.5,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85024,Phoenix,33.4883,-112.0223,Extreme Heat,High,4.07,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85025,Phoenix,33.3415,-112.0734,Extreme Heat,High,3.36,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85026,Phoenix,33.3279,-111.9911,Extreme Heat,High,3.53,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85027,Phoenix,33.548,-112.0338,Extreme Heat,High,3.42,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85028,Phoenix,33.5073,-112.2141,Extreme Heat,High,3.6,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85029,Phoenix,33.5468,-112.0347,Extreme Heat,High,3.79,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85030,Phoenix,33.5547,-111.9059,Extreme Heat,High,3.82,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85031,Phoenix,33.437,-112.1104,Extreme Heat,High,3.18,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85032,Phoenix,33.3372,-112.0916,Extreme Heat,High,3.27,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85033,Phoenix,33.5085,-112.0523,Extreme Heat,High,3.15,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85034,Phoenix,33.301,-111.9067,Extreme Heat,High,3.58,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85035,Phoenix,33.5032,-112.2324,Extreme Heat,High,3.45,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85036,Phoenix,33.3428,-112.177,Extreme Heat,High,3.23,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85037,Phoenix,33.5605,-111.8997,Extreme Heat,High,3.67,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85038,Phoenix,33.3082,-111.9943,Extreme Heat,High,3.98,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85039,Phoenix,33.3587,-111.969,Extreme Heat,High,3.81,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85040,Phoenix,33.3804,-112.1907,Extreme Heat,High,2.93,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85041,Phoenix,33.4573,-112.0658,Extreme Heat,High,3.69,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85042,Phoenix,33.5363,-111.953,Extreme Heat,High,3.26,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85043,Phoenix,33.5637,-112.2114,Extreme Heat,High,3.97,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85044,Phoenix,33.4144,-112.1238,Extreme Heat,High,3.59,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85045,Phoenix,33.4403,-112.0393,Extreme Heat,High,3.94,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85046,Phoenix,33.4218,-111.9065,Extreme Heat,High,4.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85047,Phoenix,33.4008,-112.0124,Extreme Heat,High,3.7,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85048,Phoenix,33.5396,-112.1846,Extreme Heat,High,3.31,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85049,Phoenix,33.4835,-112.1098,Extreme Heat,High,3.46,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
85050,Phoenix,33.4428,-112.0894,Extreme Heat,High,3.28,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19101,Philadelphia,39.8792,-75.0913,Low,Low,3.36,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19102,Philadelphia,39.927,-75.1616,Low,Low,3.24,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19103,Philadelphia,39.8196,-75.153,Low,Low,3.92,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19104,Philadelphia,39.8758,-75.243,Low,Low,3.61,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19105,Philadelphia,39.8214,-75.0158,Low,Low,3.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19106,Philadelphia,39.8061,-75.3242,Low,Low,3.94,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19107,Philadelphia,40.0779,-75.2803,Low,Low,3.0,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19108,Philadelphia,39.9972,-75.1212,Low,Low,3.07,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19109,Philadelphia,39.8484,-75.134,Low,Low,3.58,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19110,Philadelphia,39.8465,-75.0615,Low,Low,4.06,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19111,Philadelphia,39.9695,-75.3042,Low,Low,3.92,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19112,Philadelphia,40.0979,-75.2801,Low,Low,3.5,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19113,Philadelphia,39.8642,-75.2511,Low,Low,3.76,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19114,Philadelphia,39.8635,-75.1479,Low,Low,3.99,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19115,Philadelphia,39.8048,-75.3225,Low,Low,4.08,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19116,Philadelphia,40.0089,-75.1997,Low,Low,3.59,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19117,Philadelphia,40.1013,-75.2389,Low,Low,3.09,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19118,Philadelphia,39.9734,-75.09,Low,Low,3.86,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19119,Philadelphia,40.0905,-75.1551,Low,Low,2.9,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19120,Philadelphia,39.9656,-75.2609,Low,Low,3.14,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19121,Philadelphia,40.0142,-75.0333,Low,Low,3.65,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19122,Philadelphia,39.9997,-75.0995,Low,Low,3.38,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19123,Philadelphia,39.8636,-75.1083,Low,Low,4.01,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19124,Philadelphia,39.9235,-75.0317,Low,Low,3.89,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19125,Philadelphia,39.8893,-75.0872,Low,Low,4.02,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19126,Philadelphia,39.9703,-75.2612,Low,Low,3.72,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19127,Philadelphia,39.9679,-75.2242,Low,Low,2.91,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19128,Philadelphia,39.8531,-75.2571,Low,Low,3.04,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19129,Philadelphia,40.0078,-75.2049,Low,Low,3.61,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19130,Philadelphia,39.8327,-75.2063,Low,Low,3.38,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19131,Philadelphia,40.1021,-75.3217,Low,Low,3.82,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19132,Philadelphia,39.9518,-75.1575,Low,Low,3.98,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19133,Philadelphia,40.0339,-75.2069,Low,Low,3.64,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19134,Philadelphia,40.058,-75.0822,Low,Low,3.32,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19135,Philadelphia,40.0793,-75.0038,Low,Low,3.07,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19136,Philadelphia,39.8735,-75.1314,Low,Low,3.43,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19137,Philadelphia,40.0784,-75.2554,Low,Low,3.17,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19138,Philadelphia,39.8696,-74.9942,Low,Low,3.47,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19139,Philadelphia,39.8326,-75.0222,Low,Low,3.55,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
19140,Philadelphia,40.0859,-75.1862,Low,Low,3.18,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78201,San Antonio,29.4447,-98.5316,Low,Low,3.13,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78202,San Antonio,29.5591,-98.3901,Low,Low,3.89,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78203,San Antonio,29.5163,-98.4993,Low,Low,3.12,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78204,San Antonio,29.2804,-98.3577,Low,Low,3.94,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78205,San Antonio,29.4426,-98.6017,Low,Low,3.17,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78206,San Antonio,29.3904,-98.3681,Low,Low,3.07,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78207,San Antonio,29.3108,-98.6035,Low,Low,3.27,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78208,San Antonio,29.4352,-98.3235,Low,Low,3.9,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78209,San Antonio,29.3834,-98.5436,Low,Low,4.01,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78210,San Antonio,29.3718,-98.4104,Low,Low,4.01,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78211,San Antonio,29.3689,-98.3522,Low,Low,3.85,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78212,San Antonio,29.5738,-98.6424,Low,Low,3.42,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78213,San Antonio,29.2918,-98.6292,Low,Low,4.0,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78214,San Antonio,29.4378,-98.6218,Low,Low,3.62,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78215,San Antonio,29.2976,-98.5184,Low,Low,3.73,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78216,San Antonio,29.5066,-98.6628,Low,Low,3.26,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78217,San Antonio,29.3566,-98.3664,Low,Low,3.47,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78218,San Antonio,29.2941,-98.5619,Low,Low,3.32,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78219,San Antonio,29.3721,-98.5588,Low,Low,4.0,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78220,San Antonio,29.3702,-98.454,Low,Low,3.04,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78221,San Antonio,29.2869,-98.4564,Low,Low,3.76,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78222,San Antonio,29.4667,-98.4389,Low,Low,3.03,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78223,San Antonio,29.4135,-98.5022,Low,Low,3.4,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78224,San Antonio,29.3906,-98.3178,Low,Low,3.64,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78225,San Antonio,29.3897,-98.4844,Low,Low,3.01,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78226,San Antonio,29.5126,-98.5438,Low,Low,3.37,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78227,San Antonio,29.4179,-98.6684,Low,Low,2.97,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78228,San Antonio,29.5319,-98.6123,Low,Low,3.48,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78229,San Antonio,29.4116,-98.6139,Low,Low,3.14,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78230,San Antonio,29.3031,-98.3137,Low,Low,2.92,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78231,San Antonio,29.3987,-98.586,Low,Low,2.93,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78232,San Antonio,29.392,-98.534,Low,Low,3.21,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78233,San Antonio,29.2824,-98.4801,Low,Low,3.7,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78234,San Antonio,29.3202,-98.3714,Low,Low,3.15,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
78235,San Antonio,29.4036,-98.3195,Low,Low,3.14,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
92101,San Diego,32.838,-117.1017,Low,Low,3.26,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
92102,San Diego,32.6727,-117.0503,Low,Low,3.69,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
92103,San Diego,32.6323,-117.2339,Low,Low,3.54,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
92104,San Diego,32.7964,-117.3284,Low,Low,3.05,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
92105,San Diego,32.6873,-117.2359,Low,Low,3.5,FEMA National Risk Index,2024,https://hazards.fema.gov/nri/
