zip_code,metro,lat,lng,median_household_income,median_wage_growth_yoy_pct,rent_to_income_ratio_pct,pct_cost_burdened_renters,data_source,as_of_date,source_url
77016,Houston,29.8395,-95.4703,71733.84,4.24,24.6,32.66,US Census ACS / BLS,2023,https://data.census.gov
77017,Houston,29.7942,-95.5358,76620.68,4.37,22.2,35.55,US Census ACS / BLS,2023,https://data.census.gov
77018,Houston,29.614,-95.3916,69298.72,3.16,30.7,34.78,US Census ACS / BLS,2023,https://data.census.gov
77019,Houston,29.7373,-95.4333,61931.75,4.22,25.0,32.33,US Census ACS / BLS,2023,https://data.census.gov
77020,Houston,29.6881,-95.2791,62213.64,4.46,28.4,33.32,US Census ACS / BLS,2023,https://data.census.gov
77021,Houston,29.8884,-95.316,66060.57,3.98,25.4,34.2,US Census ACS / BLS,2023,https://data.census.gov
77022,Houston,29.7545,-95.3964,76052.17,3.32,23.9,44.85,US Census ACS / BLS,2023,https://data.census.gov
77023,Houston,29.7969,-95.297,55249.36,3.68,27.5,31.84,US Census ACS / BLS,2023,https://data.census.gov
77024,Houston,29.8002,-95.1947,57741.34,3.57,26.5,33.18,US Census ACS / BLS,2023,https://data.census.gov
77025,Houston,29.776,-95.3977,61147.68,3.82,29.8,40.07,US Census ACS / BLS,2023,https://data.census.gov
77026,Houston,29.6192,-95.2907,55573.89,3.69,21.5,37.31,US Census ACS / BLS,2023,https://data.census.gov
77027,Houston,29.8782,-95.3682,72539.24,4.26,23.6,35.49,US Census ACS / BLS,2023,https://data.census.gov
77028,Houston,29.7631,-95.3391,64388.2,4.0,32.9,34.88,US Census ACS / BLS,2023,https://data.census.gov
77029,Houston,29.8845,-95.5273,66197.96,3.44,21.7,32.36,US Census ACS / BLS,2023,https://data.census.gov
77030,Houston,29.825,-95.4896,71373.79,4.45,29.4,39.68,US Census ACS / BLS,2023,https://data.census.gov
77031,Houston,29.6834,-95.4352,67673.72,4.1,18.8,44.27,US Census ACS / BLS,2023,https://data.census.gov
77032,Houston,29.7184,-95.1915,62917.17,3.45,26.4,36.04,US Census ACS / BLS,2023,https://data.census.gov
77033,Houston,29.6612,-95.3171,56871.99,3.23,32.8,44.26,US Census ACS / BLS,2023,https://data.census.gov
77034,Houston,29.7844,-95.394,76698.85,3.98,21.8,35.2,US Census ACS / BLS,2023,https://data.census.gov
77035,Houston,29.7679,-95.3761,70525.76,3.51,26.8,41.45,US Census ACS / BLS,2023,https://data.census.gov
77036,Houston,29.84,-95.2991,62388.93,3.47,32.3,44.76,US Census ACS / BLS,2023,https://data.census.gov
77037,Houston,29.6624,-95.2271,59690.86,3.96,24.3,37.66,US Census ACS / BLS,2023,https://data.census.gov
77038,Houston,29.7191,-95.3538,63497.53,4.1,24.9,36.79,US Census ACS / BLS,2023,https://data.census.gov
77039,Houston,29.8859,-95.3262,65352.3,4.27,29.3,38.66,US Census ACS / BLS,2023,https://data.census.gov
77040,Houston,29.8035,-95.265,54176.3,3.41,20.5,38.67,US Census ACS / BLS,2023,https://data.census.gov
77041,Houston,29.6945,-95.3577,74562.19,3.46,20.4,42.59,US Census ACS / BLS,2023,https://data.census.gov
77042,Houston,29.7941,-95.3364,71944.67,3.3,27.5,33.45,US Census ACS / BLS,2023,https://data.census.gov
77043,Houston,29.8216,-95.2114,54330.27,4.25,19.1,43.4,US Census ACS / BLS,2023,https://data.census.gov
77044,Houston,29.6706,-95.2427,77217.62,3.76,30.2,35.44,US Census ACS / BLS,2023,https://data.census.gov
77045,Houston,29.6475,-95.4786,57314.96,3.5,24.0,35.69,US Census ACS / BLS,2023,https://data.census.gov
77046,Houston,29.7142,-95.2791,70521.02,3.6,25.2,44.21,US Census ACS / BLS,2023,https://data.census.gov
77047,Houston,29.6122,-95.2381,75957.41,4.09,22.3,42.25,US Census ACS / BLS,2023,https://data.census.gov
77048,Houston,29.6742,-95.43,59754.82,3.93,27.5,44.99,US Census ACS / BLS,2023,https://data.census.gov
77049,Houston,29.7632,-95.4358,70196.49,4.36,20.1,41.58,US Census ACS / BLS,2023,https://data.census.gov
77050,Houston,29.7323,-95.3053,71537.23,3.92,29.1,37.13,US Census ACS / BLS,2023,https://data.census.gov
77051,Houston,29.6459,-95.3738,74687.74,3.53,24.5,40.92,US Census ACS / BLS,2023,https://data.census.gov
77052,Houston,29.6681,-95.342,64906.96,4.21,24.2,34.4,US Census ACS / BLS,2023,https://data.census.gov
77053,Houston,29.7597,-95.3379,62161.52,4.32,28.2,39.15,US Census ACS / BLS,2023,https://data.census.gov
77054,Houston,29.6752,-95.3449,55893.68,4.0,22.8,36.02,US Census ACS / BLS,2023,https://data.census.gov
77055,Houston,29.8998,-95.1999,77468.71,3.7,19.1,40.25,US Census ACS / BLS,2023,https://data.census.gov
85001,Phoenix,33.4865,-112.0511,60253.7,4.26,26.6,35.14,US Census ACS / BLS,2023,https://data.census.gov
85002,Phoenix,33.5169,-112.2465,72268.05,3.4,25.8,31.73,US Census ACS / BLS,2023,https://data.census.gov
85003,Phoenix,33.4488,-112.2494,59042.89,3.84,32.3,43.55,US Census ACS / BLS,2023,https://data.census.gov
85004,Phoenix,33.4699,-112.0968,57356.15,3.37,34.0,45.32,US Census ACS / BLS,2023,https://data.census.gov
85005,Phoenix,33.5034,-112.1015,74152.07,3.58,27.1,43.03,US Census ACS / BLS,2023,https://data.census.gov
85006,Phoenix,33.5588,-112.155,74911.6,4.17,32.8,33.83,US Census ACS / BLS,2023,https://data.census.gov
85007,Phoenix,33.5321,-112.1235,78662.39,4.0,25.8,34.07,US Census ACS / BLS,2023,https://data.census.gov
85008,Phoenix,33.4675,-112.1974,69673.82,3.26,29.0,32.45,US Census ACS / BLS,2023,https://data.census.gov
85009,Phoenix,33.4386,-111.9574,59388.13,3.79,28.0,38.24,US Census ACS / BLS,2023,https://data.census.gov
85010,Phoenix,33.381,-112.1999,73875.88,3.47,26.7,44.1,US Census ACS / BLS,2023,https://data.census.gov
85011,Phoenix,33.4355,-111.9244,62667.91,3.23,18.9,39.14,US Census ACS / BLS,2023,https://data.census.gov
85012,Phoenix,33.4386,-111.9931,73974.52,4.17,33.8,38.53,US Census ACS / BLS,2023,https://data.census.gov
85013,Phoenix,33.413,-111.9158,77693.25,4.12,24.2,42.16,US Census ACS / BLS,2023,https://data.census.gov
85014,Phoenix,33.5665,-111.9465,67387.83,3.72,25.4,34.75,US Census ACS / BLS,2023,https://data.census.gov
85015,Phoenix,33.4024,-112.0304,73557.77,4.01,23.7,38.13,US Census ACS / BLS,2023,https://data.census.gov
85016,Phoenix,33.5189,-112.219,67350.84,3.3,20.9,45.07,US Census ACS / BLS,2023,https://data.census.gov
85017,Phoenix,33.4008,-111.92,68953.74,4.07,29.9,44.04,US Census ACS / BLS,2023,https://data.census.gov
85018,Phoenix,33.5556,-111.9186,58209.38,3.33,22.3,43.99,US Census ACS / BLS,2023,https://data.census.gov
85019,Phoenix,33.3321,-112.1524,78322.08,3.35,21.1,32.05,US Census ACS / BLS,2023,https://data.census.gov
85020,Phoenix,33.3843,-111.9076,69444.48,3.96,20.4,34.55,US Census ACS / BLS,2023,https://data.census.gov
85021,Phoenix,33.3923,-112.1722,60039.15,4.46,24.8,33.43,US Census ACS / BLS,2023,https://data.census.gov
85022,Phoenix,33.4011,-112.0145,63676.5,3.3,25.8,40.96,US Census ACS / BLS,2023,https://data.census.gov
85023,Phoenix,33.4635,-112.1937,62791.21,3.84,35.8,32.57,US Census ACS / BLS,2023,https://data.census.gov
85024,Phoenix,33.4883,-112.0223,66699.82,3.82,30.8,45.2,US Census ACS / BLS,2023,https://data.census.gov
85025,Phoenix,33.3415,-112.0734,80689.44,4.48,21.3,35.12,US Census ACS / BLS,2023,https://data.census.gov
85026,Phoenix,33.3279,-111.9911,78864.6,3.33,31.3,42.12,US Census ACS / BLS,2023,https://data.census.gov
85027,Phoenix,33.548,-112.0338,61797.41,3.94,27.4,44.59,US Census ACS / BLS,2023,https://data.census.gov
85028,Phoenix,33.5073,-112.2141,66253.47,3.61,21.6,45.08,US Census ACS / BLS,2023,https://data.census.gov
85029,Phoenix,33.5468,-112.0347,76122.41,4.4,19.4,40.43,US Census ACS / BLS,2023,https://data.census.gov
85030,Phoenix,33.5547,-111.9059,74988.05,3.52,27.9,35.29,US Census ACS / BLS,2023,https://data.census.gov
85031,Phoenix,33.437,-112.1104,60571.81,3.24,24.0,35.13,US Census ACS / BLS,2023,https://data.census.gov
85032,Phoenix,33.3372,-112.0916,58105.81,3.47,27.1,37.31,US Census ACS / BLS,2023,https://data.census.gov
85033,Phoenix,33.5085,-112.0523,60917.05,3.51,26.7,43.08,US Census ACS / BLS,2023,https://data.census.gov
85034,Phoenix,33.301,-111.9067,75592.22,3.7,29.7,38.28,US Census ACS / BLS,2023,https://data.census.gov
85035,Phoenix,33.5032,-112.2324,77288.82,4.13,24.7,34.13,US Census ACS / BLS,2023,https://data.census.gov
85036,Phoenix,33.3428,-112.177,80105.0,4.34,30.3,45.33,US Census ACS / BLS,2023,https://data.census.gov
85037,Phoenix,33.5605,-111.8997,70739.13,3.6,37.9,32.44,US Census ACS / BLS,2023,https://data.census.gov
85038,Phoenix,33.3082,-111.9943,73671.2,3.97,25.5,43.16,US Census ACS / BLS,2023,https://data.census.gov
85039,Phoenix,33.3587,-111.969,70975.86,3.21,21.9,41.33,US Census ACS / BLS,2023,https://data.census.gov
85040,Phoenix,33.3804,-112.1907,77528.03,3.65,26.1,36.0,US Census ACS / BLS,2023,https://data.census.gov
85041,Phoenix,33.4573,-112.0658,76825.22,3.32,29.6,43.77,US Census ACS / BLS,2023,https://data.census.gov
85042,Phoenix,33.5363,-111.953,59866.53,3.44,23.9,38.76,US Census ACS / BLS,2023,https://data.census.gov
85043,Phoenix,33.5637,-112.2114,72768.65,3.74,29.0,32.31,US Census ACS / BLS,2023,https://data.census.gov
85044,Phoenix,33.4144,-112.1238,68682.48,4.0,21.9,41.03,US Census ACS / BLS,2023,https://data.census.gov
85045,Phoenix,33.4403,-112.0393,68813.18,3.25,28.0,39.75,US Census ACS / BLS,2023,https://data.census.gov
85046,Phoenix,33.4218,-111.9065,66238.68,4.04,26.3,35.6,US Census ACS / BLS,2023,https://data.census.gov
85047,Phoenix,33.4008,-112.0124,57444.92,3.74,29.6,36.53,US Census ACS / BLS,2023,https://data.census.gov
85048,Phoenix,33.5396,-112.1846,64312.73,3.41,32.8,33.41,US Census ACS / BLS,2023,https://data.census.gov
85049,Phoenix,33.4835,-112.1098,73984.38,3.98,29.5,41.26,US Census ACS / BLS,2023,https://data.census.gov
85050,Phoenix,33.4428,-112.0894,70253.33,3.39,24.3,42.51,US Census ACS / BLS,2023,https://data.census.gov
19101,Philadelphia,39.8792,-75.0913,71516.9,3.96,38.2,37.54,US Census ACS / BLS,2023,https://data.census.gov
19102,Philadelphia,39.927,-75.1616,61997.78,3.22,32.8,39.86,US Census ACS / BLS,2023,https://data.census.gov
19103,Philadelphia,39.8196,-75.153,76292.84,3.76,31.8,39.48,US Census ACS / BLS,2023,https://data.census.gov
19104,Philadelphia,39.8758,-75.243,59000.24,4.23,28.8,33.35,US Census ACS / BLS,2023,https://data.census.gov
19105,Philadelphia,39.8214,-75.0158,55160.3,3.22,34.4,41.63,US Census ACS / BLS,2023,https://data.census.gov
19106,Philadelphia,39.8061,-75.3242,67527.2,3.56,28.2,44.29,US Census ACS / BLS,2023,https://data.census.gov
19107,Philadelphia,40.0779,-75.2803,53646.32,3.63,38.2,35.59,US Census ACS / BLS,2023,https://data.census.gov
19108,Philadelphia,39.9972,-75.1212,61597.64,4.48,30.1,40.38,US Census ACS / BLS,2023,https://data.census.gov
19109,Philadelphia,39.8484,-75.134,75134.54,3.26,32.3,38.51,US Census ACS / BLS,2023,https://data.census.gov
19110,Philadelphia,39.8465,-75.0615,56934.02,4.3,23.8,34.45,US Census ACS / BLS,2023,https://data.census.gov
19111,Philadelphia,39.9695,-75.3042,63780.86,3.78,25.1,44.57,US Census ACS / BLS,2023,https://data.census.gov
19112,Philadelphia,40.0979,-75.2801,66593.54,4.02,26.1,37.81,US Census ACS / BLS,2023,https://data.census.gov
19113,Philadelphia,39.8642,-75.2511,76316.24,3.52,36.6,44.85,US Census ACS / BLS,2023,https://data.census.gov
19114,Philadelphia,39.8635,-75.1479,71746.22,4.09,33.9,40.62,US Census ACS / BLS,2023,https://data.census.gov
19115,Philadelphia,39.8048,-75.3225,56040.14,4.29,30.5,32.93,US Census ACS / BLS,2023,https://data.census.gov
19116,Philadelphia,40.0089,-75.1997,74458.28,3.54,33.5,36.41,US Census ACS / BLS,2023,https://data.census.gov
19117,Philadelphia,40.1013,-75.2389,64059.32,4.34,30.8,35.44,US Census ACS / BLS,2023,https://data.census.gov
19118,Philadelphia,39.9734,-75.09,56323.28,4.45,25.0,39.06,US Census ACS / BLS,2023,https://data.census.gov
19119,Philadelphia,40.0905,-75.1551,69364.1,3.49,31.5,41.46,US Census ACS / BLS,2023,https://data.census.gov
19120,Philadelphia,39.9656,-75.2609,56646.2,3.6,34.7,44.18,US Census ACS / BLS,2023,https://data.census.gov
19121,Philadelphia,40.0142,-75.0333,73531.64,3.96,33.3,42.35,US Census ACS / BLS,2023,https://data.census.gov
19122,Philadelphia,39.9997,-75.0995,54025.4,3.6,35.2,38.42,US Census ACS / BLS,2023,https://data.census.gov
19123,Philadelphia,39.8636,-75.1083,61171.76,3.36,32.1,37.64,US Census ACS / BLS,2023,https://data.census.gov
19124,Philadelphia,39.9235,-75.0317,73833.5,3.77,38.9,36.81,US Census ACS / BLS,2023,https://data.census.gov
19125,Philadelphia,39.8893,-75.0872,65114.66,4.18,33.2,34.05,US Census ACS / BLS,2023,https://data.census.gov
19126,Philadelphia,39.9703,-75.2612,61695.92,4.37,30.8,32.38,US Census ACS / BLS,2023,https://data.census.gov
19127,Philadelphia,39.9679,-75.2242,61230.26,4.15,36.5,40.88,US Census ACS / BLS,2023,https://data.census.gov
19128,Philadelphia,39.8531,-75.2571,55579.16,3.9,31.1,36.66,US Census ACS / BLS,2023,https://data.census.gov
19129,Philadelphia,40.0078,-75.2049,56049.5,3.62,39.1,42.26,US Census ACS / BLS,2023,https://data.census.gov
19130,Philadelphia,39.8327,-75.2063,71984.9,4.04,25.8,34.1,US Census ACS / BLS,2023,https://data.census.gov
19131,Philadelphia,40.1021,-75.3217,56430.92,3.47,39.7,38.56,US Census ACS / BLS,2023,https://data.census.gov
19132,Philadelphia,39.9518,-75.1575,69694.04,4.43,31.5,39.6,US Census ACS / BLS,2023,https://data.census.gov
19133,Philadelphia,40.0339,-75.2069,58061.9,3.69,31.9,36.77,US Census ACS / BLS,2023,https://data.census.gov
19134,Philadelphia,40.058,-75.0822,55354.52,3.5,32.7,44.72,US Census ACS / BLS,2023,https://data.census.gov
19135,Philadelphia,40.0793,-75.0038,55724.24,4.32,35.3,44.78,US Census ACS / BLS,2023,https://data.census.gov
19136,Philadelphia,39.8735,-75.1314,72831.98,3.36,32.3,32.43,US Census ACS / BLS,2023,https://data.census.gov
19137,Philadelphia,40.0784,-75.2554,73735.22,3.45,33.0,37.1,US Census ACS / BLS,2023,https://data.census.gov
19138,Philadelphia,39.8696,-74.9942,74317.88,4.02,25.2,40.68,US Census ACS / BLS,2023,https://data.census.gov
19139,Philadelphia,39.8326,-75.0222,63132.68,3.57,39.1,38.26,US Census ACS / BLS,2023,https://data.census.gov
19140,Philadelphia,40.0859,-75.1862,63556.22,3.52,30.0,36.67,US Census ACS / BLS,2023,https://data.census.gov
78201,San Antonio,29.4447,-98.5316,58137.77,3.49,29.5,38.43,US Census ACS / BLS,2023,https://data.census.gov
78202,San Antonio,29.5591,-98.3901,66389.08,3.93,25.9,40.2,US Census ACS / BLS,2023,https://data.census.gov
78203,San Antonio,29.5163,-98.4993,66616.52,3.85,24.2,32.49,US Census ACS / BLS,2023,https://data.census.gov
78204,San Antonio,29.2804,-98.3577,49574.77,3.86,28.3,43.38,US Census ACS / BLS,2023,https://data.census.gov
78205,San Antonio,29.4426,-98.6017,65540.36,3.21,24.8,37.78,US Census ACS / BLS,2023,https://data.census.gov
78206,San Antonio,29.3904,-98.3681,49572.67,3.47,20.9,32.03,US Census ACS / BLS,2023,https://data.census.gov
78207,San Antonio,29.3108,-98.6035,51480.7,3.54,26.9,31.89,US Census ACS / BLS,2023,https://data.census.gov
78208,San Antonio,29.4352,-98.3235,59224.46,4.46,29.3,35.82,US Census ACS / BLS,2023,https://data.census.gov
78209,San Antonio,29.3834,-98.5436,55256.76,4.24,28.7,41.0,US Census ACS / BLS,2023,https://data.census.gov
78210,San Antonio,29.3718,-98.4104,52335.74,3.92,27.7,41.95,US Census ACS / BLS,2023,https://data.census.gov
78211,San Antonio,29.3689,-98.3522,56848.9,4.42,28.3,39.42,US Census ACS / BLS,2023,https://data.census.gov
78212,San Antonio,29.5738,-98.6424,57537.56,3.13,19.9,36.63,US Census ACS / BLS,2023,https://data.census.gov
78213,San Antonio,29.2918,-98.6292,53397.16,4.08,22.7,33.53,US Census ACS / BLS,2023,https://data.census.gov
78214,San Antonio,29.4378,-98.6218,65784.65,3.35,25.1,35.43,US Census ACS / BLS,2023,https://data.census.gov
78215,San Antonio,29.2976,-98.5184,50996.32,3.32,27.0,43.06,US Census ACS / BLS,2023,https://data.census.gov
78216,San Antonio,29.5066,-98.6628,64765.35,4.12,21.0,40.0,US Census ACS / BLS,2023,https://data.census.gov
78217,San Antonio,29.3566,-98.3664,57409.09,3.76,20.5,35.01,US Census ACS / BLS,2023,https://data.census.gov
78218,San Antonio,29.2941,-98.5619,63048.96,3.78,28.4,37.18,US Census ACS / BLS,2023,https://data.census.gov
78219,San Antonio,29.3721,-98.5588,61370.48,4.28,26.5,32.38,US Census ACS / BLS,2023,https://data.census.gov
78220,San Antonio,29.3702,-98.454,63316.42,3.58,32.9,40.52,US Census ACS / BLS,2023,https://data.census.gov
78221,San Antonio,29.2869,-98.4564,64466.3,4.34,23.0,35.34,US Census ACS / BLS,2023,https://data.census.gov
78222,San Antonio,29.4667,-98.4389,58110.39,4.1,27.0,43.33,US Census ACS / BLS,2023,https://data.census.gov
78223,San Antonio,29.4135,-98.5022,59845.73,4.4,20.0,40.54,US Census ACS / BLS,2023,https://data.census.gov
78224,San Antonio,29.3906,-98.3178,55260.97,3.14,35.9,32.4,US Census ACS / BLS,2023,https://data.census.gov
78225,San Antonio,29.3897,-98.4844,69006.83,4.16,25.0,38.67,US Census ACS / BLS,2023,https://data.census.gov
78226,San Antonio,29.5126,-98.5438,48384.88,4.28,33.7,41.37,US Census ACS / BLS,2023,https://data.census.gov
78227,San Antonio,29.4179,-98.6684,68657.24,3.39,33.1,45.32,US Census ACS / BLS,2023,https://data.census.gov
78228,San Antonio,29.5319,-98.6123,49244.13,3.92,26.2,37.74,US Census ACS / BLS,2023,https://data.census.gov
78229,San Antonio,29.4116,-98.6139,51343.81,4.2,27.0,33.99,US Census ACS / BLS,2023,https://data.census.gov
78230,San Antonio,29.3031,-98.3137,56581.43,3.89,23.8,33.26,US Census ACS / BLS,2023,https://data.census.gov
78231,San Antonio,29.3987,-98.586,50368.73,4.26,27.0,37.74,US Census ACS / BLS,2023,https://data.census.gov
78232,San Antonio,29.392,-98.534,60507.02,4.05,28.5,45.24,US Census ACS / BLS,2023,https://data.census.gov
78233,San Antonio,29.2824,-98.4801,48075.3,3.58,21.4,32.85,US Census ACS / BLS,2023,https://data.census.gov
78234,San Antonio,29.3202,-98.3714,55020.89,3.86,32.0,41.18,US Census ACS / BLS,2023,https://data.census.gov
78235,San Antonio,29.4036,-98.3195,62983.67,3.61,27.0,35.85,US Census ACS / BLS,2023,https://data.census.gov
92101,San Diego,32.838,-117.1017,92774.8,4.18,36.1,41.06,US Census ACS / BLS,2023,https://data.census.gov
92102,San Diego,32.6727,-117.0503,93940.84,3.43,34.3,34.84,US Census ACS / BLS,2023,https://data.census.gov
92103,San Diego,32.6323,-117.2339,72016.34,3.8,42.3,35.92,US Census ACS / BLS,2023,https://data.census.gov
92104,San Diego,32.7964,-117.3284,92943.06,3.35,36.2,37.87,US Census ACS / BLS,2023,https://data.census.gov
92105,San Diego,32.6873,-117.2359,83942.42,3.65,51.4,32.34,US Census ACS / BLS,2023,https://data.census.gov
92106,San Diego,32.7967,-117.1025,73394.92,4.01,48.4,34.76,US Census ACS / BLS,2023,https://data.census.gov
92107,San Diego,32.703,-117.2576,95334.18,4.25,41.1,39.15,US Census ACS / BLS,2023,https://data.census.gov
92108,San Diego,32.6499,-117.3276,67824.5,3.26,35.1,42.01,US Census ACS / BLS,2023,https://data.census.gov
92109,San Diego,32.7874,-117.1324,89111.37,3.75,39.9,39.06,US Census ACS / BLS,2023,https://data.census.gov
92110,San Diego,32.7249,-117.156,88140.16,4.18,45.5,38.95,US Census ACS / BLS,2023,https://data.census.gov
92111,San Diego,32.8274,-117.04,93235.31,3.63,42.7,38.44,US Census ACS / BLS,2023,https://data.census.gov
92112,San Diego,32.7285,-117.2274,82667.15,4.09,46.5,42.78,US Census ACS / BLS,2023,https://data.census.gov
92113,San Diego,32.5832,-117.0971,95481.78,3.89,38.3,39.7,US Census ACS / BLS,2023,https://data.census.gov
92114,San Diego,32.8411,-117.2208,91263.38,4.0,34.3,32.97,US Census ACS / BLS,2023,https://data.census.gov
92115,San Diego,32.6924,-117.3261,80423.63,4.32,42.2,39.61,US Census ACS / BLS,2023,https://data.census.gov
92116,San Diego,32.7443,-117.0421,74690.85,4.16,48.4,38.24,US Census ACS / BLS,2023,https://data.census.gov
92117,San Diego,32.6166,-117.2652,84048.69,3.99,45.4,33.73,US Census ACS / BLS,2023,https://data.census.gov
92118,San Diego,32.6171,-117.3145,72335.15,4.36,53.5,44.77,US Census ACS / BLS,2023,https://data.census.gov
92119,San Diego,32.8424,-117.2903,92612.44,4.12,32.8,34.35,US Census ACS / BLS,2023,https://data.census.gov
92120,San Diego,32.7477,-117.2998,84919.53,3.74,40.0,41.38,US Census ACS / BLS,2023,https://data.census.gov
92121,San Diego,32.6178,-117.0959,93291.4,3.74,42.5,34.79,US Census ACS / BLS,2023,https://data.census.gov
